"定点報告疾患 週報告分 保健所別"
"東京都"
"集計期間開始週","2007年46週"
"集計期間終了週","2007年46週"
"性別","男性"

"","インフルエンザ","RSウイルス感染症","咽頭結膜熱","Ａ群溶血性レンサ球菌咽頭炎","感染性胃腸炎","水痘","手足口病","伝染性紅斑","突発性発しん","百日咳","風しん","ヘルパンギーナ","麻しん（成人麻しん以外）","流行性耳下腺炎","不明発しん症","川崎病","急性出血性結膜炎","流行性角結膜炎","細菌性髄膜炎","無菌性髄膜炎","マイコプラズマ肺炎","クラミジア肺炎(オウム病は除く)","成人麻しん","インフルエンザ定点","小児科定点","眼科定点","基幹定点","インフルエンザ入院定点","COVID-19入院定点"
"千代田","1","4","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","","","","","",""
"中央区","2","0","0","2","2","0","0","0","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","","","","","",""
"みなと","8","8","1","7","22","4","0","0","4","0","0","0","0","0","0","0","0","0","0","0","0","0","0","","","","","",""
"新宿区","3","0","1","2","6","4","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","","","","","",""
"文京","9","0","0","0","2","1","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","","","","","",""
"台東","6","0","1","0","21","0","0","0","3","0","0","0","0","0","0","0","0","0","0","0","0","0","0","","","","","",""
"墨田区","2","2","0","2","6","4","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","","","","","",""
"江東区","15","0","0","2","33","0","4","0","2","0","0","2","0","0","0","0","0","0","0","0","0","0","0","","","","","",""
"品川区","2","1","0","1","47","2","1","0","2","1","0","0","1","2","0","0","0","0","0","0","0","0","0","","","","","",""
"目黒区","7","0","0","1","1","2","3","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","","","","","",""
"大田区","6","5","1","16","25","5","0","3","1","1","0","0","0","3","0","0","0","0","0","0","0","0","0","","","","","",""
"世田谷","8","2","0","5","32","2","5","0","6","0","0","0","0","0","1","0","0","2","0","0","0","0","0","","","","","",""
"渋谷区","3","0","0","0","12","1","0","0","3","3","0","1","0","0","1","0","0","1","0","0","0","0","0","","","","","",""
"中野区","1","1","4","0","23","1","1","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","","","","","",""
"杉並","8","0","0","3","34","2","2","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","","","","","",""
"池袋","7","0","0","0","1","0","0","0","0","0","0","0","0","3","0","0","0","0","0","0","0","0","0","","","","","",""
"北区","1","0","0","0","11","4","1","0","1","0","0","0","0","1","0","0","0","2","0","0","0","0","0","","","","","",""
"荒川区","2","0","0","5","6","0","0","0","1","0","0","0","0","0","0","0","0","1","0","0","0","0","0","","","","","",""
"板橋区","0","0","0","1","9","0","0","0","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","","","","","",""
"練馬区","2","0","0","3","9","3","0","1","1","1","0","1","0","0","0","0","0","0","0","0","0","0","0","","","","","",""
"足立","0","0","3","1","28","0","2","0","2","0","0","0","0","1","0","0","0","1","0","0","0","0","0","","","","","",""
"葛飾区","1","0","0","2","12","5","0","0","2","0","0","0","0","0","1","0","0","0","0","0","4","0","0","","","","","",""
"江戸川","7","0","1","15","11","2","6","1","4","0","0","0","0","5","0","0","0","1","0","0","0","0","0","","","","","",""
"八王子市","1","0","0","14","47","6","2","1","3","1","0","0","0","2","1","0","0","0","0","0","0","0","0","","","","","",""
"町田市","27","0","0","25","18","11","2","2","3","0","0","2","0","0","3","0","0","0","0","0","0","0","0","","","","","",""
"西多摩","2","1","0","4","12","2","1","1","2","1","0","1","0","0","0","0","0","0","0","0","0","0","0","","","","","",""
"南多摩","0","0","0","1","11","6","5","0","4","0","0","0","0","0","0","0","0","0","0","0","0","0","0","","","","","",""
"多摩立川","1","0","0","1","7","3","1","0","0","0","0","0","0","1","0","0","0","1","0","0","0","0","0","","","","","",""
"多摩府中","2","0","0","3","12","4","1","0","2","0","0","0","0","2","0","0","0","1","0","0","0","0","0","","","","","",""
"多摩小平","3","9","1","4","43","4","4","0","3","0","0","0","0","0","0","0","0","1","0","0","0","0","0","","","","","",""
"島しょ","1","0","0","0","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","","","","","",""
"合計","138","33","13","120","505","79","41","10","56","8","0","7","1","21","7","0","0","13","0","0","4","0","0","","","","","",""


"定点報告疾患 週報告分 保健所別"
"東京都"
"集計期間開始週","2007年46週"
"集計期間終了週","2007年46週"
"性別","女性"

"","インフルエンザ","RSウイルス感染症","咽頭結膜熱","Ａ群溶血性レンサ球菌咽頭炎","感染性胃腸炎","水痘","手足口病","伝染性紅斑","突発性発しん","百日咳","風しん","ヘルパンギーナ","麻しん（成人麻しん以外）","流行性耳下腺炎","不明発しん症","川崎病","急性出血性結膜炎","流行性角結膜炎","細菌性髄膜炎","無菌性髄膜炎","マイコプラズマ肺炎","クラミジア肺炎(オウム病は除く)","成人麻しん","インフルエンザ定点","小児科定点","眼科定点","基幹定点","インフルエンザ入院定点","COVID-19入院定点"
"千代田","1","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","","","","","",""
"中央区","4","0","0","0","5","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","","","","","",""
"みなと","8","2","2","6","30","3","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","","","","","",""
"新宿区","12","0","0","2","10","1","0","0","1","0","0","0","0","0","0","0","0","2","0","0","1","0","0","","","","","",""
"文京","24","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","","","","","",""
"台東","2","1","2","1","16","2","0","0","4","0","0","0","0","0","0","0","0","0","0","0","0","0","0","","","","","",""
"墨田区","0","1","0","0","4","1","0","0","0","0","0","2","0","0","0","0","0","0","0","0","0","0","0","","","","","",""
"江東区","7","0","0","1","34","3","3","0","3","0","0","0","0","0","0","0","0","1","0","0","0","0","0","","","","","",""
"品川区","2","0","0","3","50","3","3","0","1","0","0","0","0","0","2","0","0","0","0","0","0","0","0","","","","","",""
"目黒区","4","0","0","1","4","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","","","","","",""
"大田区","3","2","0","9","29","3","0","5","2","0","0","1","0","7","0","0","0","0","0","0","0","0","0","","","","","",""
"世田谷","9","0","0","7","26","2","0","1","2","0","0","0","0","0","0","0","0","0","0","1","0","0","0","","","","","",""
"渋谷区","3","0","1","0","10","0","0","0","0","0","0","2","0","0","0","0","0","0","0","0","0","0","0","","","","","",""
"中野区","2","1","0","0","23","0","0","0","1","0","0","0","0","1","0","0","0","0","0","0","0","0","0","","","","","",""
"杉並","5","0","1","1","30","4","6","0","4","0","0","0","1","1","0","0","0","0","0","0","0","0","0","","","","","",""
"池袋","6","0","0","2","1","0","1","0","3","0","0","0","0","0","0","0","0","0","0","0","0","0","0","","","","","",""
"北区","0","0","0","2","17","4","2","0","3","0","0","0","0","0","0","0","0","1","0","0","0","0","0","","","","","",""
"荒川区","2","0","0","3","8","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","","","","","",""
"板橋区","0","0","0","0","6","2","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","","","","","",""
"練馬区","5","0","1","5","6","2","3","0","1","0","0","2","0","0","0","0","0","1","0","0","0","0","0","","","","","",""
"足立","1","0","0","0","13","1","1","2","1","0","0","1","0","0","0","0","4","1","0","0","0","0","0","","","","","",""
"葛飾区","0","0","0","1","17","5","0","0","3","0","0","0","0","0","0","0","0","1","0","0","3","0","0","","","","","",""
"江戸川","9","4","0","9","13","5","11","0","5","0","0","2","0","6","0","0","0","1","0","0","0","0","0","","","","","",""
"八王子市","0","2","1","9","23","2","3","1","3","2","0","0","0","2","0","0","0","0","0","0","0","0","0","","","","","",""
"町田市","36","0","0","30","28","6","1","2","2","0","0","1","0","0","4","0","0","0","0","0","0","0","0","","","","","",""
"西多摩","1","0","0","3","11","5","1","0","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","","","","","",""
"南多摩","0","1","0","3","6","4","3","1","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","","","","","",""
"多摩立川","2","0","0","4","3","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","","","","","",""
"多摩府中","0","0","0","2","16","3","0","2","4","0","0","0","0","0","0","0","0","1","0","0","0","0","0","","","","","",""
"多摩小平","7","4","3","3","56","4","1","0","3","0","0","0","0","0","0","0","0","3","0","0","0","0","0","","","","","",""
"島しょ","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","","","","","",""
"合計","155","20","11","107","497","71","39","14","50","2","0","12","1","17","7","0","4","12","0","1","4","0","0","","","","","",""


"定点報告疾患 週報告分 保健所別"
"東京都"
"集計期間開始週","2007年46週"
"集計期間終了週","2007年46週"
"性別","男女合計"

"","インフルエンザ","RSウイルス感染症","咽頭結膜熱","Ａ群溶血性レンサ球菌咽頭炎","感染性胃腸炎","水痘","手足口病","伝染性紅斑","突発性発しん","百日咳","風しん","ヘルパンギーナ","麻しん（成人麻しん以外）","流行性耳下腺炎","不明発しん症","川崎病","急性出血性結膜炎","流行性角結膜炎","細菌性髄膜炎","無菌性髄膜炎","マイコプラズマ肺炎","クラミジア肺炎(オウム病は除く)","成人麻しん","インフルエンザ定点","小児科定点","眼科定点","基幹定点","インフルエンザ入院定点","COVID-19入院定点"
"千代田","2","6","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","5","4","0","2","2","0"
"中央区","6","0","0","2","7","2","0","0","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","4","3","1","0","0","0"
"みなと","16","10","3","13","52","7","0","0","4","0","0","0","0","0","1","0","0","0","0","0","0","0","0","8","6","0","1","1","0"
"新宿区","15","0","1","4","16","5","0","0","1","0","0","0","0","0","0","0","0","3","0","0","1","0","0","9","6","2","2","2","0"
"文京","33","0","0","0","3","1","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","5","3","1","1","1","0"
"台東","8","1","3","1","37","2","0","0","7","0","0","0","0","0","0","0","0","0","0","0","0","0","0","5","3","0","0","0","0"
"墨田区","2","3","0","2","10","5","0","0","1","0","0","2","0","0","0","0","0","0","0","0","0","0","0","6","3","1","1","1","0"
"江東区","22","0","0","3","67","3","7","0","5","0","0","2","0","0","0","0","0","1","0","0","0","0","0","9","4","1","0","0","0"
"品川区","4","1","0","4","97","5","4","0","3","1","0","0","1","2","2","0","0","0","0","0","0","0","0","10","6","1","0","0","0"
"目黒区","11","0","0","2","5","3","3","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","6","3","1","0","0","0"
"大田区","9","7","1","25","54","8","0","8","3","1","0","1","0","10","0","0","0","0","0","0","0","0","0","15","9","2","1","1","0"
"世田谷","17","2","0","12","58","4","5","1","8","0","0","0","0","0","1","0","0","2","0","1","0","0","0","16","8","2","2","2","0"
"渋谷区","6","0","1","0","22","1","0","0","3","3","0","3","0","0","1","0","0","1","0","0","0","0","0","6","4","1","2","1","0"
"中野区","3","2","4","0","46","1","1","1","2","0","0","0","0","1","0","0","0","0","0","0","0","0","0","9","6","1","1","1","0"
"杉並","13","0","1","4","64","6","8","0","5","0","0","0","1","1","0","0","0","0","0","0","0","0","0","12","6","1","1","1","0"
"池袋","13","0","0","2","2","0","1","0","3","0","0","0","0","3","0","0","0","0","0","0","0","0","0","8","5","1","1","1","0"
"北区","1","0","0","2","28","8","3","0","4","0","0","0","0","1","0","0","0","3","0","0","0","0","0","6","4","1","0","0","0"
"荒川区","4","0","0","8","14","2","0","0","1","0","0","0","0","0","0","0","0","1","0","0","0","0","0","4","2","1","0","0","0"
"板橋区","0","0","0","1","15","2","0","0","2","0","0","1","0","0","0","0","0","0","0","0","0","0","0","12","6","2","1","1","0"
"練馬区","7","0","1","8","15","5","3","1","2","1","0","3","0","0","0","0","0","1","0","0","0","0","0","12","5","2","0","0","0"
"足立","1","0","3","1","41","1","3","2","3","0","0","1","0","1","0","0","4","2","0","0","0","0","0","12","5","2","0","0","0"
