"定点報告疾患 週報告分 男女別集計表"
"東京都"
"集計期間開始週",2008年17週
"集計期間終了週",2008年17週

"疾病名","男性","女性","男女合計","定点数"
"インフルエンザ","70","65","135","288"
"RSウイルス感染症","3","2","5","150"
"咽頭結膜熱","22","24","46","150"
"Ａ群溶血性レンサ球菌咽頭炎","200","165","365","150"
"感染性胃腸炎","599","502","1101","150"
"水痘","127","104","231","150"
"手足口病","5","6","11","150"
"伝染性紅斑","16","20","36","150"
"突発性発しん","63","63","126","150"
"百日咳","4","8","12","150"
"ヘルパンギーナ","4","4","8","150"
"流行性耳下腺炎","23","23","46","150"
"不明発しん症","6","4","10","150"
"川崎病","2","1","3","150"
"急性出血性結膜炎","3","1","4","38"
"流行性角結膜炎","8","9","17","38"
"細菌性髄膜炎","1","0","1","24"
"無菌性髄膜炎","0","0","0","24"
"マイコプラズマ肺炎","0","8","8","24"
"クラミジア肺炎(オウム病は除く)","1","0","1","24"
