"定点報告疾患 週報告分 医療圏別"
"東京都"
"集計期間開始週","2013年21週"
"集計期間終了週","2013年21週"
"性別","男性"

"","インフルエンザ","RSウイルス感染症","咽頭結膜熱","Ａ群溶血性レンサ球菌咽頭炎","感染性胃腸炎","水痘","手足口病","伝染性紅斑","突発性発しん","百日咳","ヘルパンギーナ","流行性耳下腺炎","不明発しん症","川崎病","急性出血性結膜炎","流行性角結膜炎","細菌性髄膜炎","無菌性髄膜炎","マイコプラズマ肺炎","クラミジア肺炎(オウム病は除く)","インフルエンザ入院","インフルエンザ定点","小児科定点","眼科定点","基幹定点","インフルエンザ入院定点","COVID-19入院定点"
"区中央部","9","4","7","28","46","6","5","2","9","0","1","1","1","1","0","4","0","0","0","0","0","","","","","",""
"区南部","6","3","12","35","131","13","0","9","8","0","2","1","1","1","0","1","0","0","0","0","0","","","","","",""
"区西南部","4","0","9","29","70","17","3","1","11","0","0","1","1","1","0","1","1","0","0","0","0","","","","","",""
"区西部","12","2","9","28","69","12","1","1","5","0","1","4","0","0","0","2","0","0","3","0","0","","","","","",""
"区西北部","10","0","18","30","113","18","12","2","10","0","2","5","1","0","0","1","1","0","0","0","0","","","","","",""
"区東北部","14","1","15","44","107","22","7","3","11","0","6","3","1","0","0","5","0","0","3","2","0","","","","","",""
"区東部","13","4","3","37","113","22","5","0","8","0","1","5","3","1","0","0","0","2","0","0","0","","","","","",""
"西多摩","4","0","2","8","14","4","1","1","1","0","0","3","0","0","0","0","0","0","0","0","0","","","","","",""
"南多摩","12","5","8","82","194","44","15","8","15","0","3","4","5","0","0","1","0","0","0","0","0","","","","","",""
"北多摩西部","3","0","3","17","31","7","0","0","5","0","0","1","0","0","0","0","0","0","0","0","0","","","","","",""
"北多摩南部","16","1","2","41","66","3","12","1","15","0","2","3","1","0","0","1","0","1","0","0","0","","","","","",""
"北多摩北部","0","1","19","32","46","7","5","1","12","0","1","3","0","0","0","0","0","0","1","0","0","","","","","",""
"島しょ","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","","","","","",""
"合計","103","21","107","411","1000","175","66","29","110","0","19","34","14","4","0","16","2","3","7","2","0","","","","","",""


"定点報告疾患 週報告分 医療圏別"
"東京都"
"集計期間開始週","2013年21週"
"集計期間終了週","2013年21週"
"性別","女性"

"","インフルエンザ","RSウイルス感染症","咽頭結膜熱","Ａ群溶血性レンサ球菌咽頭炎","感染性胃腸炎","水痘","手足口病","伝染性紅斑","突発性発しん","百日咳","ヘルパンギーナ","流行性耳下腺炎","不明発しん症","川崎病","急性出血性結膜炎","流行性角結膜炎","細菌性髄膜炎","無菌性髄膜炎","マイコプラズマ肺炎","クラミジア肺炎(オウム病は除く)","インフルエンザ入院","インフルエンザ定点","小児科定点","眼科定点","基幹定点","インフルエンザ入院定点","COVID-19入院定点"
"区中央部","7","3","5","19","38","11","7","2","8","0","1","1","1","1","0","1","0","1","0","0","0","","","","","",""
"区南部","3","2","24","35","119","9","3","3","6","0","2","1","2","1","0","1","0","0","0","0","0","","","","","",""
"区西南部","6","2","7","31","55","17","4","1","9","0","0","2","1","1","0","2","1","0","0","0","0","","","","","",""
"区西部","11","1","4","15","56","9","1","1","11","0","1","3","0","1","0","1","0","0","3","0","0","","","","","",""
"区西北部","12","1","8","29","98","11","7","1","5","0","3","3","1","0","0","4","1","0","0","0","0","","","","","",""
"区東北部","21","1","6","33","111","16","4","6","15","0","7","3","1","0","0","3","0","0","2","2","0","","","","","",""
"区東部","14","1","6","41","100","26","6","2","18","0","1","3","3","1","0","0","0","2","0","0","0","","","","","",""
"西多摩","1","0","5","8","22","3","1","1","1","0","0","1","0","0","0","0","0","0","0","0","0","","","","","",""
"南多摩","7","4","11","77","169","42","10","11","14","0","3","5","4","1","0","1","0","0","0","0","0","","","","","",""
"北多摩西部","3","0","1","20","28","4","2","0","4","0","0","3","0","0","0","0","0","0","0","0","0","","","","","",""
"北多摩南部","9","1","4","32","63","14","8","1","9","0","1","4","1","0","0","2","0","1","0","0","0","","","","","",""
"北多摩北部","4","1","15","24","47","5","1","1","4","0","1","3","4","0","0","1","0","0","1","0","1","","","","","",""
"島しょ","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","","","","","",""
"合計","98","17","96","364","906","167","54","30","104","0","20","32","18","6","0","16","2","4","6","2","1","","","","","",""


"定点報告疾患 週報告分 医療圏別"
"東京都"
"集計期間開始週","2013年21週"
"集計期間終了週","2013年21週"
"性別","男女合計"

"","インフルエンザ","RSウイルス感染症","咽頭結膜熱","Ａ群溶血性レンサ球菌咽頭炎","感染性胃腸炎","水痘","手足口病","伝染性紅斑","突発性発しん","百日咳","ヘルパンギーナ","流行性耳下腺炎","不明発しん症","川崎病","急性出血性結膜炎","流行性角結膜炎","細菌性髄膜炎","無菌性髄膜炎","マイコプラズマ肺炎","クラミジア肺炎(オウム病は除く)","インフルエンザ入院","インフルエンザ定点","小児科定点","眼科定点","基幹定点","インフルエンザ入院定点","COVID-19入院定点"
"区中央部","16","7","12","47","84","17","12","4","17","0","1","1","1","1","0","5","0","1","0","0","0","31","19","2","4","4","0"
"区南部","9","5","36","70","250","22","3","12","14","0","2","1","3","1","0","2","0","0","0","0","0","32","21","3","1","1","0"
"区西南部","10","2","16","60","125","34","7","1","20","0","0","3","1","2","0","3","1","0","0","0","0","39","25","4","3","3","0"
"区西部","23","3","13","43","125","21","1","1","16","0","1","7","0","1","0","3","0","0","3","0","0","39","25","3","4","4","0"
"区西北部","22","1","26","59","211","29","19","3","15","0","5","8","2","0","0","5","1","0","0","0","0","56","35","6","2","2","0"
"区東北部","35","1","21","77","218","38","11","9","26","0","13","6","2","0","0","8","0","0","5","2","0","39","24","4","1","1","0"
"区東部","27","5","9","78","213","48","11","2","26","0","2","8","3","1","0","0","0","2","0","0","0","41","26","4","1","1","0"
"西多摩","5","0","7","8","36","7","1","1","2","0","0","4","0","0","0","0","0","0","0","0","0","14","8","1","1","1","0"
"南多摩","19","9","19","159","363","86","25","19","29","0","6","9","9","1","0","1","0","0","0","0","0","45","28","4","1","1","0"
"北多摩西部","6","0","4","37","59","11","2","0","9","0","0","4","0","0","0","0","0","0","0","0","0","21","14","2","1","1","0"
"北多摩南部","25","2","6","73","129","17","20","1","24","0","3","7","1","0","0","3","0","1","0","0","0","32","20","3","3","3","0"
"北多摩北部","4","2","34","56","93","12","6","2","16","0","2","3","4","0","0","1","0","0","2","0","1","23","15","2","2","2","0"
"島しょ","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2","1","0","1","1","0"
"合計","201","37","203","767","1906","342","118","55","214","0","35","61","26","7","0","31","2","4","10","2","1","414","261","38","25","25","0"


