"定点報告疾患 週報告分 男女別集計表"
"東京都"
"集計期間開始週",2014年28週
"集計期間終了週",2014年28週

"疾病名","男性","女性","男女合計","定点数"
"インフルエンザ","0","1","1","413"
"RSウイルス感染症","16","16","32","262"
"咽頭結膜熱","92","68","160","262"
"Ａ群溶血性レンサ球菌咽頭炎","335","310","645","262"
"感染性胃腸炎","702","646","1348","262"
"水痘","93","94","187","262"
"手足口病","150","135","285","262"
"伝染性紅斑","72","88","160","262"
"突発性発しん","102","107","209","262"
"百日咳","0","3","3","262"
"ヘルパンギーナ","980","887","1867","262"
"流行性耳下腺炎","53","46","99","262"
"不明発しん症","18","15","33","262"
"川崎病","3","0","3","262"
"急性出血性結膜炎","0","0","0","39"
"流行性角結膜炎","13","4","17","39"
"細菌性髄膜炎","0","0","0","25"
"無菌性髄膜炎","0","1","1","25"
"マイコプラズマ肺炎","1","1","2","25"
"クラミジア肺炎(オウム病は除く)","0","0","0","25"
"感染性胃腸炎（ロタウイルス）","0","0","0","25"
"インフルエンザ入院","1","0","1","25"
