"定点報告疾患 週報告分 男女別集計表"
"東京都"
"集計期間開始週",2012年49週
"集計期間終了週",2012年49週

"疾病名","男性","女性","男女合計","定点数"
"インフルエンザ","127","134","261","417"
"RSウイルス感染症","81","57","138","262"
"咽頭結膜熱","104","82","186","262"
"Ａ群溶血性レンサ球菌咽頭炎","358","283","641","262"
"感染性胃腸炎","3637","3424","7061","262"
"水痘","249","182","431","262"
"手足口病","63","47","110","262"
"伝染性紅斑","6","6","12","262"
"突発性発しん","89","73","162","262"
"百日咳","3","5","8","262"
"ヘルパンギーナ","6","10","16","262"
"流行性耳下腺炎","29","32","61","262"
"不明発しん症","17","10","27","262"
"川崎病","2","1","3","262"
"急性出血性結膜炎","0","0","0","38"
"流行性角結膜炎","11","10","21","38"
"細菌性髄膜炎","1","0","1","25"
"無菌性髄膜炎","0","0","0","25"
"マイコプラズマ肺炎","14","15","29","25"
"クラミジア肺炎(オウム病は除く)","0","0","0","25"
"インフルエンザ入院","0","2","2","25"
