"定点報告疾患 週報告分 医療圏別"
"東京都"
"集計期間開始週","2014年41週"
"集計期間終了週","2014年41週"
"性別","男性"

"","インフルエンザ","RSウイルス感染症","咽頭結膜熱","Ａ群溶血性レンサ球菌咽頭炎","感染性胃腸炎","水痘","手足口病","伝染性紅斑","突発性発しん","百日咳","ヘルパンギーナ","流行性耳下腺炎","不明発しん症","川崎病","急性出血性結膜炎","流行性角結膜炎","細菌性髄膜炎","無菌性髄膜炎","マイコプラズマ肺炎","クラミジア肺炎(オウム病は除く)","感染性胃腸炎（ロタウイルス）","インフルエンザ入院","インフルエンザ定点","小児科定点","眼科定点","基幹定点","インフルエンザ入院定点","COVID-19入院定点"
"区中央部","2","11","4","2","39","4","13","7","4","0","2","3","1","0","0","0","0","0","0","0","0","0","","","","","",""
"区南部","2","10","6","13","48","3","9","3","8","0","5","1","2","0","0","0","0","0","0","0","0","0","","","","","",""
"区西南部","0","8","8","13","43","3","16","3","8","0","3","3","2","0","0","0","1","1","1","0","0","0","","","","","",""
"区西部","2","10","3","4","54","1","5","2","7","0","2","5","3","2","0","2","0","0","2","0","0","0","","","","","",""
"区西北部","2","6","2","19","39","11","9","7","9","0","7","3","0","0","0","1","0","0","0","0","0","0","","","","","",""
"区東北部","3","27","6","12","48","9","17","1","6","0","3","7","1","0","0","0","0","0","0","0","0","0","","","","","",""
"区東部","1","10","2","15","60","9","17","5","6","1","8","3","0","0","0","0","0","0","0","0","0","0","","","","","",""
"西多摩","0","1","0","5","11","0","1","0","0","0","0","4","0","0","0","0","0","1","0","0","0","0","","","","","",""
"南多摩","0","17","6","40","80","10","13","8","8","1","4","2","5","0","0","2","0","1","0","0","0","0","","","","","",""
"北多摩西部","0","8","0","24","22","3","7","2","6","0","1","2","0","0","0","0","0","0","0","0","0","0","","","","","",""
"北多摩南部","1","7","0","16","26","6","8","1","15","0","5","0","3","0","0","1","0","2","0","0","0","0","","","","","",""
"北多摩北部","0","8","2","21","22","4","8","1","3","0","5","2","1","0","0","1","0","1","1","0","0","0","","","","","",""
