"定点報告疾患 週報告分 保健所別"
"東京都"
"集計期間開始週","2009年28週"
"集計期間終了週","2009年28週"
"性別","男性"

"","インフルエンザ","RSウイルス感染症","咽頭結膜熱","Ａ群溶血性レンサ球菌咽頭炎","感染性胃腸炎","水痘","手足口病","伝染性紅斑","突発性発しん","百日咳","ヘルパンギーナ","流行性耳下腺炎","不明発しん症","川崎病","急性出血性結膜炎","流行性角結膜炎","細菌性髄膜炎","無菌性髄膜炎","マイコプラズマ肺炎","クラミジア肺炎(オウム病は除く)","インフルエンザ定点","小児科定点","眼科定点","基幹定点","インフルエンザ入院定点","COVID-19入院定点"
"千代田","0","0","0","0","0","1","0","0","0","0","1","0","0","0","0","0","0","0","0","0","","","","","",""
"中央区","0","0","0","3","5","0","1","0","2","0","0","0","0","0","0","0","0","0","0","0","","","","","",""
"みなと","2","0","4","2","8","0","0","0","5","0","2","1","0","0","0","0","0","0","0","0","","","","","",""
"新宿区","1","0","1","0","5","0","0","0","2","0","1","0","1","1","0","1","0","0","0","0","","","","","",""
"文京","0","0","0","0","3","4","0","0","0","0","3","0","0","0","0","0","0","0","0","0","","","","","",""
"台東","0","0","5","2","16","3","4","2","1","0","0","0","0","0","0","0","0","0","0","0","","","","","",""
"墨田区","0","0","0","1","5","0","2","1","0","0","0","5","1","0","0","0","0","0","0","0","","","","","",""
"江東区","0","0","0","4","15","0","14","0","1","0","3","4","2","0","0","0","0","0","0","0","","","","","",""
"品川区","0","0","1","2","15","3","2","2","2","0","6","1","0","0","0","0","0","0","0","0","","","","","",""
"目黒区","0","0","1","0","2","0","1","0","0","0","0","1","0","0","0","0","0","0","0","0","","","","","",""
"大田区","13","2","12","11","40","3","4","2","1","0","4","3","1","0","0","2","0","0","0","0","","","","","",""
"世田谷","3","0","0","3","9","2","1","6","0","0","3","2","0","1","0","1","0","0","0","0","","","","","",""
"渋谷区","0","0","2","1","6","1","3","0","2","0","2","3","0","0","0","0","0","0","0","0","","","","","",""
"中野区","2","0","0","2","8","2","2","1","0","0","1","0","0","0","0","0","0","0","0","0","","","","","",""
"杉並","0","0","1","13","14","4","6","1","1","0","1","4","0","0","0","0","0","0","0","0","","","","","",""
"池袋","1","0","1","2","0","1","1","1","2","0","0","1","0","0","0","0","0","0","0","0","","","","","",""
"北区","0","0","0","3","3","0","4","0","2","0","3","1","0","0","0","0","0","0","0","0","","","","","",""
"荒川区","0","0","1","1","4","0","0","1","1","0","1","0","0","0","0","0","0","0","0","0","","","","","",""
"板橋区","0","0","0","1","6","0","3","1","1","0","1","0","0","0","0","1","0","0","0","0","","","","","",""
"練馬区","0","0","0","2","7","0","1","2","3","0","1","1","0","0","0","0","0","0","0","0","","","","","",""
"足立","0","0","0","2","9","2","10","0","1","0","1","0","0","0","0","3","0","0","0","0","","","","","",""
"葛飾区","0","0","0","3","4","4","6","0","4","0","6","2","0","0","0","0","0","0","0","0","","","","","",""
"江戸川","0","0","1","10","4","4","7","0","6","0","1","4","0","0","0","0","0","0","0","0","","","","","",""
"八王子市","0","0","2","24","22","6","4","5","8","0","1","15","2","0","0","0","0","0","0","0","","","","","",""
"町田市","1","0","0","12","17","6","6","6","5","0","8","17","2","0","0","0","0","0","0","0","","","","","",""
"西多摩","0","0","0","1","7","1","8","1","1","2","2","11","0","0","0","0","0","0","0","0","","","","","",""
"南多摩","0","1","1","4","7","2","1","1","1","0","0","3","0","0","0","0","0","0","0","0","","","","","",""
"多摩立川","0","0","0","1","4","1","2","0","1","0","0","1","0","0","0","1","0","0","0","0","","","","","",""
"多摩府中","2","0","0","1","10","4","4","2","2","0","8","2","0","0","0","1","1","0","0","0","","","","","",""
"多摩小平","0","1","2","5","21","6","1","0","5","0","1","3","0","0","0","1","0","0","0","0","","","","","",""
"島しょ","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","","","","","",""
"合計","25","4","35","116","276","60","98","35","60","2","61","85","9","2","0","11","1","0","0","0","","","","","",""


"定点報告疾患 週報告分 保健所別"
"東京都"
"集計期間開始週","2009年28週"
"集計期間終了週","2009年28週"
"性別","女性"

"","インフルエンザ","RSウイルス感染症","咽頭結膜熱","Ａ群溶血性レンサ球菌咽頭炎","感染性胃腸炎","水痘","手足口病","伝染性紅斑","突発性発しん","百日咳","ヘルパンギーナ","流行性耳下腺炎","不明発しん症","川崎病","急性出血性結膜炎","流行性角結膜炎","細菌性髄膜炎","無菌性髄膜炎","マイコプラズマ肺炎","クラミジア肺炎(オウム病は除く)","インフルエンザ定点","小児科定点","眼科定点","基幹定点","インフルエンザ入院定点","COVID-19入院定点"
"千代田","0","0","0","1","1","0","0","0","2","0","0","0","0","0","0","0","0","0","0","0","","","","","",""
"中央区","0","0","0","2","5","1","3","0","1","0","0","0","0","0","0","0","0","0","0","0","","","","","",""
"みなと","1","0","4","2","10","2","0","0","1","0","4","1","0","0","0","0","0","0","0","0","","","","","",""
