"定点報告疾患 週報告分 男女別集計表"
"東京都"
"集計期間開始週",2015年18週
"集計期間終了週",2015年18週

"疾病名","男性","女性","男女合計","定点数"
"インフルエンザ","105","97","202","404"
"RSウイルス感染症","12","7","19","255"
"咽頭結膜熱","78","55","133","255"
"Ａ群溶血性レンサ球菌咽頭炎","500","448","948","255"
"感染性胃腸炎","988","837","1825","255"
"水痘","92","70","162","255"
"手足口病","42","33","75","255"
"伝染性紅斑","171","179","350","255"
"突発性発しん","106","83","189","255"
"百日咳","2","5","7","255"
"ヘルパンギーナ","13","5","18","255"
"流行性耳下腺炎","49","55","104","255"
"不明発しん症","2","13","15","255"
"川崎病","1","2","3","255"
"急性出血性結膜炎","0","0","0","37"
"流行性角結膜炎","9","9","18","37"
"細菌性髄膜炎","0","1","1","25"
"無菌性髄膜炎","0","0","0","25"
"マイコプラズマ肺炎","2","1","3","25"
"クラミジア肺炎(オウム病は除く)","1","0","1","25"
"感染性胃腸炎（ロタウイルス）","1","3","4","25"
"インフルエンザ入院","1","1","2","25"
