"定点報告疾患 週報告分 男女別集計表"
"東京都"
"集計期間開始週",2018年52週
"集計期間終了週",2018年52週

"疾病名","男性","女性","男女合計","定点数"
"インフルエンザ","2200","2345","4545","394"
"RSウイルス感染症","19","27","46","249"
"咽頭結膜熱","42","31","73","249"
"Ａ群溶血性レンサ球菌咽頭炎","287","251","538","249"
"感染性胃腸炎","1211","1217","2428","249"
"水痘","74","67","141","249"
"手足口病","46","36","82","249"
"伝染性紅斑","185","198","383","249"
"突発性発しん","43","36","79","249"
"ヘルパンギーナ","3","2","5","249"
"流行性耳下腺炎","7","5","12","249"
"不明発しん症","7","6","13","249"
"川崎病","1","0","1","249"
"急性出血性結膜炎","0","0","0","33"
"流行性角結膜炎","8","8","16","33"
"細菌性髄膜炎","0","0","0","25"
"無菌性髄膜炎","0","1","1","25"
"マイコプラズマ肺炎","3","3","6","25"
"クラミジア肺炎(オウム病は除く)","0","0","0","25"
"感染性胃腸炎（ロタウイルス）","0","0","0","25"
"インフルエンザ入院","27","10","37","25"
