"定点報告疾患 週報告分 男女別集計表"
"東京都"
"集計期間開始週",2007年41週
"集計期間終了週",2007年41週

"疾病名","男性","女性","男女合計","定点数"
"インフルエンザ","16","8","24","285"
"RSウイルス感染症","7","8","15","149"
"咽頭結膜熱","14","7","21","149"
"Ａ群溶血性レンサ球菌咽頭炎","75","70","145","149"
"感染性胃腸炎","280","219","499","149"
"水痘","17","34","51","149"
"手足口病","64","49","113","149"
"伝染性紅斑","13","10","23","149"
"突発性発しん","50","31","81","149"
"百日咳","1","11","12","149"
"風しん","0","0","0","149"
"ヘルパンギーナ","31","25","56","149"
"麻しん（成人麻しん以外）","0","0","0","149"
"流行性耳下腺炎","21","18","39","149"
"不明発しん症","3","3","6","149"
"川崎病","1","3","4","149"
"急性出血性結膜炎","2","1","3","39"
"流行性角結膜炎","9","8","17","39"
"細菌性髄膜炎","0","0","0","25"
"無菌性髄膜炎","0","2","2","25"
"マイコプラズマ肺炎","5","3","8","25"
"クラミジア肺炎(オウム病は除く)","1","0","1","25"
"成人麻しん","0","0","0","25"
