"定点報告疾患 週報告分 男女別集計表"
"東京都"
"集計期間開始週",2020年1週
"集計期間終了週",2020年1週

"疾病名","男性","女性","男女合計","定点数"
"インフルエンザ","887","900","1787","312"
"RSウイルス感染症","8","5","13","190"
"咽頭結膜熱","9","8","17","190"
"Ａ群溶血性レンサ球菌咽頭炎","45","41","86","190"
"感染性胃腸炎","135","121","256","190"
"水痘","15","26","41","190"
"手足口病","14","13","27","190"
"伝染性紅斑","1","2","3","190"
"突発性発しん","3","5","8","190"
"ヘルパンギーナ","1","0","1","190"
"流行性耳下腺炎","4","1","5","190"
"不明発しん症","3","1","4","190"
"川崎病","0","0","0","190"
"急性出血性結膜炎","0","0","0","25"
"流行性角結膜炎","0","3","3","25"
"細菌性髄膜炎","0","0","0","24"
"無菌性髄膜炎","0","0","0","24"
"マイコプラズマ肺炎","1","7","8","24"
"クラミジア肺炎(オウム病は除く)","0","0","0","24"
"感染性胃腸炎（ロタウイルス）","1","0","1","24"
"インフルエンザ入院","54","37","91","25"
