"定点報告疾患 週報告分 男女別集計表"
"東京都"
"集計期間開始週",2019年27週
"集計期間終了週",2019年27週

"疾病名","男性","女性","男女合計","定点数"
"インフルエンザ","10","14","24","409"
"RSウイルス感染症","70","52","122","260"
"咽頭結膜熱","95","60","155","260"
"Ａ群溶血性レンサ球菌咽頭炎","363","260","623","260"
"感染性胃腸炎","835","701","1536","260"
"水痘","71","55","126","260"
"手足口病","1373","1155","2528","260"
"伝染性紅斑","57","51","108","260"
"突発性発しん","79","66","145","260"
"ヘルパンギーナ","355","364","719","260"
"流行性耳下腺炎","27","16","43","260"
"不明発しん症","12","9","21","260"
"川崎病","1","0","1","260"
"急性出血性結膜炎","1","1","2","38"
"流行性角結膜炎","3","6","9","38"
"細菌性髄膜炎","0","1","1","25"
"無菌性髄膜炎","0","1","1","25"
"マイコプラズマ肺炎","5","4","9","25"
"クラミジア肺炎(オウム病は除く)","0","0","0","25"
"感染性胃腸炎（ロタウイルス）","0","0","0","25"
"インフルエンザ入院","0","0","0","25"
