"定点報告疾患 週報告分 男女別集計表"
"東京都"
"集計期間開始週",2015年7週
"集計期間終了週",2015年7週

"疾病名","男性","女性","男女合計","定点数"
"インフルエンザ","1562","1642","3204","414"
"RSウイルス感染症","33","30","63","260"
"咽頭結膜熱","19","14","33","260"
"Ａ群溶血性レンサ球菌咽頭炎","346","280","626","260"
"感染性胃腸炎","970","940","1910","260"
"水痘","58","32","90","260"
"手足口病","9","11","20","260"
"伝染性紅斑","85","83","168","260"
"突発性発しん","65","52","117","260"
"百日咳","1","1","2","260"
"ヘルパンギーナ","0","1","1","260"
"流行性耳下腺炎","33","19","52","260"
"不明発しん症","6","4","10","260"
"川崎病","2","1","3","260"
"急性出血性結膜炎","0","0","0","38"
"流行性角結膜炎","4","3","7","38"
"細菌性髄膜炎","1","1","2","25"
"無菌性髄膜炎","0","4","4","25"
"マイコプラズマ肺炎","3","4","7","25"
"クラミジア肺炎(オウム病は除く)","0","0","0","25"
"感染性胃腸炎（ロタウイルス）","2","3","5","25"
"インフルエンザ入院","5","12","17","25"
