"定点報告疾患 週報告分 男女別集計表"
"東京都"
"集計期間開始週",2010年13週
"集計期間終了週",2010年13週

"疾病名","男性","女性","男女合計","定点数"
"インフルエンザ","12","8","20","287"
"RSウイルス感染症","8","9","17","147"
"咽頭結膜熱","9","8","17","147"
"Ａ群溶血性レンサ球菌咽頭炎","97","87","184","147"
"感染性胃腸炎","563","538","1101","147"
"水痘","152","146","298","147"
"手足口病","14","5","19","147"
"伝染性紅斑","22","22","44","147"
"突発性発しん","40","41","81","147"
"百日咳","3","0","3","147"
"ヘルパンギーナ","7","0","7","147"
"流行性耳下腺炎","60","50","110","147"
"不明発しん症","3","2","5","147"
"川崎病","2","4","6","147"
"急性出血性結膜炎","0","0","0","39"
"流行性角結膜炎","4","7","11","39"
"細菌性髄膜炎","1","0","1","24"
"無菌性髄膜炎","0","1","1","24"
"マイコプラズマ肺炎","2","3","5","24"
"クラミジア肺炎(オウム病は除く)","0","0","0","24"
