"定点報告疾患 週報告分 男女別集計表"
"東京都"
"集計期間開始週",2022年15週
"集計期間終了週",2022年15週

"疾病名","男性","女性","男女合計","定点数"
"インフルエンザ","0","0","0","407"
"RSウイルス感染症","5","7","12","256"
"咽頭結膜熱","6","2","8","256"
"Ａ群溶血性レンサ球菌咽頭炎","14","8","22","256"
"感染性胃腸炎","621","538","1159","256"
"水痘","6","11","17","256"
"手足口病","7","7","14","256"
"伝染性紅斑","1","0","1","256"
"突発性発しん","41","55","96","256"
"ヘルパンギーナ","0","0","0","256"
"流行性耳下腺炎","5","1","6","256"
"不明発しん症","5","5","10","256"
"川崎病","1","0","1","256"
"急性出血性結膜炎","0","0","0","38"
"流行性角結膜炎","7","1","8","38"
"細菌性髄膜炎","0","0","0","25"
"無菌性髄膜炎","0","0","0","25"
"マイコプラズマ肺炎","0","0","0","25"
"クラミジア肺炎(オウム病は除く)","1","0","1","25"
"感染性胃腸炎（ロタウイルス）","0","0","0","25"
"インフルエンザ入院","0","0","0","25"
