"定点報告疾患 週報告分 医療圏別"
"東京都"
"集計期間開始週","2010年49週"
"集計期間終了週","2010年49週"
"性別","男性"

"","インフルエンザ","RSウイルス感染症","咽頭結膜熱","Ａ群溶血性レンサ球菌咽頭炎","感染性胃腸炎","水痘","手足口病","伝染性紅斑","突発性発しん","百日咳","ヘルパンギーナ","流行性耳下腺炎","不明発しん症","川崎病","急性出血性結膜炎","流行性角結膜炎","細菌性髄膜炎","無菌性髄膜炎","マイコプラズマ肺炎","クラミジア肺炎(オウム病は除く)","インフルエンザ定点","小児科定点","眼科定点","基幹定点","インフルエンザ入院定点","COVID-19入院定点"
"区中央部","15","7","7","10","140","18","0","9","2","0","0","3","0","0","0","2","0","0","1","0","","","","","",""
"区南部","33","2","5","19","129","9","4","5","2","0","1","0","1","0","0","1","0","0","0","0","","","","","",""
"区西南部","6","3","1","5","129","2","1","4","1","0","0","4","0","0","0","1","0","0","0","0","","","","","",""
"区西部","10","10","4","17","119","3","0","4","3","0","1","5","1","1","0","4","0","0","0","0","","","","","",""
"区西北部","19","7","4","16","186","2","0","4","2","0","1","3","1","0","0","2","0","0","1","0","","","","","",""
"区東北部","12","1","12","18","142","10","1","3","6","0","0","1","0","0","0","4","0","0","3","0","","","","","",""
"区東部","12","2","4","32","174","11","0","10","9","0","0","0","1","1","0","2","0","0","0","0","","","","","",""
"西多摩","11","4","0","3","42","6","0","0","1","0","0","0","0","0","0","0","0","0","0","0","","","","","",""
"南多摩","10","14","1","41","238","32","4","7","6","0","4","7","0","0","0","1","0","0","0","0","","","","","",""
"北多摩西部","7","0","0","1","30","6","0","1","1","0","0","1","0","0","0","1","0","0","0","0","","","","","",""
"北多摩南部","5","2","0","9","75","5","1","5","5","0","0","3","0","0","0","0","0","0","2","0","","","","","",""
"北多摩北部","5","10","5","14","74","18","1","8","6","0","0","1","0","0","0","1","0","0","0","0","","","","","",""
"島しょ","1","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","","","","","",""
"合計","146","62","43","185","1478","123","12","60","44","0","7","28","4","2","0","19","0","0","7","0","","","","","",""


"定点報告疾患 週報告分 医療圏別"
"東京都"
"集計期間開始週","2010年49週"
"集計期間終了週","2010年49週"
"性別","女性"

"","インフルエンザ","RSウイルス感染症","咽頭結膜熱","Ａ群溶血性レンサ球菌咽頭炎","感染性胃腸炎","水痘","手足口病","伝染性紅斑","突発性発しん","百日咳","ヘルパンギーナ","流行性耳下腺炎","不明発しん症","川崎病","急性出血性結膜炎","流行性角結膜炎","細菌性髄膜炎","無菌性髄膜炎","マイコプラズマ肺炎","クラミジア肺炎(オウム病は除く)","インフルエンザ定点","小児科定点","眼科定点","基幹定点","インフルエンザ入院定点","COVID-19入院定点"
"区中央部","10","9","9","7","125","19","0","3","7","0","0","5","0","1","0","1","0","0","1","0","","","","","",""
"区南部","27","3","3","14","114","9","4","3","3","1","2","1","1","0","0","1","0","0","0","0","","","","","",""
"区西南部","11","3","2","4","140","6","2","8","1","0","1","4","0","0","0","1","0","0","0","0","","","","","",""
