"定点報告疾患 週報告分 年齢別集計表"
"東京都"
"集計期間開始週","2010年6週"
"集計期間終了週","2010年6週"
"性別","男性"

"*急性呼吸器感染症（ARI）の「～5ヶ月」は「0歳」、「1歳」は「1～4歳」、「5歳」は「5～9歳」と読み替えてください。"
"*小児科定点把握対象疾患のうち「20-29歳」は「20歳以上」と読み替えてください。"
"*眼科疾患のうち、「70-79歳」は「70歳以上」と読み替えてください。"

"","インフルエンザ","RSウイルス感染症","咽頭結膜熱","Ａ群溶血性レンサ球菌咽頭炎","感染性胃腸炎","水痘","手足口病","伝染性紅斑","突発性発しん","百日咳","ヘルパンギーナ","流行性耳下腺炎","不明発しん症","川崎病","急性出血性結膜炎","流行性角結膜炎","細菌性髄膜炎","無菌性髄膜炎","マイコプラズマ肺炎","クラミジア肺炎(オウム病は除く)"
"～5ヶ月","2","5","0","1","4","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"～1歳","3","8","0","1","44","1","1","0","14","0","0","0","0","0","0","0","0","0","0","0"
"1歳","10","17","3","9","135","18","2","1","13","0","0","2","1","0","0","0","0","0","1","0"
"2歳","9","3","0","9","88","17","2","2","5","0","0","6","2","1","0","0","0","0","0","0"
"3歳","21","7","1","13","66","18","0","1","1","0","0","6","0","0","0","1","0","0","0","0"
"4歳","26","4","1","24","70","7","1","3","0","0","0","5","0","0","0","0","0","0","0","0"
"5歳","32","1","2","26","77","9","1","2","0","0","0","5","1","0","0","0","0","0","0","0"
"6歳","26","0","0","14","65","3","0","1","0","0","0","3","0","0","0","0","0","0","0","0"
"7歳","13","1","0","15","59","3","0","0","0","0","0","2","0","0","0","0","0","0","0","0"
"8歳","28","0","1","14","50","3","0","1","0","0","0","2","0","0","0","0","0","0","0","0"
"9歳","27","0","0","8","43","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"10～14歳","45","0","0","19","115","1","0","1","0","0","0","3","1","0","0","0","0","0","0","0"
"15～19歳","26","0","0","0","23","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0"
"20～29歳","34","0","0","0","100","1","0","0","0","0","0","1","0","0","0","2","0","0","0","0"
"30～39歳","22","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2","0","0","0","0"
"40～49歳","24","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0"
"50～59歳","6","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"60～69歳","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0"
"70～79歳","3","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0"
"80歳以上","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"合計","359","46","8","153","939","81","7","12","33","0","0","35","5","1","0","9","0","0","1","0"
"定点報告疾患 週報告分 年齢別集計表"
"東京都"
"集計期間開始週","2010年6週"
"集計期間終了週","2010年6週"
"性別","女性"

"*急性呼吸器感染症（ARI）の「～5ヶ月」は「0歳」、「1歳」は「1～4歳」、「5歳」は「5～9歳」と読み替えてください。"
"*小児科定点把握対象疾患のうち「20-29歳」は「20歳以上」と読み替えてください。"
"*眼科疾患のうち、「70-79歳」は「70歳以上」と読み替えてください。"

"","インフルエンザ","RSウイルス感染症","咽頭結膜熱","Ａ群溶血性レンサ球菌咽頭炎","感染性胃腸炎","水痘","手足口病","伝染性紅斑","突発性発しん","百日咳","ヘルパンギーナ","流行性耳下腺炎","不明発しん症","川崎病","急性出血性結膜炎","流行性角結膜炎","細菌性髄膜炎","無菌性髄膜炎","マイコプラズマ肺炎","クラミジア肺炎(オウム病は除く)"
"～5ヶ月","0","4","0","0","6","0","0","0","2","0","0","0","0","0","0","0","0","0","0","0"
"～1歳","1","10","0","1","27","1","0","1","11","1","0","0","0","2","0","0","0","0","0","0"
"1歳","8","14","4","1","118","15","3","1","16","0","0","1","0","0","0","0","0","0","0","0"
"2歳","12","11","2","3","65","8","1","3","2","0","0","4","0","0","0","0","0","0","1","0"
"3歳","11","3","0","13","62","12","1","0","0","0","0","5","0","0","0","0","0","0","1","0"
"4歳","21","3","0","15","65","13","1","2","0","0","0","9","0","0","0","1","0","0","0","0"
"5歳","29","0","1","20","71","7","0","2","0","0","0","6","0","0","0","0","0","0","0","0"
"6歳","35","0","1","16","61","3","0","0","0","0","0","2","0","0","0","0","0","0","1","0"
"7歳","19","0","0","22","45","2","0","0","1","0","0","3","0","0","0","0","0","0","0","0"
"8歳","19","0","0","16","39","3","1","2","0","0","0","3","0","0","0","0","0","0","0","0"
"9歳","15","0","0","12","35","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"10～14歳","62","0","1","12","80","1","0","2","0","0","0","1","0","0","0","0","0","0","0","0"
"15～19歳","24","0","0","2","27","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"20～29歳","41","0","1","8","156","1","0","0","0","3","0","0","0","0","0","0","0","1","1","0"
"30～39歳","47","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2","0","0","0","0"
"40～49歳","32","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0"
"50～59歳","6","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"60～69歳","6","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"70～79歳","7","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1"
"80歳以上","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"合計","395","45","10","141","857","68","7","13","32","4","0","34","0","2","0","4","0","1","4","1"
"定点報告疾患 週報告分 年齢別集計表"
"東京都"
"集計期間開始週","2010年6週"
"集計期間終了週","2010年6週"
"性別","男女合計"

"*急性呼吸器感染症（ARI）の「～5ヶ月」は「0歳」、「1歳」は「1～4歳」、「5歳」は「5～9歳」と読み替えてください。"
"*小児科定点把握対象疾患のうち「20-29歳」は「20歳以上」と読み替えてください。"
"*眼科疾患のうち、「70-79歳」は「70歳以上」と読み替えてください。"

"","インフルエンザ","RSウイルス感染症","咽頭結膜熱","Ａ群溶血性レンサ球菌咽頭炎","感染性胃腸炎","水痘","手足口病","伝染性紅斑","突発性発しん","百日咳","ヘルパンギーナ","流行性耳下腺炎","不明発しん症","川崎病","急性出血性結膜炎","流行性角結膜炎","細菌性髄膜炎","無菌性髄膜炎","マイコプラズマ肺炎","クラミジア肺炎(オウム病は除く)"
"～5ヶ月","2","9","0","1","10","0","0","0","2","0","0","0","0","0","0","0","0","0","0","0"
"～1歳","4","18","0","2","71","2","1","1","25","1","0","0","0","2","0","0","0","0","0","0"
"1歳","18","31","7","10","253","33","5","2","29","0","0","3","1","0","0","0","0","0","1","0"
"2歳","21","14","2","12","153","25","3","5","7","0","0","10","2","1","0","0","0","0","1","0"
"3歳","32","10","1","26","128","30","1","1","1","0","0","11","0","0","0","1","0","0","1","0"
"4歳","47","7","1","39","135","20","2","5","0","0","0","14","0","0","0","1","0","0","0","0"
"5歳","61","1","3","46","148","16","1","4","0","0","0","11","1","0","0","0","0","0","0","0"
"6歳","61","0","1","30","126","6","0","1","0","0","0","5","0","0","0","0","0","0","1","0"
"7歳","32","1","0","37","104","5","0","0","1","0","0","5","0","0","0","0","0","0","0","0"
"8歳","47","0","1","30","89","6","1","3","0","0","0","5","0","0","0","0","0","0","0","0"
"9歳","42","0","0","20","78","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"10～14歳","107","0","1","31","195","2","0","3","0","0","0","4","1","0","0","0","0","0","0","0"
"15～19歳","50","0","0","2","50","1","0","0","0","0","0","0","0","0","0","1","0","0","0","0"
"20～29歳","75","0","1","8","256","2","0","0","0","3","0","1","0","0","0","2","0","1","1","0"
"30～39歳","69","0","0","0","0","0","0","0","0","0","0","0","0","0","0","4","0","0","0","0"
"40～49歳","56","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2","0","0","0","0"
"50～59歳","12","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"60～69歳","8","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0"
"70～79歳","10","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","1"
"80歳以上","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
