"定点報告疾患 週報告分 男女別集計表"
"東京都"
"集計期間開始週",2010年16週
"集計期間終了週",2010年16週

"疾病名","男性","女性","男女合計","定点数"
"インフルエンザ","16","11","27","288"
"RSウイルス感染症","3","4","7","149"
"咽頭結膜熱","21","15","36","149"
"Ａ群溶血性レンサ球菌咽頭炎","123","109","232","149"
"感染性胃腸炎","784","684","1468","149"
"水痘","128","115","243","149"
"手足口病","19","22","41","149"
"伝染性紅斑","40","40","80","149"
"突発性発しん","48","41","89","149"
"百日咳","3","4","7","149"
"ヘルパンギーナ","15","12","27","149"
"流行性耳下腺炎","51","48","99","149"
"不明発しん症","6","8","14","149"
"川崎病","1","1","2","149"
"急性出血性結膜炎","0","1","1","39"
"流行性角結膜炎","12","7","19","39"
"細菌性髄膜炎","0","0","0","23"
"無菌性髄膜炎","0","1","1","23"
"マイコプラズマ肺炎","3","6","9","23"
"クラミジア肺炎(オウム病は除く)","0","0","0","23"
