"定点報告疾患 週報告分 男女別集計表"
"東京都"
"集計期間開始週",2006年46週
"集計期間終了週",2006年46週

"疾病名","男性","女性","男女合計","定点数"
"インフルエンザ","1","2","3","178"
"RSウイルス感染症","13","9","22","142"
"咽頭結膜熱","16","8","24","142"
"Ａ群溶血性レンサ球菌咽頭炎","128","107","235","142"
"感染性胃腸炎","1151","1151","2302","142"
"水痘","63","55","118","142"
"手足口病","36","26","62","142"
"伝染性紅斑","21","29","50","142"
"突発性発しん","45","26","71","142"
"百日咳","0","0","0","142"
"風しん","0","0","0","142"
"ヘルパンギーナ","3","2","5","142"
"麻しん（成人麻しん以外）","1","0","1","142"
"流行性耳下腺炎","23","22","45","142"
"不明発しん症","4","3","7","142"
"川崎病","0","1","1","142"
"急性出血性結膜炎","0","0","0","14"
"流行性角結膜炎","5","7","12","14"
"細菌性髄膜炎","0","0","0","25"
"無菌性髄膜炎","1","0","1","25"
"マイコプラズマ肺炎","5","2","7","25"
"クラミジア肺炎(オウム病は除く)","0","0","0","25"
"成人麻しん","0","0","0","25"
