"定点報告疾患 週報告分 医療圏別"
"東京都"
"集計期間開始週","2014年29週"
"集計期間終了週","2014年29週"
"性別","男性"

"","インフルエンザ","RSウイルス感染症","咽頭結膜熱","Ａ群溶血性レンサ球菌咽頭炎","感染性胃腸炎","水痘","手足口病","伝染性紅斑","突発性発しん","百日咳","ヘルパンギーナ","流行性耳下腺炎","不明発しん症","川崎病","急性出血性結膜炎","流行性角結膜炎","細菌性髄膜炎","無菌性髄膜炎","マイコプラズマ肺炎","クラミジア肺炎(オウム病は除く)","感染性胃腸炎（ロタウイルス）","インフルエンザ入院","インフルエンザ定点","小児科定点","眼科定点","基幹定点","インフルエンザ入院定点","COVID-19入院定点"
"区中央部","0","5","5","9","46","2","8","2","3","0","63","2","0","0","0","3","0","0","1","0","0","0","","","","","",""
"区南部","0","2","16","28","64","6","11","7","8","0","127","0","1","0","0","0","0","0","0","0","0","0","","","","","",""
"区西南部","0","0","5","14","65","10","9","15","8","0","168","4","7","0","0","0","0","0","0","0","0","0","","","","","",""
"区西部","0","3","17","16","58","2","18","4","6","0","57","4","0","0","0","0","1","0","0","0","0","0","","","","","",""
"区西北部","0","2","10","41","47","9","35","7","16","0","110","4","1","0","0","3","0","0","0","0","0","0","","","","","",""
"区東北部","1","1","3","23","69","8","36","2","15","0","123","9","4","0","0","4","0","0","0","1","0","0","","","","","",""
"区東部","0","0","18","23","76","13","6","4","9","0","114","6","2","0","0","0","0","0","0","0","0","0","","","","","",""
"西多摩","0","0","6","7","11","2","4","1","3","0","31","3","0","0","0","0","0","0","0","0","0","0","","","","","",""
"南多摩","0","1","3","56","129","15","50","12","11","0","280","5","8","1","0","1","0","0","0","0","0","0","","","","","",""
"北多摩西部","0","0","2","12","15","8","3","0","8","0","45","1","0","1","0","0","0","0","0","0","0","0","","","","","",""
"北多摩南部","0","0","9","23","46","6","28","2","8","0","143","2","4","1","0","0","0","0","0","0","0","0","","","","","",""
"北多摩北部","0","0","6","12","31","7","11","2","2","0","113","1","4","0","0","0","0","1","0","0","0","0","","","","","",""
"島しょ","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","","","","","",""
"合計","1","14","100","264","657","88","219","58","97","0","1374","41","31","3","0","11","1","1","1","1","0","0","","","","","",""


"定点報告疾患 週報告分 医療圏別"
"東京都"
"集計期間開始週","2014年29週"
"集計期間終了週","2014年29週"
"性別","女性"

"","インフルエンザ","RSウイルス感染症","咽頭結膜熱","Ａ群溶血性レンサ球菌咽頭炎","感染性胃腸炎","水痘","手足口病","伝染性紅斑","突発性発しん","百日咳","ヘルパンギーナ","流行性耳下腺炎","不明発しん症","川崎病","急性出血性結膜炎","流行性角結膜炎","細菌性髄膜炎","無菌性髄膜炎","マイコプラズマ肺炎","クラミジア肺炎(オウム病は除く)","感染性胃腸炎（ロタウイルス）","インフルエンザ入院","インフルエンザ定点","小児科定点","眼科定点","基幹定点","インフルエンザ入院定点","COVID-19入院定点"
"区中央部","0","6","10","5","36","2","10","1","8","0","55","3","0","1","0","2","0","0","1","0","0","0","","","","","",""
"区南部","0","2","14","12","63","6","7","5","10","0","135","0","2","1","0","0","0","0","0","0","0","0","","","","","",""
"区西南部","0","0","6","17","50","7","6","9","1","0","135","3","6","0","0","1","0","0","0","0","0","0","","","","","",""
"区西部","0","2","12","16","51","3","16","1","5","0","61","5","0","0","1","1","1","0","1","0","0","0","","","","","",""
"区西北部","1","2","6","27","36","6","23","7","7","0","88","19","1","0","1","3","0","0","0","0","0","0","","","","","",""
"区東北部","1","2","4","18","65","12","27","2","10","0","109","8","2","0","0","1","0","0","0","1","0","0","","","","","",""
"区東部","0","1","7","27","85","7","15","3","15","0","86","9","2","0","0","0","0","1","0","0","0","0","","","","","",""
"西多摩","0","0","4","3","11","2","4","1","2","0","17","1","0","0","0","0","0","0","0","0","0","0","","","","","",""
"南多摩","1","1","2","45","83","23","39","19","8","0","262","4","3","1","0","1","0","0","0","0","0","0","","","","","",""
"北多摩西部","0","0","2","5","21","7","8","0","3","0","31","2","0","1","0","0","0","0","0","0","0","0","","","","","",""
"北多摩南部","0","1","9","14","28","4","23","2","7","0","133","2","4","1","0","2","0","1","0","0","0","0","","","","","",""
"北多摩北部","0","0","4","20","32","6","8","4","3","0","113","2","1","0","0","0","0","1","0","0","0","0","","","","","",""
"島しょ","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","","","","","",""
"合計","3","17","80","209","561","85","186","54","79","0","1225","58","21","5","2","11","1","3","2","1","0","0","","","","","",""


"定点報告疾患 週報告分 医療圏別"
"東京都"
"集計期間開始週","2014年29週"
"集計期間終了週","2014年29週"
"性別","男女合計"

"","インフルエンザ","RSウイルス感染症","咽頭結膜熱","Ａ群溶血性レンサ球菌咽頭炎","感染性胃腸炎","水痘","手足口病","伝染性紅斑","突発性発しん","百日咳","ヘルパンギーナ","流行性耳下腺炎","不明発しん症","川崎病","急性出血性結膜炎","流行性角結膜炎","細菌性髄膜炎","無菌性髄膜炎","マイコプラズマ肺炎","クラミジア肺炎(オウム病は除く)","感染性胃腸炎（ロタウイルス）","インフルエンザ入院","インフルエンザ定点","小児科定点","眼科定点","基幹定点","インフルエンザ入院定点","COVID-19入院定点"
"区中央部","0","11","15","14","82","4","18","3","11","0","118","5","0","1","0","5","0","0","2","0","0","0","32","20","2","4","4","0"
"区南部","0","2","30","40","127","12","18","12","18","0","262","0","3","1","0","0","0","0","0","0","0","0","32","21","3","1","1","0"
"区西南部","0","0","11","31","115","17","15","24","9","0","303","7","13","0","0","1","0","0","0","0","0","0","38","25","4","3","3","0"
"区西部","0","5","29","32","109","5","34","5","11","0","118","9","0","0","1","1","1","0","1","0","0","0","38","25","4","4","4","0"
"区西北部","1","2","16","68","83","15","58","14","23","0","198","23","1","0","1","3","0","0","0","0","0","0","53","33","5","2","2","0"
"区東北部","1","3","7","41","134","20","63","2","25","0","232","17","6","0","0","5","0","0","0","2","0","0","40","25","4","1","1","0"
"区東部","0","1","25","50","161","20","21","7","24","0","200","15","4","0","0","0","0","1","0","0","0","0","41","26","4","1","1","0"
"西多摩","0","0","10","10","22","2","8","2","5","0","48","4","0","0","0","0","0","0","0","0","0","0","14","8","1","1","1","0"
"南多摩","1","2","5","101","212","38","89","31","19","0","542","9","11","1","0","1","0","0","0","0","0","0","44","28","4","1","1","0"
"北多摩西部","0","0","2","17","36","15","11","0","11","0","76","3","0","1","0","0","0","0","0","0","0","0","21","14","2","1","1","0"
"北多摩南部","0","1","18","37","74","10","51","4","15","0","276","4","4","1","0","2","0","1","0","0","0","0","32","21","3","3","3","0"
"北多摩北部","0","0","10","32","63","13","19","6","5","0","226","3","5","0","0","0","0","2","0","0","0","0","23","15","2","2","2","0"
"島しょ","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2","1","0","1","1","0"
"合計","3","27","178","473","1218","171","405","110","176","0","2599","99","47","5","2","18","1","4","3","2","0","0","410","262","38","25","25","0"


