"定点報告疾患 月報告分 年齢別集計表"
"東京都"
"集計期間開始月","2003年1月"
"集計期間終了月","2003年1月"
"性別","男性"

"","性器クラミジア感染症","性器ヘルペスウイルス感染症","尖圭コンジローマ","淋菌感染症","膣トリコモナス症","梅毒様疾患","メチシリン耐性黄色ブドウ球菌感染症","ペニシリン耐性肺炎球菌感染症","薬剤耐性緑膿菌感染症"
"0歳","0","0","0","0","0","0","4","5","1"
"1～4歳","0","0","0","0","0","0","3","6","1"
"5～9歳","0","0","0","0","0","0","5","0","0"
"10～14歳","0","0","0","0","0","0","0","0","0"
"15～19歳","1","2","0","5","0","0","0","0","0"
"20～24歳","23","1","3","16","1","0","3","0","0"
"25～29歳","23","3","3","19","0","3","1","0","0"
"30～34歳","18","6","4","16","0","2","1","0","0"
"35～39歳","22","5","6","10","1","0","3","0","2"
"40～44歳","6","6","2","7","0","0","0","1","0"
"45～49歳","3","7","1","1","1","0","0","0","0"
"50～54歳","6","4","4","5","0","0","3","0","1"
"55～59歳","2","2","1","3","0","1","10","0","0"
"60～64歳","0","1","0","1","0","0","9","3","0"
"65～69歳","0","1","0","0","0","0","19","2","1"
"70歳以上","0","0","1","0","0","0","45","3","5"
"合計","104","38","25","83","3","6","106","20","11"


"定点報告疾患 月報告分 年齢別集計表"
"東京都"
"集計期間開始月","2003年1月"
"集計期間終了月","2003年1月"
"性別","女性"

"","性器クラミジア感染症","性器ヘルペスウイルス感染症","尖圭コンジローマ","淋菌感染症","膣トリコモナス症","梅毒様疾患","メチシリン耐性黄色ブドウ球菌感染症","ペニシリン耐性肺炎球菌感染症","薬剤耐性緑膿菌感染症"
"0歳","0","0","0","0","0","0","5","2","0"
"1～4歳","0","0","0","0","0","0","1","11","0"
"5～9歳","0","0","0","0","0","0","2","3","0"
"10～14歳","0","0","0","0","0","0","0","0","0"
"15～19歳","9","2","2","5","2","0","0","0","0"
"20～24歳","42","10","2","8","8","0","0","1","0"
"25～29歳","30","10","7","11","7","1","1","1","0"
"30～34歳","15","13","1","2","5","0","0","0","0"
"35～39歳","7","7","1","5","0","0","1","0","0"
"40～44歳","1","4","0","0","4","0","2","1","1"
"45～49歳","1","5","0","0","5","0","3","0","0"
"50～54歳","0","1","0","1","4","0","2","1","0"
"55～59歳","0","1","0","0","1","0","0","1","0"
"60～64歳","0","0","0","0","1","0","1","0","0"
"65～69歳","0","1","0","0","0","0","6","1","1"
"70歳以上","0","1","0","0","1","0","27","2","0"
"合計","105","55","13","32","38","1","51","24","2"


"定点報告疾患 月報告分 年齢別集計表"
"東京都"
"集計期間開始月","2003年1月"
"集計期間終了月","2003年1月"
"性別","男女合計"

"","性器クラミジア感染症","性器ヘルペスウイルス感染症","尖圭コンジローマ","淋菌感染症","膣トリコモナス症","梅毒様疾患","メチシリン耐性黄色ブドウ球菌感染症","ペニシリン耐性肺炎球菌感染症","薬剤耐性緑膿菌感染症"
"0歳","0","0","0","0","0","0","9","7","1"
"1～4歳","0","0","0","0","0","0","4","17","1"
"5～9歳","0","0","0","0","0","0","7","3","0"
"10～14歳","0","0","0","0","0","0","0","0","0"
"15～19歳","10","4","2","10","2","0","0","0","0"
"20～24歳","65","11","5","24","9","0","3","1","0"
"25～29歳","53","13","10","30","7","4","2","1","0"
"30～34歳","33","19","5","18","5","2","1","0","0"
"35～39歳","29","12","7","15","1","0","4","0","2"
"40～44歳","7","10","2","7","4","0","2","2","1"
"45～49歳","4","12","1","1","6","0","3","0","0"
"50～54歳","6","5","4","6","4","0","5","1","1"
"55～59歳","2","3","1","3","1","1","10","1","0"
"60～64歳","0","1","0","1","1","0","10","3","0"
"65～69歳","0","2","0","0","0","0","25","3","2"
"70歳以上","0","1","1","0","1","0","72","5","5"
"合計","209","93","38","115","41","7","157","44","13"
"定点数","41","41","41","41","41","41","25","25","25"


