"定点報告疾患 週報告分 男女別集計表"
"東京都"
"集計期間開始週",2019年11週
"集計期間終了週",2019年11週

"疾病名","男性","女性","男女合計","定点数"
"インフルエンザ","255","270","525","413"
"RSウイルス感染症","40","41","81","259"
"咽頭結膜熱","45","14","59","259"
"Ａ群溶血性レンサ球菌咽頭炎","383","306","689","259"
"感染性胃腸炎","931","844","1775","259"
"水痘","50","63","113","259"
"手足口病","16","14","30","259"
"伝染性紅斑","80","82","162","259"
"突発性発しん","59","46","105","259"
"ヘルパンギーナ","2","1","3","259"
"流行性耳下腺炎","9","2","11","259"
"不明発しん症","7","7","14","259"
"川崎病","2","4","6","259"
"急性出血性結膜炎","0","0","0","38"
"流行性角結膜炎","9","2","11","38"
"細菌性髄膜炎","0","0","0","25"
"無菌性髄膜炎","0","2","2","25"
"マイコプラズマ肺炎","2","0","2","25"
"クラミジア肺炎(オウム病は除く)","1","0","1","25"
"感染性胃腸炎（ロタウイルス）","4","4","8","25"
"インフルエンザ入院","4","6","10","25"
