"定点報告疾患 週報告分 年齢別集計表"
"東京都"
"集計期間開始週","2023年51週"
"集計期間終了週","2023年51週"
"性別","男性"

"*急性呼吸器感染症（ARI）の「～5ヶ月」は「0歳」、「1歳」は「1～4歳」、「5歳」は「5～9歳」と読み替えてください。"
"*小児科定点把握対象疾患のうち「20-29歳」は「20歳以上」と読み替えてください。"
"*眼科疾患のうち、「70-79歳」は「70歳以上」と読み替えてください。"

"","インフルエンザ","新型コロナウイルス感染症（COVID-19）","RSウイルス感染症","咽頭結膜熱","Ａ群溶血性レンサ球菌咽頭炎","感染性胃腸炎","水痘","手足口病","伝染性紅斑","突発性発しん","ヘルパンギーナ","流行性耳下腺炎","不明発しん症","川崎病","急性出血性結膜炎","流行性角結膜炎","細菌性髄膜炎","無菌性髄膜炎","マイコプラズマ肺炎","クラミジア肺炎(オウム病は除く)","感染性胃腸炎（ロタウイルス）","インフルエンザ入院","COVID-19入院","ＩＣＵ入室（インフルエンザ入院）","人工呼吸器の利用（インフルエンザ入院）","頭部ＣＴ検査（インフルエンザ入院）","頭部ＭＲＩ検査（インフルエンザ入院）","脳波検査	（インフルエンザ入院）","いずれにも該当せず（インフルエンザ入院）","頭部検査	（インフルエンザ入院）","ＩＣＵ入室（COVID-19入院）","人工呼吸器の利用（COVID-19入院）","いずれにも該当せず（COVID-19入院）"
"～5ヶ月","12","3","2","2","0","8","1","0","0","0","0","0","0","0","0","0","1","0","0","0","0","1","2","0","0","0","0","0","1","0","1","0","1"
"～1歳","23","8","0","9","0","56","0","3","0","5","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"1歳","89","15","0","40","17","182","0","10","1","9","2","1","1","0","0","0","0","0","0","0","0","1","1","0","0","0","0","0","1","0","1","0","0"
"2歳","96","15","0","62","30","138","0","7","0","8","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"3歳","126","3","0","67","47","159","1","10","0","2","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"4歳","164","7","0","56","92","136","1","10","1","2","0","0","0","0","0","0","0","0","0","0","0","2","0","0","0","0","0","0","2","0","0","0","0"
"5歳","182","5","0","45","82","125","2","6","1","0","0","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"6歳","195","5","0","37","110","121","1","4","3","0","0","0","1","1","0","0","0","0","0","0","0","1","0","0","0","0","0","0","1","0","0","0","0"
"7歳","211","5","0","21","101","117","8","1","1","0","0","0","2","0","0","0","0","0","0","0","0","1","0","0","0","1","0","0","0","1","0","0","0"
"8歳","238","4","0","10","82","105","4","0","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"9歳","211","9","0","5","78","62","2","0","0","0","0","1","1","0","0","0","0","0","1","0","0","1","0","1","1","0","0","0","0","0","0","0","0"
"10～14歳","886","48","0","7","133","142","7","0","0","0","0","1","2","0","0","0","0","0","0","0","0","3","0","1","1","1","0","1","2","1","0","0","0"
"15～19歳","308","35","0","0","7","34","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","1","0","0","0","0"
"20～29歳","308","97","0","2","22","89","0","0","0","0","0","0","0","0","0","3","0","0","0","0","0","0","1","0","0","0","0","0","0","0","1","0","0"
"30～39歳","223","68","0","0","0","0","0","0","0","0","0","0","0","0","0","3","0","0","0","0","0","1","1","0","0","0","0","0","1","0","0","0","1"
"40～49歳","244","94","0","0","0","0","0","0","0","0","0","0","0","0","0","2","0","0","0","0","0","3","2","1","0","0","0","0","2","0","0","0","2"
"50～59歳","202","80","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","1","0","0","0","0","0","0","1","0","0","0","0"
"60～69歳","88","64","0","0","0","0","0","0","0","0","0","0","0","0","0","2","0","0","0","0","0","3","9","0","0","0","0","0","3","0","1","0","8"
"70～79歳","31","40","0","0","0","0","0","0","0","0","0","0","0","0","0","3","0","0","0","0","0","6","24","0","0","1","0","0","5","1","2","0","22"
"80歳以上","18","24","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","5","26","0","0","1","0","0","4","1","2","1","24"
"合計","3855","629","2","363","801","1474","29","51","9","26","4","5","9","1","0","14","1","0","1","0","0","30","66","3","2","4","0","1","24","4","8","1","58"
"定点報告疾患 週報告分 年齢別集計表"
"東京都"
"集計期間開始週","2023年51週"
"集計期間終了週","2023年51週"
"性別","女性"

"*急性呼吸器感染症（ARI）の「～5ヶ月」は「0歳」、「1歳」は「1～4歳」、「5歳」は「5～9歳」と読み替えてください。"
"*小児科定点把握対象疾患のうち「20-29歳」は「20歳以上」と読み替えてください。"
"*眼科疾患のうち、「70-79歳」は「70歳以上」と読み替えてください。"

"","インフルエンザ","新型コロナウイルス感染症（COVID-19）","RSウイルス感染症","咽頭結膜熱","Ａ群溶血性レンサ球菌咽頭炎","感染性胃腸炎","水痘","手足口病","伝染性紅斑","突発性発しん","ヘルパンギーナ","流行性耳下腺炎","不明発しん症","川崎病","急性出血性結膜炎","流行性角結膜炎","細菌性髄膜炎","無菌性髄膜炎","マイコプラズマ肺炎","クラミジア肺炎(オウム病は除く)","感染性胃腸炎（ロタウイルス）","インフルエンザ入院","COVID-19入院","ＩＣＵ入室（インフルエンザ入院）","人工呼吸器の利用（インフルエンザ入院）","頭部ＣＴ検査（インフルエンザ入院）","頭部ＭＲＩ検査（インフルエンザ入院）","脳波検査	（インフルエンザ入院）","いずれにも該当せず（インフルエンザ入院）","頭部検査	（インフルエンザ入院）","ＩＣＵ入室（COVID-19入院）","人工呼吸器の利用（COVID-19入院）","いずれにも該当せず（COVID-19入院）"
"～5ヶ月","5","5","0","3","0","12","1","0","0","0","0","0","1","0","0","0","0","0","0","0","0","3","1","0","0","0","0","0","3","0","0","0","1"
"～1歳","25","7","1","7","1","49","0","1","0","4","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"1歳","87","10","2","38","7","152","4","6","0","14","0","0","1","0","0","0","0","0","0","0","0","1","1","1","0","1","0","0","0","1","0","0","1"
"2歳","91","10","0","44","38","144","0","10","0","6","2","0","0","0","0","0","0","0","1","0","0","2","1","0","0","1","0","0","1","1","0","0","1"
"3歳","132","7","0","57","44","133","1","6","0","1","0","0","0","0","0","3","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"4歳","168","2","0","47","56","126","3","6","0","0","0","0","0","0","0","1","0","0","0","0","0","3","0","0","0","0","0","0","3","0","0","0","0"
"5歳","165","7","0","45","91","117","2","3","1","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","1","0","0","0","0"
"6歳","160","6","0","44","98","107","1","0","3","0","0","0","0","0","0","1","0","0","1","0","0","0","1","0","0","0","0","0","0","0","0","0","1"
"7歳","174","5","0","25","89","88","4","2","0","0","1","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"8歳","195","7","0","15","81","76","3","1","2","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"9歳","206","5","0","4","62","67","1","1","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"10～14歳","774","35","1","8","97","115","3","0","0","0","0","0","0","0","0","0","0","0","0","0","0","3","0","0","0","0","0","0","3","0","0","0","0"
"15～19歳","252","33","0","1","7","21","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"20～29歳","256","96","0","10","38","143","0","0","0","0","0","0","0","0","0","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"30～39歳","273","85","0","0","0","0","0","0","0","0","0","0","0","0","0","6","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"40～49歳","357","106","0","0","0","0","0","0","0","0","0","0","0","0","0","3","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","1"
"50～59歳","194","103","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","1","5","0","0","0","0","0","1","0","0","0","5"
"60～69歳","56","70","0","0","0","0","0","0","0","0","0","0","0","0","0","2","0","0","0","0","0","3","5","0","0","0","0","0","3","0","0","0","5"
"70～79歳","39","35","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","2","5","0","0","0","0","0","2","0","0","0","5"
"80歳以上","22","33","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","6","39","0","0","0","0","0","6","0","5","0","34"
"合計","3631","667","4","348","709","1350","23","36","7","26","3","1","3","0","0","21","0","0","2","0","0","25","59","1","0","2","0","0","23","2","5","0","54"
"定点報告疾患 週報告分 年齢別集計表"
"東京都"
"集計期間開始週","2023年51週"
"集計期間終了週","2023年51週"
"性別","男女合計"

"*急性呼吸器感染症（ARI）の「～5ヶ月」は「0歳」、「1歳」は「1～4歳」、「5歳」は「5～9歳」と読み替えてください。"
"*小児科定点把握対象疾患のうち「20-29歳」は「20歳以上」と読み替えてください。"
"*眼科疾患のうち、「70-79歳」は「70歳以上」と読み替えてください。"

"","インフルエンザ","新型コロナウイルス感染症（COVID-19）","RSウイルス感染症","咽頭結膜熱","Ａ群溶血性レンサ球菌咽頭炎","感染性胃腸炎","水痘","手足口病","伝染性紅斑","突発性発しん","ヘルパンギーナ","流行性耳下腺炎","不明発しん症","川崎病","急性出血性結膜炎","流行性角結膜炎","細菌性髄膜炎","無菌性髄膜炎","マイコプラズマ肺炎","クラミジア肺炎(オウム病は除く)","感染性胃腸炎（ロタウイルス）","インフルエンザ入院","COVID-19入院","ＩＣＵ入室（インフルエンザ入院）","人工呼吸器の利用（インフルエンザ入院）","頭部ＣＴ検査（インフルエンザ入院）","頭部ＭＲＩ検査（インフルエンザ入院）","脳波検査	（インフルエンザ入院）","いずれにも該当せず（インフルエンザ入院）","頭部検査	（インフルエンザ入院）","ＩＣＵ入室（COVID-19入院）","人工呼吸器の利用（COVID-19入院）","いずれにも該当せず（COVID-19入院）"
"～5ヶ月","17","8","2","5","0","20","2","0","0","0","0","0","1","0","0","0","1","0","0","0","0","4","3","0","0","0","0","0","4","0","1","0","2"
"～1歳","48","15","1","16","1","105","0","4","0","9","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"1歳","176","25","2","78","24","334","4","16","1","23","2","1","2","0","0","0","0","0","0","0","0","2","2","1","0","1","0","0","1","1","1","0","1"
"2歳","187","25","0","106","68","282","0","17","0","14","3","1","0","0","0","0","0","0","1","0","0","2","1","0","0","1","0","0","1","1","0","0","1"
"3歳","258","10","0","124","91","292","2","16","0","3","0","0","1","0","0","3","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"4歳","332","9","0","103","148","262","4","16","1","2","0","0","0","0","0","1","0","0","0","0","0","5","0","0","0","0","0","0","5","0","0","0","0"
"5歳","347","12","0","90","173","242","4","9","2","0","0","1","1","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","1","0","0","0","0"
"6歳","355","11","0","81","208","228","2","4","6","0","0","0","1","1","0","1","0","0","1","0","0","1","1","0","0","0","0","0","1","0","0","0","1"
"7歳","385","10","0","46","190","205","12","3","1","0","1","1","3","0","0","0","0","0","0","0","0","1","0","0","0","1","0","0","0","1","0","0","0"
"8歳","433","11","0","25","163","181","7","1","4","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"9歳","417","14","0","9","140","129","3","1","1","1","0","1","1","0","0","0","0","0","1","0","0","1","0","1","1","0","0","0","0","0","0","0","0"
"10～14歳","1660","83","1","15","230","257","10","0","0","0","0","1","2","0","0","0","0","0","0","0","0","6","0","1","1","1","0","1","5","1","0","0","0"
"15～19歳","560","68","0","1","14","55","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","1","0","0","0","0"
"20～29歳","564","193","0","12","60","232","0","0","0","0","0","0","0","0","0","5","0","0","0","0","0","0","1","0","0","0","0","0","0","0","1","0","0"
