"定点報告疾患 週報告分 医療圏別"
"東京都"
"集計期間開始週","2020年6週"
"集計期間終了週","2020年6週"
"性別","男性"

"","インフルエンザ","RSウイルス感染症","咽頭結膜熱","Ａ群溶血性レンサ球菌咽頭炎","感染性胃腸炎","水痘","手足口病","伝染性紅斑","突発性発しん","ヘルパンギーナ","流行性耳下腺炎","不明発しん症","川崎病","急性出血性結膜炎","流行性角結膜炎","細菌性髄膜炎","無菌性髄膜炎","マイコプラズマ肺炎","クラミジア肺炎(オウム病は除く)","感染性胃腸炎（ロタウイルス）","インフルエンザ入院","インフルエンザ定点","小児科定点","眼科定点","基幹定点","インフルエンザ入院定点","COVID-19入院定点"
"区中央部","98","2","2","52","108","7","0","1","8","0","0","0","0","0","2","0","0","0","0","0","0","","","","","",""
"区南部","82","0","5","37","76","4","0","3","5","0","1","0","0","0","0","0","0","0","0","0","0","","","","","",""
"区西南部","174","6","1","50","94","6","1","0","3","0","0","1","0","0","0","0","0","0","0","0","0","","","","","",""
"区西部","90","0","4","37","79","7","2","1","7","0","0","0","1","0","1","0","0","0","0","0","1","","","","","",""
"区西北部","135","2","0","61","123","1","2","0","5","7","1","0","0","0","7","0","0","1","0","0","0","","","","","",""
"区東北部","178","8","6","43","108","4","1","0","7","1","0","0","0","0","0","0","0","0","0","0","0","","","","","",""
"区東部","167","1","1","59","95","5","3","1","2","0","0","0","0","0","0","0","0","1","0","0","0","","","","","",""
"西多摩","28","0","3","18","27","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","","","","","",""
"南多摩","259","2","6","82","190","14","3","4","6","0","1","1","0","0","0","0","0","0","0","0","1","","","","","",""
"北多摩西部","59","0","0","14","45","0","1","1","1","1","0","0","0","0","0","0","0","0","0","0","0","","","","","",""
"北多摩南部","107","1","3","32","67","3","0","1","2","0","3","0","0","0","1","0","0","0","0","0","2","","","","","",""
"北多摩北部","78","0","6","38","77","3","1","2","3","0","0","0","0","0","0","0","0","0","0","0","0","","","","","",""
"島しょ","1","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","","","","","",""
"合計","1456","22","37","523","1089","54","15","14","49","9","7","2","1","0","11","0","0","2","0","0","4","","","","","",""


"定点報告疾患 週報告分 医療圏別"
"東京都"
"集計期間開始週","2020年6週"
"集計期間終了週","2020年6週"
"性別","女性"

