"定点報告疾患 週報告分 男女別集計表"
"東京都"
"集計期間開始週",2007年29週
"集計期間終了週",2007年29週

"疾病名","男性","女性","男女合計","定点数"
"インフルエンザ","3","1","4","286"
"RSウイルス感染症","3","0","3","149"
"咽頭結膜熱","48","27","75","149"
"Ａ群溶血性レンサ球菌咽頭炎","109","102","211","149"
"感染性胃腸炎","289","268","557","149"
"水痘","55","51","106","149"
"手足口病","202","163","365","149"
"伝染性紅斑","42","28","70","149"
"突発性発しん","52","43","95","149"
"百日咳","0","0","0","149"
"風しん","0","0","0","149"
"ヘルパンギーナ","442","452","894","149"
"麻しん（成人麻しん以外）","3","3","6","149"
"流行性耳下腺炎","37","26","63","149"
"不明発しん症","12","13","25","149"
"川崎病","1","0","1","149"
"急性出血性結膜炎","0","0","0","39"
"流行性角結膜炎","9","3","12","39"
"細菌性髄膜炎","0","0","0","25"
"無菌性髄膜炎","3","0","3","25"
"マイコプラズマ肺炎","1","1","2","25"
"クラミジア肺炎(オウム病は除く)","1","1","2","25"
"成人麻しん","3","0","3","25"
