"定点報告疾患 月報告分 年齢別集計表"
"東京都"
"集計期間開始月","2018年6月"
"集計期間終了月","2018年6月"
"性別","男性"

"","性器クラミジア感染症","性器ヘルペスウイルス感染症","尖圭コンジローマ","淋菌感染症","膣トリコモナス症","梅毒様疾患","メチシリン耐性黄色ブドウ球菌感染症","ペニシリン耐性肺炎球菌感染症","薬剤耐性緑膿菌感染症"
"0歳","0","0","0","0","0","0","5","0","0"
"1～4歳","0","0","0","0","0","0","4","3","0"
"5～9歳","0","0","0","0","0","0","0","1","0"
"10～14歳","0","0","0","0","0","0","1","1","0"
"15～19歳","2","0","0","0","0","0","1","0","0"
"20～24歳","20","6","8","12","0","0","0","1","0"
"25～29歳","23","6","11","16","0","0","0","0","0"
"30～34歳","28","6","11","6","0","0","1","0","0"
"35～39歳","19","8","11","12","0","0","0","0","0"
"40～44歳","8","7","11","3","0","0","1","0","0"
"45～49歳","10","8","7","6","0","0","1","0","0"
"50～54歳","6","2","7","4","0","0","1","0","0"
"55～59歳","1","2","2","0","0","0","3","0","0"
"60～64歳","1","1","2","0","0","0","1","2","0"
"65～69歳","1","4","1","0","0","0","4","1","0"
"70歳以上","0","1","1","0","0","0","15","3","0"
"合計","119","51","72","59","0","0","38","12","0"


"定点報告疾患 月報告分 年齢別集計表"
"東京都"
"集計期間開始月","2018年6月"
"集計期間終了月","2018年6月"
"性別","女性"

"","性器クラミジア感染症","性器ヘルペスウイルス感染症","尖圭コンジローマ","淋菌感染症","膣トリコモナス症","梅毒様疾患","メチシリン耐性黄色ブドウ球菌感染症","ペニシリン耐性肺炎球菌感染症","薬剤耐性緑膿菌感染症"
"0歳","0","0","0","0","0","0","9","0","0"
"1～4歳","0","0","0","0","0","0","3","1","0"
"5～9歳","0","0","0","0","0","0","1","0","0"
"10～14歳","0","0","0","0","0","0","2","1","0"
"15～19歳","7","2","1","1","0","0","0","0","0"
"20～24歳","32","7","5","5","1","0","0","0","0"
"25～29歳","34","6","6","4","1","0","1","0","0"
"30～34歳","13","0","1","1","1","0","0","0","0"
"35～39歳","8","3","1","0","3","0","1","0","0"
"40～44歳","3","1","0","3","0","0","2","0","0"
"45～49歳","3","5","0","3","1","0","2","0","0"
"50～54歳","0","2","0","2","0","0","1","0","0"
"55～59歳","1","1","0","0","1","0","1","0","0"
"60～64歳","0","0","0","0","0","0","1","1","0"
"65～69歳","0","1","0","0","0","0","2","0","0"
"70歳以上","0","0","0","0","1","0","9","1","0"
"合計","101","28","14","19","9","0","35","4","0"


"定点報告疾患 月報告分 年齢別集計表"
"東京都"
"集計期間開始月","2018年6月"
"集計期間終了月","2018年6月"
"性別","男女合計"

"","性器クラミジア感染症","性器ヘルペスウイルス感染症","尖圭コンジローマ","淋菌感染症","膣トリコモナス症","梅毒様疾患","メチシリン耐性黄色ブドウ球菌感染症","ペニシリン耐性肺炎球菌感染症","薬剤耐性緑膿菌感染症"
"0歳","0","0","0","0","0","0","14","0","0"
"1～4歳","0","0","0","0","0","0","7","4","0"
"5～9歳","0","0","0","0","0","0","1","1","0"
"10～14歳","0","0","0","0","0","0","3","2","0"
"15～19歳","9","2","1","1","0","0","1","0","0"
"20～24歳","52","13","13","17","1","0","0","1","0"
"25～29歳","57","12","17","20","1","0","1","0","0"
"30～34歳","41","6","12","7","1","0","1","0","0"
"35～39歳","27","11","12","12","3","0","1","0","0"
"40～44歳","11","8","11","6","0","0","3","0","0"
"45～49歳","13","13","7","9","1","0","3","0","0"
"50～54歳","6","4","7","6","0","0","2","0","0"
"55～59歳","2","3","2","0","1","0","4","0","0"
"60～64歳","1","1","2","0","0","0","2","3","0"
"65～69歳","1","5","1","0","0","0","6","1","0"
"70歳以上","0","1","1","0","1","0","24","4","0"
"合計","220","79","86","78","9","0","73","16","0"
"定点数","55","55","55","55","55","55","25","25","25"


