"定点報告疾患 週報告分 男女別集計表"
"東京都"
"集計期間開始週",2012年17週
"集計期間終了週",2012年17週

"疾病名","男性","女性","男女合計","定点数"
"インフルエンザ","414","395","809","406"
"RSウイルス感染症","18","17","35","259"
"咽頭結膜熱","44","34","78","259"
"Ａ群溶血性レンサ球菌咽頭炎","338","275","613","259"
"感染性胃腸炎","1718","1561","3279","259"
"水痘","130","105","235","259"
"手足口病","11","11","22","259"
"伝染性紅斑","12","15","27","259"
"突発性発しん","98","71","169","259"
"百日咳","1","4","5","259"
"ヘルパンギーナ","2","2","4","259"
"流行性耳下腺炎","26","24","50","259"
"不明発しん症","10","14","24","259"
"川崎病","0","3","3","259"
"急性出血性結膜炎","1","0","1","38"
"流行性角結膜炎","6","19","25","38"
"細菌性髄膜炎","0","1","1","25"
"無菌性髄膜炎","0","1","1","25"
"マイコプラズマ肺炎","5","12","17","25"
"クラミジア肺炎(オウム病は除く)","0","1","1","25"
"インフルエンザ入院","4","3","7","25"
