"定点報告疾患 月報告分 医療圏別"
"東京都"
"集計期間開始月","2013年1月"
"集計期間終了月","2013年1月"
"性別","男性"

"","性器クラミジア感染症","性器ヘルペスウイルス感染症","尖圭コンジローマ","淋菌感染症","膣トリコモナス症","梅毒様疾患","メチシリン耐性黄色ブドウ球菌感染症","ペニシリン耐性肺炎球菌感染症","薬剤耐性緑膿菌感染症","薬剤耐性アシネトバクター感染症","STD定点","基幹定点"
"区中央部","28","27","12","18","0","0","7","1","1","0","",""
"区南部","17","6","1","8","0","0","2","0","0","0","",""
"区西南部","5","3","2","0","0","1","1","0","0","0","",""
"区西部","40","11","31","32","0","7","8","5","0","0","",""
"区西北部","13","3","6","7","0","0","8","0","0","0","",""
"区東北部","2","0","1","0","0","0","1","4","0","0","",""
"区東部","11","3","6","7","0","1","1","0","0","0","",""
"西多摩","0","0","0","0","0","0","0","0","0","0","",""
"南多摩","0","0","0","0","0","0","2","0","0","0","",""
"北多摩西部","1","0","0","0","1","0","1","0","0","0","",""
"北多摩南部","0","0","0","0","0","0","13","0","0","0","",""
"北多摩北部","0","0","0","0","0","0","5","2","0","0","",""
"島しょ","0","0","0","0","0","0","0","0","0","0","",""
"合計","117","53","59","72","1","9","49","12","1","0","",""


"定点報告疾患 月報告分 医療圏別"
"東京都"
"集計期間開始月","2013年1月"
"集計期間終了月","2013年1月"
"性別","女性"

"","性器クラミジア感染症","性器ヘルペスウイルス感染症","尖圭コンジローマ","淋菌感染症","膣トリコモナス症","梅毒様疾患","メチシリン耐性黄色ブドウ球菌感染症","ペニシリン耐性肺炎球菌感染症","薬剤耐性緑膿菌感染症","薬剤耐性アシネトバクター感染症","STD定点","基幹定点"
"区中央部","6","9","7","0","0","0","2","0","0","0","",""
"区南部","8","0","0","0","2","0","0","0","0","0","",""
"区西南部","4","8","0","0","0","0","1","0","0","0","",""
"区西部","8","7","23","7","2","1","4","1","0","0","",""
"区西北部","10","8","3","1","0","0","3","1","0","0","",""
"区東北部","6","3","0","0","1","0","2","4","0","0","",""
"区東部","0","1","0","0","2","0","1","2","0","0","",""
"西多摩","0","0","0","0","0","0","0","0","0","0","",""
"南多摩","8","5","2","0","0","0","0","0","0","0","",""
"北多摩西部","12","0","0","1","1","0","0","0","0","0","",""
"北多摩南部","0","0","0","0","0","0","8","0","0","0","",""
"北多摩北部","0","0","0","0","0","0","1","0","0","0","",""
"島しょ","0","0","0","0","0","0","0","0","0","0","",""
"合計","62","41","35","9","8","1","22","8","0","0","",""


"定点報告疾患 月報告分 医療圏別"
"東京都"
"集計期間開始月","2013年1月"
"集計期間終了月","2013年1月"
"性別","男女合計"

"","性器クラミジア感染症","性器ヘルペスウイルス感染症","尖圭コンジローマ","淋菌感染症","膣トリコモナス症","梅毒様疾患","メチシリン耐性黄色ブドウ球菌感染症","ペニシリン耐性肺炎球菌感染症","薬剤耐性緑膿菌感染症","薬剤耐性アシネトバクター感染症","STD定点","基幹定点"
"区中央部","34","36","19","18","0","0","9","1","1","0","10","4"
"区南部","25","6","1","8","2","0","2","0","0","0","3","1"
"区西南部","9","11","2","0","0","1","2","0","0","0","4","2"
"区西部","48","18","54","39","2","8","12","6","0","0","11","4"
"区西北部","23","11","9","8","0","0","11","1","0","0","6","2"
"区東北部","8","3","1","0","1","0","3","8","0","0","3","1"
"区東部","11","4","6","7","2","1","2","2","0","0","5","1"
"西多摩","0","0","0","0","0","0","0","0","0","0","0","1"
"南多摩","8","5","2","0","0","0","2","0","0","0","5","1"
"北多摩西部","13","0","0","1","2","0","1","0","0","0","2","1"
"北多摩南部","0","0","0","0","0","0","21","0","0","0","2","2"
"北多摩北部","0","0","0","0","0","0","6","2","0","0","1","2"
"島しょ","0","0","0","0","0","0","0","0","0","0","0","1"
"合計","179","94","94","81","9","10","71","20","1","0","52","23"


