"定点報告疾患 週報告分 男女別集計表"
"東京都"
"集計期間開始週",2021年41週
"集計期間終了週",2021年41週

"疾病名","男性","女性","男女合計","定点数"
"インフルエンザ","1","0","1","411"
"RSウイルス感染症","11","9","20","257"
"咽頭結膜熱","10","7","17","257"
"Ａ群溶血性レンサ球菌咽頭炎","30","35","65","257"
"感染性胃腸炎","355","311","666","257"
"水痘","9","16","25","257"
"手足口病","49","46","95","257"
"伝染性紅斑","1","2","3","257"
"突発性発しん","66","50","116","257"
"ヘルパンギーナ","110","99","209","257"
"流行性耳下腺炎","6","5","11","257"
"不明発しん症","2","2","4","257"
"川崎病","1","0","1","257"
"急性出血性結膜炎","0","0","0","38"
"流行性角結膜炎","1","4","5","38"
"細菌性髄膜炎","0","0","0","25"
"無菌性髄膜炎","1","0","1","25"
"マイコプラズマ肺炎","0","0","0","25"
"クラミジア肺炎(オウム病は除く)","0","0","0","25"
"感染性胃腸炎（ロタウイルス）","0","0","0","25"
"インフルエンザ入院","0","0","0","25"
