"定点報告疾患 週報告分 男女別集計表"
"東京都"
"集計期間開始週",2012年45週
"集計期間終了週",2012年45週

"疾病名","男性","女性","男女合計","定点数"
"インフルエンザ","17","22","39","414"
"RSウイルス感染症","98","75","173","259"
"咽頭結膜熱","69","46","115","259"
"Ａ群溶血性レンサ球菌咽頭炎","304","240","544","259"
"感染性胃腸炎","1248","1215","2463","259"
"水痘","132","110","242","259"
"手足口病","67","58","125","259"
"伝染性紅斑","10","9","19","259"
"突発性発しん","89","104","193","259"
"百日咳","4","6","10","259"
"ヘルパンギーナ","8","18","26","259"
"流行性耳下腺炎","40","30","70","259"
"不明発しん症","9","15","24","259"
"川崎病","2","1","3","259"
"急性出血性結膜炎","0","0","0","39"
"流行性角結膜炎","7","9","16","39"
"細菌性髄膜炎","0","3","3","25"
"無菌性髄膜炎","1","1","2","25"
"マイコプラズマ肺炎","18","25","43","25"
"クラミジア肺炎(オウム病は除く)","0","0","0","25"
"インフルエンザ入院","0","0","0","25"
