"定点報告疾患 週報告分 男女別集計表"
"東京都"
"集計期間開始週",2022年14週
"集計期間終了週",2022年14週

"疾病名","男性","女性","男女合計","定点数"
"インフルエンザ","1","0","1","404"
"RSウイルス感染症","2","1","3","253"
"咽頭結膜熱","4","2","6","253"
"Ａ群溶血性レンサ球菌咽頭炎","11","9","20","253"
"感染性胃腸炎","479","412","891","253"
"水痘","5","6","11","253"
"手足口病","5","4","9","253"
"伝染性紅斑","3","1","4","253"
"突発性発しん","44","25","69","253"
"ヘルパンギーナ","2","2","4","253"
"流行性耳下腺炎","5","2","7","253"
"不明発しん症","1","2","3","253"
"川崎病","0","1","1","253"
"急性出血性結膜炎","0","0","0","38"
"流行性角結膜炎","3","5","8","38"
"細菌性髄膜炎","1","1","2","25"
"無菌性髄膜炎","1","0","1","25"
"マイコプラズマ肺炎","0","0","0","25"
"クラミジア肺炎(オウム病は除く)","2","0","2","25"
"感染性胃腸炎（ロタウイルス）","0","0","0","25"
"インフルエンザ入院","0","0","0","25"
