"定点報告疾患 週報告分 男女別集計表"
"東京都"
"集計期間開始週",2000年17週
"集計期間終了週",2000年17週

"疾病名","男性","女性","男女合計","定点数"
"インフルエンザ","0","0","0","178"
"RSウイルス感染症","0","0","0","142"
"咽頭結膜熱","4","5","9","142"
"Ａ群溶血性レンサ球菌咽頭炎","67","35","102","142"
"感染性胃腸炎","359","355","714","142"
"水痘","76","91","167","142"
"手足口病","6","8","14","142"
"伝染性紅斑","23","12","35","142"
"突発性発しん","36","30","66","142"
"百日咳","0","1","1","142"
"風しん","1","1","2","142"
"ヘルパンギーナ","14","13","27","142"
"麻しん（成人麻しん以外）","15","5","20","142"
"流行性耳下腺炎","40","29","69","142"
"不明発しん症","7","17","24","142"
"川崎病","0","1","1","142"
"急性出血性結膜炎","0","0","0","14"
"流行性角結膜炎","7","10","17","14"
"急性脳炎(日本脳炎を除く)","0","1","1","25"
"細菌性髄膜炎","0","0","0","25"
"無菌性髄膜炎","0","2","2","25"
"マイコプラズマ肺炎","0","0","0","25"
"クラミジア肺炎(オウム病は除く)","0","0","0","25"
"成人麻しん","2","3","5","25"
