"定点報告疾患 週報告分 男女別集計表"
"東京都"
"集計期間開始週",2006年31週
"集計期間終了週",2006年31週

"疾病名","男性","女性","男女合計","定点数"
"インフルエンザ","0","0","0","178"
"RSウイルス感染症","4","3","7","142"
"咽頭結膜熱","59","47","106","142"
"Ａ群溶血性レンサ球菌咽頭炎","51","52","103","142"
"感染性胃腸炎","175","169","344","142"
"水痘","60","43","103","142"
"手足口病","68","68","136","142"
"伝染性紅斑","21","30","51","142"
"突発性発しん","60","55","115","142"
"百日咳","0","0","0","142"
"風しん","1","1","2","142"
"ヘルパンギーナ","68","68","136","142"
"麻しん（成人麻しん以外）","0","0","0","142"
"流行性耳下腺炎","48","50","98","142"
"不明発しん症","24","24","48","142"
"川崎病","2","4","6","142"
"急性出血性結膜炎","0","0","0","14"
"流行性角結膜炎","5","5","10","14"
"細菌性髄膜炎","0","0","0","25"
"無菌性髄膜炎","1","0","1","25"
"マイコプラズマ肺炎","1","0","1","25"
"クラミジア肺炎(オウム病は除く)","0","0","0","25"
"成人麻しん","0","0","0","25"
