"定点報告疾患 週報告分 年齢別集計表"
"東京都"
"集計期間開始週","2011年20週"
"集計期間終了週","2011年20週"
"性別","男性"

"*急性呼吸器感染症（ARI）の「～5ヶ月」は「0歳」、「1歳」は「1～4歳」、「5歳」は「5～9歳」と読み替えてください。"
"*小児科定点把握対象疾患のうち「20-29歳」は「20歳以上」と読み替えてください。"
"*眼科疾患のうち、「70-79歳」は「70歳以上」と読み替えてください。"

"","インフルエンザ","RSウイルス感染症","咽頭結膜熱","Ａ群溶血性レンサ球菌咽頭炎","感染性胃腸炎","水痘","手足口病","伝染性紅斑","突発性発しん","百日咳","ヘルパンギーナ","流行性耳下腺炎","不明発しん症","川崎病","急性出血性結膜炎","流行性角結膜炎","細菌性髄膜炎","無菌性髄膜炎","マイコプラズマ肺炎","クラミジア肺炎(オウム病は除く)","インフルエンザ入院","ＩＣＵ入室（インフルエンザ入院）","人工呼吸器の利用（インフルエンザ入院）","頭部ＣＴ検査（インフルエンザ入院）","頭部ＭＲＩ検査（インフルエンザ入院）","脳波検査	（インフルエンザ入院）","いずれにも該当せず（インフルエンザ入院）","頭部検査	（インフルエンザ入院）"
"～5ヶ月","0","1","1","0","5","7","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"～1歳","0","3","2","1","86","13","1","2","43","0","2","0","4","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"1歳","1","3","23","8","128","35","8","6","34","3","2","2","7","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"2歳","2","2","10","19","82","28","6","10","3","0","3","1","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"3歳","4","0","9","32","122","28","0","14","1","0","1","4","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"4歳","10","0","13","76","112","17","1","22","2","0","0","8","0","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"5歳","12","0","6","68","71","11","2","17","0","0","0","8","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"6歳","6","0","1","54","54","10","0","17","0","0","0","6","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"7歳","8","0","3","45","58","4","1","14","0","0","0","9","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"8歳","5","1","0","27","37","5","1","4","0","1","0","7","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"9歳","7","0","1","24","38","2","0","4","0","0","0","3","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"10～14歳","12","0","0","51","79","4","1","9","0","1","0","3","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"15～19歳","15","0","0","2","8","0","0","0","0","1","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"20～29歳","6","0","1","8","68","3","1","1","0","0","1","1","0","0","0","2","0","0","0","0","0","0","0","0","0","0","0","0"
"30～39歳","3","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2","0","0","0","0","0","0","0","0","0","0","0","0"
"40～49歳","3","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2","0","0","0","0","0","0","0","0","0","0","0","0"
"50～59歳","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0"
"60～69歳","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"70～79歳","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"80歳以上","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"合計","96","10","70","415","948","167","22","120","84","6","9","53","14","4","0","7","0","0","0","0","0","0","0","0","0","0","0","0"
"定点報告疾患 週報告分 年齢別集計表"
"東京都"
"集計期間開始週","2011年20週"
"集計期間終了週","2011年20週"
"性別","女性"

"*急性呼吸器感染症（ARI）の「～5ヶ月」は「0歳」、「1歳」は「1～4歳」、「5歳」は「5～9歳」と読み替えてください。"
"*小児科定点把握対象疾患のうち「20-29歳」は「20歳以上」と読み替えてください。"
"*眼科疾患のうち、「70-79歳」は「70歳以上」と読み替えてください。"

"","インフルエンザ","RSウイルス感染症","咽頭結膜熱","Ａ群溶血性レンサ球菌咽頭炎","感染性胃腸炎","水痘","手足口病","伝染性紅斑","突発性発しん","百日咳","ヘルパンギーナ","流行性耳下腺炎","不明発しん症","川崎病","急性出血性結膜炎","流行性角結膜炎","細菌性髄膜炎","無菌性髄膜炎","マイコプラズマ肺炎","クラミジア肺炎(オウム病は除く)","インフルエンザ入院","ＩＣＵ入室（インフルエンザ入院）","人工呼吸器の利用（インフルエンザ入院）","頭部ＣＴ検査（インフルエンザ入院）","頭部ＭＲＩ検査（インフルエンザ入院）","脳波検査	（インフルエンザ入院）","いずれにも該当せず（インフルエンザ入院）","頭部検査	（インフルエンザ入院）"
"～5ヶ月","1","0","0","0","7","1","0","0","4","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"～1歳","2","2","0","1","58","10","1","2","38","0","2","0","5","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"1歳","4","1","9","6","120","25","3","6","46","1","1","1","3","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0"
"2歳","4","0","3","14","95","15","2","4","6","0","1","2","2","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"3歳","10","0","6","36","89","24","0","14","0","0","1","6","1","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0"
"4歳","7","0","5","45","56","25","2","7","0","0","0","6","3","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"5歳","5","0","4","51","72","21","0","14","0","0","0","6","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0"
"6歳","12","0","3","45","69","12","0","15","0","0","1","4","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"7歳","5","0","5","36","41","3","0","21","0","0","0","7","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"8歳","7","0","1","32","33","5","0","12","0","0","0","2","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"9歳","4","0","1","14","27","0","0","9","0","0","0","4","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"10～14歳","16","0","0","24","64","4","1","4","0","1","1","5","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0"
"15～19歳","7","0","0","3","16","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"20～29歳","5","0","1","19","122","0","1","2","0","3","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"30～39歳","11","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"40～49歳","3","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2","0","1","1","0","0","0","0","0","0","0","0","0"
"50～59歳","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0"
"60～69歳","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"70～79歳","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"80歳以上","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0"
