"定点報告疾患 週報告分 医療圏別"
"東京都"
"集計期間開始週","2013年26週"
"集計期間終了週","2013年26週"
"性別","男性"

"","インフルエンザ","RSウイルス感染症","咽頭結膜熱","Ａ群溶血性レンサ球菌咽頭炎","感染性胃腸炎","水痘","手足口病","伝染性紅斑","突発性発しん","百日咳","ヘルパンギーナ","流行性耳下腺炎","不明発しん症","川崎病","急性出血性結膜炎","流行性角結膜炎","細菌性髄膜炎","無菌性髄膜炎","マイコプラズマ肺炎","クラミジア肺炎(オウム病は除く)","インフルエンザ入院","インフルエンザ定点","小児科定点","眼科定点","基幹定点","インフルエンザ入院定点","COVID-19入院定点"
"区中央部","0","1","3","17","35","10","68","3","5","1","16","1","0","0","0","0","0","0","0","0","0","","","","","",""
"区南部","1","1","17","24","71","13","18","2","10","0","10","2","1","1","0","2","0","0","0","0","0","","","","","",""
"区西南部","1","3","10","17","42","15","31","0","5","0","9","1","1","0","0","0","0","0","0","0","0","","","","","",""
"区西部","3","1","11","18","38","9","33","0","9","0","8","5","3","0","0","0","0","0","2","0","0","","","","","",""
"区西北部","7","0","17","29","45","18","53","2","19","0","14","8","1","0","0","2","0","0","0","0","0","","","","","",""
"区東北部","6","5","14","26","84","17","57","4","11","0","18","9","2","0","1","1","0","0","1","0","0","","","","","",""
"区東部","2","3","12","30","89","12","18","2","12","0","11","4","3","0","0","0","0","0","0","0","0","","","","","",""
"西多摩","0","0","2","15","12","5","8","1","3","0","4","1","0","0","0","0","0","0","0","0","0","","","","","",""
"南多摩","1","2","13","66","114","26","105","5","23","0","42","5","4","0","0","1","0","0","0","0","0","","","","","",""
"北多摩西部","0","0","1","18","35","3","41","0","2","0","0","1","0","0","0","0","0","0","0","0","0","","","","","",""
"北多摩南部","1","1","7","24","36","18","56","0","11","0","11","0","3","1","0","1","0","0","2","0","0","","","","","",""
"北多摩北部","0","1","29","22","29","12","79","0","7","0","15","0","2","0","0","1","0","0","0","0","0","","","","","",""
"島しょ","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","","","","","",""
"合計","22","18","136","306","630","158","567","19","117","1","158","38","20","2","1","8","0","0","5","0","0","","","","","",""


"定点報告疾患 週報告分 医療圏別"
"東京都"
"集計期間開始週","2013年26週"
"集計期間終了週","2013年26週"
"性別","女性"

"","インフルエンザ","RSウイルス感染症","咽頭結膜熱","Ａ群溶血性レンサ球菌咽頭炎","感染性胃腸炎","水痘","手足口病","伝染性紅斑","突発性発しん","百日咳","ヘルパンギーナ","流行性耳下腺炎","不明発しん症","川崎病","急性出血性結膜炎","流行性角結膜炎","細菌性髄膜炎","無菌性髄膜炎","マイコプラズマ肺炎","クラミジア肺炎(オウム病は除く)","インフルエンザ入院","インフルエンザ定点","小児科定点","眼科定点","基幹定点","インフルエンザ入院定点","COVID-19入院定点"
"区中央部","0","1","8","17","28","6","58","5","7","1","16","2","0","0","0","0","0","0","0","0","0","","","","","",""
"区南部","3","3","15","28","62","4","15","5","4","2","13","3","4","1","0","2","0","0","0","0","0","","","","","",""
"区西南部","1","2","14","20","31","12","23","1","4","0","13","1","3","0","0","2","0","0","1","0","0","","","","","",""
"区西部","5","2","7","13","37","12","28","0","9","0","7","1","1","0","0","0","1","0","3","0","0","","","","","",""
"区西北部","7","0","18","24","35","10","50","2","7","0","17","4","1","0","0","2","0","0","0","0","0","","","","","",""
"区東北部","2","3","12","21","59","13","49","3","11","0","17","5","2","1","1","2","0","0","4","0","0","","","","","",""
"区東部","2","3","7","24","65","18","25","2","12","0","10","3","2","0","0","0","0","0","0","0","0","","","","","",""
"西多摩","0","0","3","3","10","2","3","1","3","0","1","1","0","0","0","0","0","0","0","0","0","","","","","",""
"南多摩","2","2","14","56","95","37","83","2","13","0","31","4","4","0","0","1","0","0","0","0","0","","","","","",""
"北多摩西部","0","0","1","11","14","5","38","0","5","0","6","1","1","0","0","0","0","0","0","0","0","","","","","",""
"北多摩南部","1","1","3","21","20","18","43","2","5","0","18","2","3","1","0","1","0","0","1","0","0","","","","","",""
"北多摩北部","0","1","25","12","25","17","62","0","7","0","16","1","2","0","0","1","0","0","0","0","0","","","","","",""
"島しょ","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","","","","","",""
"合計","23","18","127","250","481","154","477","23","87","3","165","29","23","3","1","11","1","0","9","0","0","","","","","",""


"定点報告疾患 週報告分 医療圏別"
"東京都"
"集計期間開始週","2013年26週"
"集計期間終了週","2013年26週"
"性別","男女合計"

"","インフルエンザ","RSウイルス感染症","咽頭結膜熱","Ａ群溶血性レンサ球菌咽頭炎","感染性胃腸炎","水痘","手足口病","伝染性紅斑","突発性発しん","百日咳","ヘルパンギーナ","流行性耳下腺炎","不明発しん症","川崎病","急性出血性結膜炎","流行性角結膜炎","細菌性髄膜炎","無菌性髄膜炎","マイコプラズマ肺炎","クラミジア肺炎(オウム病は除く)","インフルエンザ入院","インフルエンザ定点","小児科定点","眼科定点","基幹定点","インフルエンザ入院定点","COVID-19入院定点"
"区中央部","0","1","11","34","63","16","126","8","12","1","32","3","0","0","0","0","0","0","0","0","0","32","20","2","4","4","0"
"区南部","4","4","32","52","133","17","33","7","14","2","23","5","5","1","0","4","0","0","0","0","0","32","21","3","1","1","0"
"区西南部","1","5","24","37","73","27","54","1","9","0","22","2","4","0","0","2","0","0","1","0","0","40","25","4","3","3","0"
"区西部","8","3","18","31","75","21","61","0","18","0","15","6","4","0","0","0","1","0","5","0","0","38","25","4","4","4","0"
"区西北部","14","0","35","53","80","28","103","4","26","0","31","12","1","0","0","4","0","0","0","0","0","56","35","6","2","2","0"
"区東北部","8","8","26","47","143","30","106","7","22","0","35","14","2","1","1","3","0","0","5","0","0","39","24","4","1","1","0"
"区東部","4","3","19","54","154","30","43","2","24","0","21","7","5","0","0","0","0","0","0","0","0","40","25","4","1","1","0"
"西多摩","0","0","5","18","22","7","11","1","3","0","5","2","0","0","0","0","0","0","0","0","0","14","8","1","1","1","0"
"南多摩","3","4","27","122","209","63","188","7","36","0","73","9","8","0","0","2","0","0","0","0","0","45","28","4","1","1","0"
"北多摩西部","0","0","2","29","49","8","79","0","7","0","6","1","1","0","0","0","0","0","0","0","0","21","14","2","1","1","0"
"北多摩南部","1","2","10","45","56","36","99","2","16","0","29","2","3","1","0","1","0","0","3","0","0","32","20","3","2","3","0"
"北多摩北部","0","1","54","34","54","29","141","0","14","0","31","1","2","0","0","1","0","0","0","0","0","23","15","2","2","2","0"
"島しょ","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","2","1","0","1","1","0"
"合計","43","31","263","556","1111","312","1044","39","201","3","323","65","35","3","1","17","1","0","14","0","0","414","261","39","24","25","0"


