"定点報告疾患 週報告分 保健所別"
"東京都"
"集計期間開始週","2015年49週"
"集計期間終了週","2015年49週"
"性別","男性"

"","インフルエンザ","RSウイルス感染症","咽頭結膜熱","Ａ群溶血性レンサ球菌咽頭炎","感染性胃腸炎","水痘","手足口病","伝染性紅斑","突発性発しん","百日咳","ヘルパンギーナ","流行性耳下腺炎","不明発しん症","川崎病","急性出血性結膜炎","流行性角結膜炎","細菌性髄膜炎","無菌性髄膜炎","マイコプラズマ肺炎","クラミジア肺炎(オウム病は除く)","感染性胃腸炎（ロタウイルス）","インフルエンザ入院","インフルエンザ定点","小児科定点","眼科定点","基幹定点","インフルエンザ入院定点","COVID-19入院定点"
"千代田","0","1","1","2","11","0","0","3","0","0","0","0","1","0","0","0","0","0","4","0","0","0","","","","","",""
"中央区","1","1","1","3","17","3","0","0","2","0","1","0","0","0","0","0","0","0","0","0","0","0","","","","","",""
"みなと","0","10","2","10","27","0","2","1","3","0","0","0","0","1","0","0","0","0","1","0","0","0","","","","","",""
"新宿区","0","10","0","3","32","1","0","4","2","0","0","0","1","1","0","1","0","0","2","0","0","0","","","","","",""
"文京","1","1","4","2","16","4","1","0","1","0","0","1","0","0","0","1","0","0","0","0","0","0","","","","","",""
"台東","2","1","0","8","31","2","1","3","2","0","0","1","0","0","0","0","0","0","0","0","0","0","","","","","",""
"墨田区","3","5","0","9","18","4","1","0","5","0","0","0","0","0","0","0","0","0","1","0","0","0","","","","","",""
"江東区","8","8","3","9","125","10","0","1","3","0","0","1","0","0","0","1","0","0","0","0","0","0","","","","","",""
"品川区","0","1","0","13","33","0","0","1","3","0","0","0","0","0","0","0","0","0","0","0","0","0","","","","","",""
"目黒区","2","3","2","3","50","1","0","1","3","0","0","0","0","0","0","0","0","0","0","0","0","0","","","","","",""
"大田区","0","16","7","26","104","9","2","2","4","0","0","2","0","1","0","1","0","0","0","0","0","0","","","","","",""
"世田谷","9","9","4","46","115","10","0","2","1","0","1","3","1","0","0","0","0","0","1","0","0","2","","","","","",""
"渋谷区","0","0","0","1","14","0","0","0","1","0","0","0","0","0","0","1","0","0","2","0","0","0","","","","","",""
"中野区","2","1","0","2","42","2","0","3","2","0","0","0","0","0","0","0","0","0","0","0","0","0","","","","","",""
"杉並","1","6","0","7","48","0","1","0","2","0","0","1","0","0","0","0","0","0","0","0","0","0","","","","","",""
"池袋","1","7","0","2","3","0","0","0","0","0","0","1","0","0","0","1","0","0","1","0","0","0","","","","","",""
"北区","0","1","0","6","50","1","0","0","2","0","0","4","0","0","0","0","0","0","0","0","0","0","","","","","",""
"荒川区","0","6","2","18","46","13","0","0","4","0","0","5","0","1","0","1","0","0","0","0","0","0","","","","","",""
"板橋区","1","2","0","5","40","0","0","1","3","0","0","2","1","0","0","0","0","0","0","0","0","0","","","","","",""
"練馬区","1","3","2","31","82","6","1","1","5","0","2","3","0","0","0","0","0","0","0","0","0","0","","","","","",""
"足立","1","5","5","22","84","4","1","7","9","0","0","1","0","0","0","2","0","0","0","0","0","0","","","","","",""
"葛飾区","0","1","1","14","51","6","0","4","3","0","0","2","0","0","0","2","1","0","6","0","1","0","","","","","",""
"江戸川","1","4","9","37","74","7","3","9","5","0","0","12","0","1","0","1","0","0","0","0","0","0","","","","","",""
"八王子市","0","11","8","11","83","5","2","2","3","0","0","9","2","0","0","0","0","0","0","0","0","0","","","","","",""
"町田市","0","4","0","24","69","5","0","7","6","0","0","0","1","0","0","0","0","0","0","0","0","0","","","","","",""
"西多摩","2","1","2","16","7","4","0","2","1","0","0","8","0","0","0","1","0","0","1","0","0","0","","","","","",""
"南多摩","2","13","2","7","45","3","2","2","1","0","2","1","0","0","0","0","0","0","0","0","0","0","","","","","",""
"多摩立川","5","12","2","34","66","6","0","6","0","0","1","2","0","0","0","0","0","0","0","0","0","0","","","","","",""
