"定点報告疾患 週報告分 男女別集計表"
"東京都"
"集計期間開始週",2018年36週
"集計期間終了週",2018年36週

"疾病名","男性","女性","男女合計","定点数"
"インフルエンザ","17","17","34","414"
"RSウイルス感染症","307","237","544","261"
"咽頭結膜熱","38","25","63","261"
"Ａ群溶血性レンサ球菌咽頭炎","232","169","401","261"
"感染性胃腸炎","611","503","1114","261"
"水痘","27","30","57","261"
"手足口病","171","127","298","261"
"伝染性紅斑","146","131","277","261"
"突発性発しん","75","70","145","261"
"ヘルパンギーナ","163","148","311","261"
"流行性耳下腺炎","12","16","28","261"
"不明発しん症","28","23","51","261"
"川崎病","2","3","5","261"
"急性出血性結膜炎","0","0","0","37"
"流行性角結膜炎","14","16","30","37"
"細菌性髄膜炎","0","0","0","25"
"無菌性髄膜炎","0","0","0","25"
"マイコプラズマ肺炎","3","3","6","25"
"クラミジア肺炎(オウム病は除く)","0","0","0","25"
"感染性胃腸炎（ロタウイルス）","0","0","0","25"
"インフルエンザ入院","0","0","0","25"
