"定点報告疾患 週報告分 保健所別"
"東京都"
"集計期間開始週","2019年18週"
"集計期間終了週","2019年18週"
"性別","男性"

"","インフルエンザ","RSウイルス感染症","咽頭結膜熱","Ａ群溶血性レンサ球菌咽頭炎","感染性胃腸炎","水痘","手足口病","伝染性紅斑","突発性発しん","ヘルパンギーナ","流行性耳下腺炎","不明発しん症","川崎病","急性出血性結膜炎","流行性角結膜炎","細菌性髄膜炎","無菌性髄膜炎","マイコプラズマ肺炎","クラミジア肺炎(オウム病は除く)","感染性胃腸炎（ロタウイルス）","インフルエンザ入院","インフルエンザ定点","小児科定点","眼科定点","基幹定点","インフルエンザ入院定点","COVID-19入院定点"
"千代田","2","0","0","0","1","0","0","1","0","0","0","1","0","0","0","0","0","0","0","0","0","","","","","",""
"中央区","0","1","0","5","5","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","","","","","",""
"みなと","4","0","0","0","2","0","0","0","1","0","1","0","0","0","0","0","0","0","0","0","0","","","","","",""
"新宿区","7","3","3","8","7","0","0","0","2","0","0","1","0","0","0","0","0","0","0","0","0","","","","","",""
"文京","1","0","0","1","3","0","0","1","1","0","0","0","0","0","0","0","0","0","0","0","0","","","","","",""
"台東","6","0","0","2","6","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","","","","","",""
"墨田区","3","0","0","0","1","0","0","0","2","0","0","0","0","0","0","0","0","0","0","0","0","","","","","",""
"江東区","2","0","0","1","6","0","0","1","2","0","0","0","0","0","0","0","0","0","0","0","0","","","","","",""
"品川区","1","1","0","0","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","","","","","",""
"目黒区","5","0","0","4","8","0","0","0","0","1","1","0","0","0","0","0","0","0","0","0","0","","","","","",""
"大田区","1","1","0","7","5","1","1","0","1","0","0","0","0","0","0","0","0","0","0","0","0","","","","","",""
"世田谷","19","0","0","10","21","0","2","0","0","0","0","0","0","0","0","0","0","0","0","2","0","","","","","",""
"渋谷区","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","","","","","",""
"中野区","5","0","0","1","9","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","","","","","",""
"杉並","8","0","1","3","25","1","0","0","2","0","0","1","0","0","0","0","0","0","0","0","1","","","","","",""
"池袋","1","1","0","0","2","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","","","","","",""
"北区","4","0","0","1","4","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","","","","","",""
"荒川区","0","0","0","1","7","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","","","","","",""
"板橋区","4","0","0","0","1","1","0","0","2","0","0","0","0","0","0","0","0","0","0","0","0","","","","","",""
"練馬区","3","0","0","9","9","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","","","","","",""
"足立","4","0","0","4","14","3","0","1","1","0","0","0","0","0","1","0","0","0","0","0","0","","","","","",""
"葛飾区","4","0","0","1","2","0","0","3","2","0","0","0","0","0","0","0","0","0","0","0","0","","","","","",""
"江戸川","3","0","0","9","12","2","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","","","","","",""
"八王子市","3","1","0","4","29","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","","","","","",""
"町田市","2","0","0","11","17","0","0","0","1","0","1","0","0","0","0","0","0","0","0","0","0","","","","","",""
"西多摩","9","0","0","4","9","1","2","2","0","0","1","0","0","0","0","0","0","0","0","0","0","","","","","",""
"南多摩","5","4","0","4","20","3","0","1","2","0","0","0","0","0","1","0","0","0","0","0","0","","","","","",""
"多摩立川","4","0","0","0","18","0","0","0","2","0","0","0","0","0","0","0","0","0","0","1","0","","","","","",""
"多摩府中","3","0","1","4","15","1","0","5","1","0","1","0","0","0","0","0","0","0","0","0","0","","","","","",""
"多摩小平","3","0","0","2","8","3","0","0","1","0","1","0","0","0","0","0","0","0","0","0","0","","","","","",""
"島しょ","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","","","","","",""
"合計","117","12","5","96","268","17","5","16","23","1","6","3","1","0","3","0","0","0","0","4","1","","","","","",""


"定点報告疾患 週報告分 保健所別"
"東京都"
"集計期間開始週","2019年18週"
"集計期間終了週","2019年18週"
"性別","女性"

"","インフルエンザ","RSウイルス感染症","咽頭結膜熱","Ａ群溶血性レンサ球菌咽頭炎","感染性胃腸炎","水痘","手足口病","伝染性紅斑","突発性発しん","ヘルパンギーナ","流行性耳下腺炎","不明発しん症","川崎病","急性出血性結膜炎","流行性角結膜炎","細菌性髄膜炎","無菌性髄膜炎","マイコプラズマ肺炎","クラミジア肺炎(オウム病は除く)","感染性胃腸炎（ロタウイルス）","インフルエンザ入院","インフルエンザ定点","小児科定点","眼科定点","基幹定点","インフルエンザ入院定点","COVID-19入院定点"
"千代田","4","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","","","","","",""
"中央区","0","0","0","3","7","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","","","","","",""
"みなと","2","0","0","1","4","0","1","0","2","0","0","0","0","0","0","0","0","0","0","0","0","","","","","",""
"新宿区","7","4","0","6","9","1","0","2","1","0","0","0","0","0","0","0","0","0","0","0","0","","","","","",""
"文京","1","0","1","2","2","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","","","","","",""
"台東","3","0","0","0","3","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","","","","","",""
"墨田区","7","0","1","1","2","1","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","","","","","",""
"江東区","2","0","0","4","1","1","0","1","0","0","0","0","0","0","1","0","0","0","0","0","0","","","","","",""
