"定点報告疾患 月報告分 医療圏別"
"東京都"
"集計期間開始月","2022年6月"
"集計期間終了月","2022年6月"
"性別","男性"

"","性器クラミジア感染症","性器ヘルペスウイルス感染症","尖圭コンジローマ","淋菌感染症","膣トリコモナス症","梅毒様疾患","メチシリン耐性黄色ブドウ球菌感染症","ペニシリン耐性肺炎球菌感染症","薬剤耐性緑膿菌感染症","STD定点","基幹定点"
"区中央部","17","13","12","10","1","0","9","0","1","",""
"区南部","0","0","1","1","0","0","4","0","0","",""
"区西南部","20","2","9","8","0","0","1","0","0","",""
"区西部","31","11","68","28","0","0","3","0","0","",""
"区西北部","15","3","2","12","0","0","4","0","0","",""
"区東北部","0","0","0","0","0","0","1","0","0","",""
"区東部","16","9","2","7","0","0","3","0","0","",""
"西多摩","0","0","0","0","0","0","0","0","0","",""
"南多摩","0","0","0","0","0","0","2","0","0","",""
"北多摩西部","0","0","0","0","0","0","0","0","0","",""
"北多摩南部","1","0","0","0","0","0","3","1","0","",""
"北多摩北部","0","0","0","0","0","0","2","0","0","",""
"島しょ","0","0","0","0","0","0","1","0","0","",""
"合計","100","38","94","66","1","0","33","1","1","",""


"定点報告疾患 月報告分 医療圏別"
"東京都"
"集計期間開始月","2022年6月"
"集計期間終了月","2022年6月"
"性別","女性"

"","性器クラミジア感染症","性器ヘルペスウイルス感染症","尖圭コンジローマ","淋菌感染症","膣トリコモナス症","梅毒様疾患","メチシリン耐性黄色ブドウ球菌感染症","ペニシリン耐性肺炎球菌感染症","薬剤耐性緑膿菌感染症","STD定点","基幹定点"
"区中央部","17","2","3","14","6","0","2","0","0","",""
"区南部","2","1","0","0","1","0","7","0","0","",""
"区西南部","8","6","1","0","0","0","1","0","0","",""
"区西部","18","8","37","5","1","0","6","0","0","",""
"区西北部","7","2","0","1","1","0","2","0","0","",""
"区東北部","7","2","0","0","2","0","1","0","0","",""
"区東部","4","1","1","0","1","0","1","0","0","",""
"西多摩","0","0","0","0","0","0","0","0","0","",""
"南多摩","11","2","1","2","1","0","1","0","0","",""
"北多摩西部","14","0","1","0","1","0","0","0","0","",""
"北多摩南部","0","0","0","0","0","0","8","1","0","",""
"北多摩北部","0","0","0","0","0","0","0","0","0","",""
"島しょ","0","0","0","0","0","0","0","0","0","",""
"合計","88","24","44","22","14","0","29","1","0","",""


"定点報告疾患 月報告分 医療圏別"
"東京都"
"集計期間開始月","2022年6月"
"集計期間終了月","2022年6月"
"性別","男女合計"

"","性器クラミジア感染症","性器ヘルペスウイルス感染症","尖圭コンジローマ","淋菌感染症","膣トリコモナス症","梅毒様疾患","メチシリン耐性黄色ブドウ球菌感染症","ペニシリン耐性肺炎球菌感染症","薬剤耐性緑膿菌感染症","STD定点","基幹定点"
"区中央部","34","15","15","24","7","0","11","0","1","10","4"
"区南部","2","1","1","1","1","0","11","0","0","3","1"
"区西南部","28","8","10","8","0","0","2","0","0","5","3"
"区西部","49","19","105","33","1","0","9","0","0","10","4"
"区西北部","22","5","2","13","1","0","6","0","0","6","2"
"区東北部","7","2","0","0","2","0","2","0","0","3","1"
"区東部","20","10","3","7","1","0","4","0","0","6","1"
"西多摩","0","0","0","0","0","0","0","0","0","0","1"
"南多摩","11","2","1","2","1","0","3","0","0","5","1"
"北多摩西部","14","0","1","0","1","0","0","0","0","2","1"
"北多摩南部","1","0","0","0","0","0","11","2","0","3","3"
"北多摩北部","0","0","0","0","0","0","2","0","0","1","2"
"島しょ","0","0","0","0","0","0","1","0","0","0","1"
"合計","188","62","138","88","15","0","62","2","1","54","25"


