"定点報告疾患 週報告分 医療圏別"
"東京都"
"集計期間開始週","2025年17週"
"集計期間終了週","2025年17週"
"性別","男性"

"","インフルエンザ","新型コロナウイルス感染症（COVID-19）","急性呼吸器感染症（ARI）","RSウイルス感染症","咽頭結膜熱","Ａ群溶血性レンサ球菌咽頭炎","感染性胃腸炎","水痘","手足口病","伝染性紅斑","突発性発しん","ヘルパンギーナ","流行性耳下腺炎","不明発しん症","川崎病","急性出血性結膜炎","流行性角結膜炎","細菌性髄膜炎","無菌性髄膜炎","マイコプラズマ肺炎","クラミジア肺炎(オウム病は除く)","感染性胃腸炎（ロタウイルス）","インフルエンザ入院","COVID-19入院","インフルエンザ/COVID-19定点","急性呼吸器感染症定点","小児科定点","眼科定点","基幹定点","インフルエンザ入院定点","COVID-19入院定点"
"区中央部","19","9","1015","6","3","41","101","6","1","1","2","0","1","2","0","0","1","0","0","0","1","0","2","1","","","","","","",""
"区南部","20","11","668","2","8","43","93","17","0","2","3","0","0","0","0","0","1","0","0","0","0","0","0","0","","","","","","",""
"区西南部","12","13","1015","3","0","43","91","6","1","4","5","1","0","1","0","0","1","0","0","0","0","1","0","6","","","","","","",""
"区西部","16","16","1026","8","3","68","68","21","0","3","4","0","1","0","0","0","1","0","0","1","0","1","0","3","","","","","","",""
"区西北部","36","25","1532","8","5","94","166","15","3","5","5","0","0","2","0","0","4","0","0","0","0","0","0","1","","","","","","",""
"区東北部","26","22","1153","5","4","34","117","7","2","19","11","0","1","0","3","0","1","0","0","0","0","1","0","1","","","","","","",""
"区東部","16","15","1122","13","14","57","189","10","1","9","4","0","4","3","1","0","1","0","0","0","0","0","0","1","","","","","","",""
"西多摩","4","6","224","0","1","6","18","2","0","3","1","0","0","0","0","0","0","0","0","0","0","0","0","0","","","","","","",""
"南多摩","14","20","2084","2","0","48","152","16","2","23","2","0","2","1","1","0","3","0","0","0","0","0","1","1","","","","","","",""
"北多摩西部","8","12","508","4","0","44","34","7","0","4","2","1","4","0","0","0","0","0","0","0","0","0","0","2","","","","","","",""
"北多摩南部","11","5","1140","3","7","60","95","15","1","13","1","0","3","0","0","0","1","0","1","0","0","0","0","2","","","","","","",""
"北多摩北部","12","8","868","0","5","64","118","6","1","17","5","0","0","2","0","0","0","0","0","0","0","0","0","5","","","","","","",""
"島しょ","0","0","10","0","0","1","5","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","","","","","","",""
"合計","194","162","12365","54","50","603","1247","128","12","103","45","2","16","11","5","0","14","0","1","1","1","3","3","23","","","","","","",""


"定点報告疾患 週報告分 医療圏別"
"東京都"
"集計期間開始週","2025年17週"
"集計期間終了週","2025年17週"
"性別","女性"

"","インフルエンザ","新型コロナウイルス感染症（COVID-19）","急性呼吸器感染症（ARI）","RSウイルス感染症","咽頭結膜熱","Ａ群溶血性レンサ球菌咽頭炎","感染性胃腸炎","水痘","手足口病","伝染性紅斑","突発性発しん","ヘルパンギーナ","流行性耳下腺炎","不明発しん症","川崎病","急性出血性結膜炎","流行性角結膜炎","細菌性髄膜炎","無菌性髄膜炎","マイコプラズマ肺炎","クラミジア肺炎(オウム病は除く)","感染性胃腸炎（ロタウイルス）","インフルエンザ入院","COVID-19入院","インフルエンザ/COVID-19定点","急性呼吸器感染症定点","小児科定点","眼科定点","基幹定点","インフルエンザ入院定点","COVID-19入院定点"
"区中央部","17","11","908","2","3","34","107","7","1","5","7","0","4","4","0","0","1","0","0","0","1","0","2","4","","","","","","",""
"区南部","9","12","560","2","5","19","82","7","0","8","5","0","0","0","0","0","2","0","0","0","0","0","0","1","","","","","","",""
"区西南部","17","12","987","1","3","50","77","3","1","4","6","1","0","1","0","0","1","0","0","0","0","1","1","1","","","","","","",""
"区西部","16","19","961","6","2","55","77","20","2","5","4","0","1","0","1","0","1","0","0","1","0","1","0","4","","","","","","",""
"区西北部","32","27","1591","4","1","62","125","9","1","9","4","0","1","2","0","0","3","0","0","0","0","0","0","1","","","","","","",""
"区東北部","23","24","1232","10","2","30","86","10","2","21","6","0","1","0","3","0","1","0","0","0","0","1","0","3","","","","","","",""
"区東部","13","18","1189","14","3","50","136","5","1","10","11","0","1","1","1","0","3","0","0","0","0","0","1","1","","","","","","",""
"西多摩","4","2","199","0","1","4","11","2","0","7","1","0","0","0","0","0","0","0","0","0","0","0","0","0","","","","","","",""
"南多摩","15","19","1961","5","3","54","128","15","3","19","3","0","2","1","1","0","3","0","0","0","0","0","1","1","","","","","","",""
"北多摩西部","7","11","455","2","0","18","35","5","0","2","2","1","3","2","0","0","1","0","0","0","0","0","0","1","","","","","","",""
"北多摩南部","12","14","1196","2","3","47","77","15","1","13","7","0","1","1","0","0","1","0","1","0","0","0","0","5","","","","","","",""
"北多摩北部","13","10","804","2","4","38","91","5","1","15","9","0","2","1","0","0","0","0","0","0","0","1","1","1","","","","","","",""
"島しょ","0","0","7","0","0","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","","","","","","",""
"合計","178","179","12050","50","30","462","1033","103","13","118","65","2","16","13","6","0","17","0","1","1","1","4","6","23","","","","","","",""


"定点報告疾患 週報告分 医療圏別"
"東京都"
"集計期間開始週","2025年17週"
"集計期間終了週","2025年17週"
"性別","男女合計"

"","インフルエンザ","新型コロナウイルス感染症（COVID-19）","急性呼吸器感染症（ARI）","RSウイルス感染症","咽頭結膜熱","Ａ群溶血性レンサ球菌咽頭炎","感染性胃腸炎","水痘","手足口病","伝染性紅斑","突発性発しん","ヘルパンギーナ","流行性耳下腺炎","不明発しん症","川崎病","急性出血性結膜炎","流行性角結膜炎","細菌性髄膜炎","無菌性髄膜炎","マイコプラズマ肺炎","クラミジア肺炎(オウム病は除く)","感染性胃腸炎（ロタウイルス）","インフルエンザ入院","COVID-19入院","インフルエンザ/COVID-19定点","急性呼吸器感染症定点","小児科定点","眼科定点","基幹定点","インフルエンザ入院定点","COVID-19入院定点"
"区中央部","36","20","1923","8","6","75","208","13","2","6","9","0","5","6","0","0","2","0","0","0","1","0","2","5","32","32","20","2","4","4","4"
"区南部","29","23","1228","2","13","62","175","24","0","10","8","0","0","0","0","0","3","0","0","0","0","0","0","1","33","33","21","3","1","1","1"
"区西南部","29","25","2002","4","3","93","168","9","2","8","11","1","0","1","0","0","2","0","0","0","0","1","1","7","39","39","25","4","3","3","3"
"区西部","32","35","1987","14","5","123","145","41","2","8","8","0","1","0","1","0","1","0","0","1","0","1","0","7","39","39","25","4","4","4","4"
"区西北部","68","52","3123","12","6","156","291","24","4","14","9","0","1","2","0","0","7","0","0","0","0","0","0","2","56","56","35","6","2","2","2"
"区東北部","49","46","2385","15","6","64","203","17","2","40","17","0","1","0","3","0","1","0","0","0","0","1","0","4","40","40","25","4","1","1","1"
"区東部","29","33","2311","27","17","107","325","15","1","19","15","0","5","4","1","0","4","0","0","0","0","0","1","1","41","40","26","4","1","1","1"
"西多摩","8","8","423","0","2","10","29","2","0","10","2","0","0","0","0","0","0","0","0","0","0","0","0","0","13","13","8","1","1","1","1"
"南多摩","29","39","4045","7","3","102","280","31","5","42","5","0","4","1","1","0","3","0","0","0","0","0","1","1","45","45","28","4","1","1","1"
"北多摩西部","15","23","963","6","0","62","69","12","0","6","4","1","7","2","0","0","1","0","0","0","0","0","0","3","21","21","14","2","1","1","1"
"北多摩南部","23","19","2336","5","10","107","172","30","1","26","8","0","4","1","0","0","1","0","1","0","0","0","0","7","33","33","21","3","3","3","3"
"北多摩北部","25","18","1672","2","9","102","209","11","1","32","14","0","2","3","0","0","0","0","0","0","0","1","1","6","23","23","15","2","2","2","2"
"島しょ","0","0","17","0","0","1","6","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2","2","1","0","1","1","1"
"合計","372","341","24415","102","80","1064","2280","229","20","221","110","2","30","20","6","0","25","0","1","1","1","4","6","44","417","416","264","39","25","25","25"


