"定点報告疾患 週報告分 医療圏別"
"東京都"
"集計期間開始週","2018年19週"
"集計期間終了週","2018年19週"
"性別","男性"

"","インフルエンザ","RSウイルス感染症","咽頭結膜熱","Ａ群溶血性レンサ球菌咽頭炎","感染性胃腸炎","水痘","手足口病","伝染性紅斑","突発性発しん","ヘルパンギーナ","流行性耳下腺炎","不明発しん症","川崎病","急性出血性結膜炎","流行性角結膜炎","細菌性髄膜炎","無菌性髄膜炎","マイコプラズマ肺炎","クラミジア肺炎(オウム病は除く)","感染性胃腸炎（ロタウイルス）","インフルエンザ入院","インフルエンザ定点","小児科定点","眼科定点","基幹定点","インフルエンザ入院定点","COVID-19入院定点"
"区中央部","5","3","8","30","75","7","1","4","9","0","2","0","0","0","3","0","0","1","0","0","0","","","","","",""
"区南部","3","5","10","32","91","7","0","1","8","0","1","0","0","0","0","0","0","0","0","0","0","","","","","",""
"区西南部","4","1","5","44","99","5","3","10","8","0","0","0","0","0","3","0","0","0","0","2","0","","","","","",""
"区西部","4","2","8","31","93","3","1","4","5","0","3","3","0","0","0","0","0","0","0","0","0","","","","","",""
"区西北部","4","2","0","46","75","5","1","4","15","1","2","2","0","0","4","0","0","0","2","0","0","","","","","",""
"区東北部","10","2","4","38","111","1","1","2","12","0","2","0","0","0","3","0","0","0","0","0","1","","","","","",""
"区東部","3","2","8","34","99","2","0","3","9","0","1","2","0","0","2","0","0","0","0","0","0","","","","","",""
"西多摩","0","0","0","16","14","1","1","0","2","0","0","0","0","0","0","0","1","0","0","0","0","","","","","",""
"南多摩","9","1","11","97","149","5","3","4","13","1","7","0","0","0","2","0","0","0","0","0","0","","","","","",""
"北多摩西部","1","0","1","23","35","12","1","6","3","0","1","0","0","0","1","0","0","0","0","0","0","","","","","",""
"北多摩南部","10","1","1","40","88","12","0","6","11","0","1","3","0","0","1","0","0","0","0","0","0","","","","","",""
"北多摩北部","5","1","3","49","82","5","3","6","11","1","2","1","1","0","1","0","0","0","0","0","0","","","","","",""
"島しょ","0","0","0","0","0","3","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","","","","","",""
"合計","58","20","59","480","1011","68","15","50","106","3","22","11","1","0","20","0","1","1","2","2","1","","","","","",""


"定点報告疾患 週報告分 医療圏別"
"東京都"
"集計期間開始週","2018年19週"
"集計期間終了週","2018年19週"
"性別","女性"

"","インフルエンザ","RSウイルス感染症","咽頭結膜熱","Ａ群溶血性レンサ球菌咽頭炎","感染性胃腸炎","水痘","手足口病","伝染性紅斑","突発性発しん","ヘルパンギーナ","流行性耳下腺炎","不明発しん症","川崎病","急性出血性結膜炎","流行性角結膜炎","細菌性髄膜炎","無菌性髄膜炎","マイコプラズマ肺炎","クラミジア肺炎(オウム病は除く)","感染性胃腸炎（ロタウイルス）","インフルエンザ入院","インフルエンザ定点","小児科定点","眼科定点","基幹定点","インフルエンザ入院定点","COVID-19入院定点"
"区中央部","5","3","8","27","53","3","2","1","9","0","2","0","0","0","1","0","0","1","0","0","0","","","","","",""
"区南部","1","4","9","36","63","6","0","2","9","0","1","0","0","0","2","0","0","0","0","0","0","","","","","",""
"区西南部","5","1","6","30","84","4","2","5","12","0","1","1","0","0","4","0","0","0","0","2","0","","","","","",""
"区西部","7","2","6","34","60","3","1","2","14","2","3","2","1","0","2","0","0","0","0","2","1","","","","","",""
"区西北部","2","2","2","52","71","10","1","5","6","1","1","1","0","1","4","0","0","0","2","0","0","","","","","",""
"区東北部","8","4","5","41","104","2","3","1","8","1","1","1","0","0","3","0","0","0","0","0","1","","","","","",""
"区東部","3","2","3","20","94","1","2","4","8","0","1","2","0","0","1","0","0","0","0","1","0","","","","","",""
"西多摩","1","0","1","16","18","1","1","1","2","0","1","0","0","0","0","0","1","0","0","0","0","","","","","",""
"南多摩","4","2","2","77","104","7","1","6","11","1","1","2","0","0","3","0","0","0","0","0","0","","","","","",""
"北多摩西部","1","0","2","24","30","6","1","1","6","0","1","0","0","0","1","0","0","0","0","0","0","","","","","",""
"北多摩南部","2","1","4","25","61","8","2","9","14","0","1","5","1","0","2","0","0","0","0","0","0","","","","","",""
"北多摩北部","1","1","9","48","69","2","3","12","9","1","2","1","1","0","1","0","0","0","0","1","0","","","","","",""
"島しょ","0","0","0","1","0","2","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","","","","","",""
"合計","40","22","57","431","811","55","19","49","109","6","16","15","3","1","24","0","1","1","2","6","2","","","","","",""


"定点報告疾患 週報告分 医療圏別"
"東京都"
"集計期間開始週","2018年19週"
"集計期間終了週","2018年19週"
"性別","男女合計"

"","インフルエンザ","RSウイルス感染症","咽頭結膜熱","Ａ群溶血性レンサ球菌咽頭炎","感染性胃腸炎","水痘","手足口病","伝染性紅斑","突発性発しん","ヘルパンギーナ","流行性耳下腺炎","不明発しん症","川崎病","急性出血性結膜炎","流行性角結膜炎","細菌性髄膜炎","無菌性髄膜炎","マイコプラズマ肺炎","クラミジア肺炎(オウム病は除く)","感染性胃腸炎（ロタウイルス）","インフルエンザ入院","インフルエンザ定点","小児科定点","眼科定点","基幹定点","インフルエンザ入院定点","COVID-19入院定点"
"区中央部","5","3","16","57","128","10","3","5","18","0","2","0","0","0","4","0","0","2","0","0","0","32","20","2","4","4","0"
"区南部","4","9","19","68","154","13","0","3","17","0","1","0","0","0","2","0","0","0","0","0","0","33","21","3","1","1","0"
"区西南部","9","2","11","74","183","9","5","15","20","0","1","1","0","0","7","0","0","0","0","4","0","40","25","4","3","3","0"
"区西部","11","2","14","65","153","6","1","6","19","2","3","5","1","0","2","0","0","0","0","2","1","39","25","3","4","4","0"
"区西北部","6","4","2","98","146","15","1","9","21","1","3","3","0","1","4","0","0","0","2","0","0","56","35","6","2","2","0"
"区東北部","18","6","9","79","215","3","4","3","20","1","3","1","0","0","3","0","0","0","0","0","1","40","25","4","1","1","0"
"区東部","6","2","11","54","193","3","2","7","17","0","1","4","0","0","3","0","0","0","0","1","0","41","26","4","1","1","0"
"西多摩","1","0","1","32","32","1","1","1","4","0","1","0","0","0","0","0","1","0","0","0","0","14","8","1","1","1","0"
"南多摩","13","3","13","174","253","12","4","10","24","1","8","2","0","0","5","0","0","0","0","0","0","44","28","4","1","1","0"
"北多摩西部","2","0","3","47","65","18","2","7","9","0","1","0","0","0","2","0","0","0","0","0","0","21","14","2","1","1","0"
"北多摩南部","12","1","5","65","149","20","2","15","25","0","2","8","1","0","3","0","0","0","0","0","0","33","21","3","3","3","0"
"北多摩北部","6","1","12","97","151","7","3","18","20","1","2","1","1","0","1","0","0","0","0","1","0","23","15","2","2","2","0"
"島しょ","0","0","0","1","0","5","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","2","1","0","1","1","0"
