"定点報告疾患 週報告分 男女別集計表"
"東京都"
"集計期間開始週",2015年22週
"集計期間終了週",2015年22週

"疾病名","男性","女性","男女合計","定点数"
"インフルエンザ","19","17","36","415"
"RSウイルス感染症","11","4","15","261"
"咽頭結膜熱","119","124","243","261"
"Ａ群溶血性レンサ球菌咽頭炎","598","509","1107","261"
"感染性胃腸炎","975","936","1911","261"
"水痘","96","75","171","261"
"手足口病","145","125","270","261"
"伝染性紅斑","152","161","313","261"
"突発性発しん","121","98","219","261"
"百日咳","5","5","10","261"
"ヘルパンギーナ","30","26","56","261"
"流行性耳下腺炎","40","28","68","261"
"不明発しん症","13","16","29","261"
"川崎病","1","2","3","261"
"急性出血性結膜炎","0","0","0","38"
"流行性角結膜炎","9","9","18","38"
"細菌性髄膜炎","1","0","1","25"
"無菌性髄膜炎","0","1","1","25"
"マイコプラズマ肺炎","5","3","8","25"
"クラミジア肺炎(オウム病は除く)","1","0","1","25"
"感染性胃腸炎（ロタウイルス）","0","0","0","25"
"インフルエンザ入院","0","0","0","25"
