"定点報告疾患 週報告分 男女別集計表"
"東京都"
"集計期間開始週",2013年25週
"集計期間終了週",2013年25週

"疾病名","男性","女性","男女合計","定点数"
"インフルエンザ","13","15","28","414"
"RSウイルス感染症","10","14","24","261"
"咽頭結膜熱","137","121","258","261"
"Ａ群溶血性レンサ球菌咽頭炎","344","263","607","261"
"感染性胃腸炎","674","566","1240","261"
"水痘","143","154","297","261"
"手足口病","300","236","536","261"
"伝染性紅斑","19","20","39","261"
"突発性発しん","106","100","206","261"
"百日咳","1","1","2","261"
"ヘルパンギーナ","86","97","183","261"
"流行性耳下腺炎","45","31","76","261"
"不明発しん症","23","15","38","261"
"川崎病","1","8","9","261"
"急性出血性結膜炎","0","0","0","38"
"流行性角結膜炎","17","14","31","38"
"細菌性髄膜炎","0","0","0","25"
"無菌性髄膜炎","1","0","1","25"
"マイコプラズマ肺炎","8","5","13","25"
"クラミジア肺炎(オウム病は除く)","2","0","2","25"
"インフルエンザ入院","0","0","0","25"
