"定点報告疾患 週報告分 男女別集計表"
"東京都"
"集計期間開始週",2016年13週
"集計期間終了週",2016年13週

"疾病名","男性","女性","男女合計","定点数"
"インフルエンザ","1559","1532","3091","415"
"RSウイルス感染症","6","7","13","261"
"咽頭結膜熱","22","15","37","261"
"Ａ群溶血性レンサ球菌咽頭炎","279","229","508","261"
"感染性胃腸炎","680","657","1337","261"
"水痘","46","46","92","261"
"手足口病","6","0","6","261"
"伝染性紅斑","12","17","29","261"
"突発性発しん","62","45","107","261"
"百日咳","2","3","5","261"
"ヘルパンギーナ","0","1","1","261"
"流行性耳下腺炎","62","53","115","261"
"不明発しん症","4","11","15","261"
"川崎病","1","2","3","261"
"急性出血性結膜炎","0","0","0","39"
"流行性角結膜炎","9","5","14","39"
"細菌性髄膜炎","1","0","1","25"
"無菌性髄膜炎","0","0","0","25"
"マイコプラズマ肺炎","5","5","10","25"
"クラミジア肺炎(オウム病は除く)","0","0","0","25"
"感染性胃腸炎（ロタウイルス）","1","0","1","25"
"インフルエンザ入院","1","7","8","25"
