"定点報告疾患 週報告分 男女別集計表"
"東京都"
"集計期間開始週",2004年21週
"集計期間終了週",2004年21週

"疾病名","男性","女性","男女合計","定点数"
"インフルエンザ","0","0","0","178"
"RSウイルス感染症","2","1","3","142"
"咽頭結膜熱","20","19","39","142"
"Ａ群溶血性レンサ球菌咽頭炎","85","80","165","142"
"感染性胃腸炎","327","295","622","142"
"水痘","113","79","192","142"
"手足口病","5","6","11","142"
"伝染性紅斑","49","69","118","142"
"突発性発しん","48","59","107","142"
"百日咳","1","0","1","142"
"風しん","6","3","9","142"
"ヘルパンギーナ","15","18","33","142"
"麻しん（成人麻しん以外）","0","1","1","142"
"流行性耳下腺炎","36","33","69","142"
"不明発しん症","5","9","14","142"
"川崎病","0","0","0","142"
"急性出血性結膜炎","0","0","0","14"
"流行性角結膜炎","5","7","12","14"
"細菌性髄膜炎","1","0","1","25"
"無菌性髄膜炎","0","1","1","25"
"マイコプラズマ肺炎","1","2","3","25"
"クラミジア肺炎(オウム病は除く)","0","0","0","25"
"成人麻しん","0","0","0","25"
