"定点報告疾患 週報告分 年齢別集計表"
"東京都"
"集計期間開始週","2012年2週"
"集計期間終了週","2012年2週"
"性別","男性"

"*急性呼吸器感染症（ARI）の「～5ヶ月」は「0歳」、「1歳」は「1～4歳」、「5歳」は「5～9歳」と読み替えてください。"
"*小児科定点把握対象疾患のうち「20-29歳」は「20歳以上」と読み替えてください。"
"*眼科疾患のうち、「70-79歳」は「70歳以上」と読み替えてください。"

"","インフルエンザ","RSウイルス感染症","咽頭結膜熱","Ａ群溶血性レンサ球菌咽頭炎","感染性胃腸炎","水痘","手足口病","伝染性紅斑","突発性発しん","百日咳","ヘルパンギーナ","流行性耳下腺炎","不明発しん症","川崎病","急性出血性結膜炎","流行性角結膜炎","細菌性髄膜炎","無菌性髄膜炎","マイコプラズマ肺炎","クラミジア肺炎(オウム病は除く)","インフルエンザ入院","ＩＣＵ入室（インフルエンザ入院）","人工呼吸器の利用（インフルエンザ入院）","頭部ＣＴ検査（インフルエンザ入院）","頭部ＭＲＩ検査（インフルエンザ入院）","脳波検査	（インフルエンザ入院）","いずれにも該当せず（インフルエンザ入院）","頭部検査	（インフルエンザ入院）"
"～5ヶ月","1","11","0","0","16","7","0","0","1","1","0","0","0","0","0","1","0","2","0","0","0","0","0","0","0","0","0","0"
"～1歳","8","6","3","0","107","8","1","0","28","0","0","0","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"1歳","31","15","8","14","323","66","7","1","34","0","1","1","4","1","0","0","0","1","1","0","0","0","0","0","0","0","0","0"
"2歳","27","2","6","12","190","52","3","3","3","0","0","0","0","0","0","0","0","0","2","0","0","0","0","0","0","0","0","0"
"3歳","35","0","4","33","156","47","2","4","1","0","0","4","0","1","0","2","0","0","1","0","0","0","0","0","0","0","0","0"
"4歳","63","1","5","33","128","27","2","8","0","0","0","10","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"5歳","52","0","1","32","99","43","3","9","0","0","0","9","2","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0"
"6歳","39","0","1","30","72","17","0","3","0","0","0","4","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"7歳","45","0","1","17","63","14","0","1","0","0","0","4","0","0","0","0","0","0","2","0","0","0","0","0","0","0","0","0"
"8歳","34","0","3","13","57","7","1","1","0","0","0","4","0","0","0","0","0","0","2","0","0","0","0","0","0","0","0","0"
"9歳","28","0","0","6","45","6","1","2","0","0","0","2","0","0","0","1","0","0","1","0","2","0","0","0","0","0","2","0"
"10～14歳","102","0","2","18","150","7","0","2","0","0","0","1","0","0","0","0","0","0","2","0","0","0","0","0","0","0","0","0"
"15～19歳","44","0","0","1","31","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0"
"20～29歳","59","0","0","7","132","0","0","0","0","0","1","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"30～39歳","60","0","0","0","0","0","0","0","0","0","0","0","0","0","0","4","0","1","1","0","0","0","0","0","0","0","0","0"
"40～49歳","40","0","0","0","0","0","0","0","0","0","0","0","0","0","0","3","0","0","0","0","1","0","0","0","0","0","1","0"
"50～59歳","23","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0"
"60～69歳","13","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","1","0","1","1","1","0","0","0","0","0"
"70～79歳","6","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2","0","0","0","0","0","2","0"
"80歳以上","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2","0","1","0","0","0","0","0","1","0"
"合計","710","35","34","216","1569","301","20","34","67","1","2","40","9","3","0","13","0","4","17","0","7","1","1","0","0","0","6","0"
"定点報告疾患 週報告分 年齢別集計表"
"東京都"
"集計期間開始週","2012年2週"
"集計期間終了週","2012年2週"
"性別","女性"

"*急性呼吸器感染症（ARI）の「～5ヶ月」は「0歳」、「1歳」は「1～4歳」、「5歳」は「5～9歳」と読み替えてください。"
"*小児科定点把握対象疾患のうち「20-29歳」は「20歳以上」と読み替えてください。"
"*眼科疾患のうち、「70-79歳」は「70歳以上」と読み替えてください。"

"","インフルエンザ","RSウイルス感染症","咽頭結膜熱","Ａ群溶血性レンサ球菌咽頭炎","感染性胃腸炎","水痘","手足口病","伝染性紅斑","突発性発しん","百日咳","ヘルパンギーナ","流行性耳下腺炎","不明発しん症","川崎病","急性出血性結膜炎","流行性角結膜炎","細菌性髄膜炎","無菌性髄膜炎","マイコプラズマ肺炎","クラミジア肺炎(オウム病は除く)","インフルエンザ入院","ＩＣＵ入室（インフルエンザ入院）","人工呼吸器の利用（インフルエンザ入院）","頭部ＣＴ検査（インフルエンザ入院）","頭部ＭＲＩ検査（インフルエンザ入院）","脳波検査	（インフルエンザ入院）","いずれにも該当せず（インフルエンザ入院）","頭部検査	（インフルエンザ入院）"
"～5ヶ月","1","13","0","0","7","6","0","0","1","1","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"～1歳","6","11","0","3","93","6","1","0","20","0","0","0","2","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0"
"1歳","13","11","3","7","267","56","5","1","40","0","3","0","4","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"2歳","26","2","5","5","175","58","1","4","7","0","0","3","1","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0"
"3歳","38","0","6","20","118","41","1","3","2","0","1","1","1","0","0","0","0","0","2","0","0","0","0","0","0","0","0","0"
"4歳","35","1","4","25","114","39","3","7","0","0","0","4","0","0","0","0","0","0","0","0","1","0","0","0","0","1","0","1"
"5歳","36","0","4","22","76","21","0","3","0","0","0","3","1","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0"
"6歳","42","0","3","20","51","14","1","7","0","0","0","5","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0"
"7歳","38","0","2","18","68","7","0","1","0","0","0","4","1","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0"
"8歳","35","0","0","14","51","7","1","2","0","0","0","0","1","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0"
"9歳","29","0","0","16","36","2","0","4","0","0","0","3","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"10～14歳","89","0","0","22","124","11","1","2","0","0","0","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"15～19歳","28","0","0","2","26","1","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"20～29歳","61","0","1","22","252","1","0","0","0","0","1","3","0","0","0","1","0","0","2","0","0","0","0","0","0","0","0","0"
"30～39歳","70","0","0","0","0","0","0","0","0","0","0","0","0","0","0","3","0","0","1","0","0","0","0","0","0","0","0","0"
"40～49歳","53","0","0","0","0","0","0","0","0","0","0","0","0","0","0","3","0","0","0","0","1","0","0","0","0","0","1","0"
"50～59歳","17","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"60～69歳","9","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0"
"70～79歳","8","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","2","0","0","0","0","0","2","0"
"80歳以上","4","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","1","0"
"合計","638","38","28","196","1458","270","14","34","70","1","5","29","12","1","0","10","0","0","10","0","5","0","0","0","0","1","4","1"
"定点報告疾患 週報告分 年齢別集計表"
"東京都"
"集計期間開始週","2012年2週"
"集計期間終了週","2012年2週"
"性別","男女合計"

"*急性呼吸器感染症（ARI）の「～5ヶ月」は「0歳」、「1歳」は「1～4歳」、「5歳」は「5～9歳」と読み替えてください。"
"*小児科定点把握対象疾患のうち「20-29歳」は「20歳以上」と読み替えてください。"
"*眼科疾患のうち、「70-79歳」は「70歳以上」と読み替えてください。"

"","インフルエンザ","RSウイルス感染症","咽頭結膜熱","Ａ群溶血性レンサ球菌咽頭炎","感染性胃腸炎","水痘","手足口病","伝染性紅斑","突発性発しん","百日咳","ヘルパンギーナ","流行性耳下腺炎","不明発しん症","川崎病","急性出血性結膜炎","流行性角結膜炎","細菌性髄膜炎","無菌性髄膜炎","マイコプラズマ肺炎","クラミジア肺炎(オウム病は除く)","インフルエンザ入院","ＩＣＵ入室（インフルエンザ入院）","人工呼吸器の利用（インフルエンザ入院）","頭部ＣＴ検査（インフルエンザ入院）","頭部ＭＲＩ検査（インフルエンザ入院）","脳波検査	（インフルエンザ入院）","いずれにも該当せず（インフルエンザ入院）","頭部検査	（インフルエンザ入院）"
"～5ヶ月","2","24","0","0","23","13","0","0","2","2","0","0","1","0","0","1","0","2","0","0","0","0","0","0","0","0","0","0"
"～1歳","14","17","3","3","200","14","2","0","48","0","0","0","3","1","0","1","0","0","0","0","0","0","0","0","0","0","0","0"
"1歳","44","26","11","21","590","122","12","2","74","0","4","1","8","2","0","0","0","1","1","0","0","0","0","0","0","0","0","0"
"2歳","53","4","11","17","365","110","4","7","10","0","0","3","1","0","0","0","0","0","3","0","0","0","0","0","0","0","0","0"
"3歳","73","0","10","53","274","88","3","7","3","0","1","5","1","1","0","2","0","0","3","0","0","0","0","0","0","0","0","0"
"4歳","98","2","9","58","242","66","5","15","0","0","0","14","0","0","0","0","0","0","0","0","1","0","0","0","0","1","0","1"
"5歳","88","0","5","54","175","64","3","12","0","0","0","12","3","0","0","0","0","0","2","0","0","0","0","0","0","0","0","0"
"6歳","81","0","4","50","123","31","1","10","0","0","0","9","1","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0"
"7歳","83","0","3","35","131","21","0","2","0","0","0","8","1","0","0","0","0","0","3","0","0","0","0","0","0","0","0","0"
"8歳","69","0","3","27","108","14","2","3","0","0","0","4","1","0","0","0","0","0","3","0","0","0","0","0","0","0","0","0"
"9歳","57","0","0","22","81","8","1","6","0","0","0","5","0","0","0","1","0","0","1","0","2","0","0","0","0","0","2","0"
"10～14歳","191","0","2","40","274","18","1","4","0","0","0","3","0","0","0","0","0","0","2","0","0","0","0","0","0","0","0","0"
"15～19歳","72","0","0","3","57","1","0","0","0","0","0","1","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0"
"20～29歳","120","0","1","29","384","1","0","0","0","0","2","4","1","0","0","1","0","0","2","0","0","0","0","0","0","0","0","0"
"30～39歳","130","0","0","0","0","0","0","0","0","0","0","0","0","0","0","7","0","1","2","0","0","0","0","0","0","0","0","0"
"40～49歳","93","0","0","0","0","0","0","0","0","0","0","0","0","0","0","6","0","0","0","0","2","0","0","0","0","0","2","0"
"50～59歳","40","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0"
"60～69歳","22","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2","0","0","1","0","1","1","1","0","0","0","0","0"
"70～79歳","14","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","4","0","0","0","0","0","4","0"
"80歳以上","4","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2","0","2","0","0","0","0","0","2","0"
"合計","1348","73","62","412","3027","571","34","68","137","2","7","69","21","4","0","23","0","4","27","0","12","1","1","0","0","1","10","1"
"定点数","418","264","264","264","264","264","264","264","264","264","264","264","264","264","39","39","25","25","25","25","25","25","25","25","25","25","25","25"


