"定点報告疾患 週報告分 年齢別集計表"
"東京都"
"集計期間開始週","2013年39週"
"集計期間終了週","2013年39週"
"性別","男性"

"*急性呼吸器感染症（ARI）の「～5ヶ月」は「0歳」、「1歳」は「1～4歳」、「5歳」は「5～9歳」と読み替えてください。"
"*小児科定点把握対象疾患のうち「20-29歳」は「20歳以上」と読み替えてください。"
"*眼科疾患のうち、「70-79歳」は「70歳以上」と読み替えてください。"

"","インフルエンザ","RSウイルス感染症","咽頭結膜熱","Ａ群溶血性レンサ球菌咽頭炎","感染性胃腸炎","水痘","手足口病","伝染性紅斑","突発性発しん","百日咳","ヘルパンギーナ","流行性耳下腺炎","不明発しん症","川崎病","急性出血性結膜炎","流行性角結膜炎","細菌性髄膜炎","無菌性髄膜炎","マイコプラズマ肺炎","クラミジア肺炎(オウム病は除く)","インフルエンザ入院","ＩＣＵ入室（インフルエンザ入院）","人工呼吸器の利用（インフルエンザ入院）","頭部ＣＴ検査（インフルエンザ入院）","頭部ＭＲＩ検査（インフルエンザ入院）","脳波検査	（インフルエンザ入院）","いずれにも該当せず（インフルエンザ入院）","頭部検査	（インフルエンザ入院）"
"～5ヶ月","0","21","0","0","11","0","1","0","1","0","1","0","1","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0"
"～1歳","0","39","2","0","50","3","20","2","28","0","5","0","4","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"1歳","0","56","1","4","57","4","47","3","31","0","9","1","7","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"2歳","0","21","7","9","36","7","29","0","8","0","7","0","1","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0"
"3歳","0","7","11","9","38","14","24","0","0","0","3","4","2","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0"
"4歳","0","4","3","14","29","12","22","1","0","1","0","9","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"5歳","0","0","3","24","19","8","7","0","0","0","3","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"6歳","0","0","7","14","23","1","10","1","0","0","6","4","1","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0"
"7歳","0","0","2","13","19","4","5","1","0","0","2","3","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"8歳","1","0","0","5","10","1","3","0","0","0","0","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"9歳","0","0","0","2","9","1","6","0","0","1","0","0","1","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0"
"10～14歳","0","0","1","11","51","0","5","0","0","0","3","3","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"15～19歳","0","0","0","5","13","0","1","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"20～29歳","0","0","1","6","37","1","5","0","0","0","0","0","1","0","0","2","0","0","1","0","0","0","0","0","0","0","0","0"
"30～39歳","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0"
"40～49歳","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0"
