"定点報告疾患 週報告分 男女別集計表"
"東京都"
"集計期間開始週",2014年43週
"集計期間終了週",2014年43週

"疾病名","男性","女性","男女合計","定点数"
"インフルエンザ","14","18","32","414"
"RSウイルス感染症","116","102","218","264"
"咽頭結膜熱","38","35","73","264"
"Ａ群溶血性レンサ球菌咽頭炎","295","224","519","264"
"感染性胃腸炎","585","489","1074","264"
"水痘","84","80","164","264"
"手足口病","74","64","138","264"
"伝染性紅斑","54","55","109","264"
"突発性発しん","87","92","179","264"
"百日咳","3","2","5","264"
"ヘルパンギーナ","30","28","58","264"
"流行性耳下腺炎","42","30","72","264"
"不明発しん症","10","9","19","264"
"川崎病","3","0","3","264"
"急性出血性結膜炎","0","0","0","39"
"流行性角結膜炎","5","6","11","39"
"細菌性髄膜炎","0","0","0","25"
"無菌性髄膜炎","3","3","6","25"
"マイコプラズマ肺炎","4","0","4","25"
"クラミジア肺炎(オウム病は除く)","0","0","0","25"
"感染性胃腸炎（ロタウイルス）","0","0","0","25"
"インフルエンザ入院","0","0","0","25"
