"定点報告疾患 週報告分 年齢別集計表"
"東京都"
"集計期間開始週","2010年18週"
"集計期間終了週","2010年18週"
"性別","男性"

"*急性呼吸器感染症（ARI）の「～5ヶ月」は「0歳」、「1歳」は「1～4歳」、「5歳」は「5～9歳」と読み替えてください。"
"*小児科定点把握対象疾患のうち「20-29歳」は「20歳以上」と読み替えてください。"
"*眼科疾患のうち、「70-79歳」は「70歳以上」と読み替えてください。"

"","インフルエンザ","RSウイルス感染症","咽頭結膜熱","Ａ群溶血性レンサ球菌咽頭炎","感染性胃腸炎","水痘","手足口病","伝染性紅斑","突発性発しん","百日咳","ヘルパンギーナ","流行性耳下腺炎","不明発しん症","川崎病","急性出血性結膜炎","流行性角結膜炎","細菌性髄膜炎","無菌性髄膜炎","マイコプラズマ肺炎","クラミジア肺炎(オウム病は除く)"
"～5ヶ月","0","2","0","0","8","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"～1歳","0","0","3","0","37","4","3","0","15","0","2","0","2","0","0","0","0","0","0","0"
"1歳","0","0","4","1","64","16","4","1","9","0","1","3","1","0","0","0","0","0","0","0"
"2歳","0","0","2","4","43","29","4","4","2","0","0","3","0","0","0","0","0","0","0","0"
"3歳","0","0","3","6","46","26","0","4","0","1","1","8","0","0","0","0","0","0","1","0"
"4歳","0","0","1","8","28","26","2","3","0","0","2","13","0","0","0","1","0","0","0","0"
"5歳","0","0","1","13","28","12","0","2","0","1","0","8","1","0","0","0","0","0","0","0"
"6歳","0","0","0","9","15","13","0","3","0","0","0","6","0","0","0","0","0","0","0","0"
"7歳","0","0","1","7","25","6","2","5","0","0","0","7","0","0","0","0","0","0","0","0"
"8歳","0","0","0","1","11","7","0","0","0","1","0","7","0","0","0","0","0","0","0","0"
"9歳","0","0","0","4","12","1","0","1","0","0","0","3","0","0","0","0","0","0","0","0"
"10～14歳","0","0","0","7","37","4","2","1","0","1","0","1","0","0","0","0","0","0","1","0"
"15～19歳","0","0","0","0","6","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"20～29歳","2","0","1","3","28","0","0","0","0","0","0","0","0","0","1","3","0","0","0","0"
"30～39歳","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2","0","0","0","0"
"40～49歳","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0"
"50～59歳","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"60～69歳","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2","0","0","0","0"
"70～79歳","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"80歳以上","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"合計","5","2","16","63","388","146","17","24","26","4","6","59","4","0","1","9","0","0","2","0"
"定点報告疾患 週報告分 年齢別集計表"
"東京都"
"集計期間開始週","2010年18週"
"集計期間終了週","2010年18週"
"性別","女性"

"*急性呼吸器感染症（ARI）の「～5ヶ月」は「0歳」、「1歳」は「1～4歳」、「5歳」は「5～9歳」と読み替えてください。"
"*小児科定点把握対象疾患のうち「20-29歳」は「20歳以上」と読み替えてください。"
