"定点報告疾患 週報告分 医療圏別"
"東京都"
"集計期間開始週","2017年19週"
"集計期間終了週","2017年19週"
"性別","男性"

"","インフルエンザ","RSウイルス感染症","咽頭結膜熱","Ａ群溶血性レンサ球菌咽頭炎","感染性胃腸炎","水痘","手足口病","伝染性紅斑","突発性発しん","百日咳","ヘルパンギーナ","流行性耳下腺炎","不明発しん症","川崎病","急性出血性結膜炎","流行性角結膜炎","細菌性髄膜炎","無菌性髄膜炎","マイコプラズマ肺炎","クラミジア肺炎(オウム病は除く)","感染性胃腸炎（ロタウイルス）","インフルエンザ入院","インフルエンザ定点","小児科定点","眼科定点","基幹定点","インフルエンザ入院定点","COVID-19入院定点"
"区中央部","11","1","12","18","57","3","5","1","4","0","0","1","5","0","0","4","0","0","0","0","0","1","","","","","",""
"区南部","10","2","9","29","120","3","7","0","8","0","0","2","0","0","0","0","0","0","0","0","0","0","","","","","",""
"区西南部","25","1","7","55","98","13","4","1","5","0","1","4","1","0","0","1","0","0","0","0","2","0","","","","","",""
"区西部","27","4","8","34","71","8","3","2","15","0","0","3","0","0","0","1","0","0","0","0","1","1","","","","","",""
"区西北部","20","2","6","55","90","12","3","2","15","0","0","3","0","0","0","1","0","0","0","0","0","0","","","","","",""
"区東北部","47","4","5","41","120","4","2","0","8","0","0","0","2","0","0","4","0","0","0","0","1","0","","","","","",""
"区東部","17","0","9","32","139","7","1","4","17","0","2","2","0","0","0","0","1","0","0","0","0","0","","","","","",""
"西多摩","3","0","2","2","21","3","1","0","2","0","1","2","0","0","0","0","0","0","0","0","0","0","","","","","",""
"南多摩","20","3","7","39","165","16","4","1","14","0","2","7","2","0","0","0","0","0","0","0","0","0","","","","","",""
"北多摩西部","5","2","3","27","59","3","0","0","1","0","0","2","0","0","0","0","0","0","0","0","0","0","","","","","",""
"北多摩南部","28","3","3","22","71","10","1","1","6","0","0","1","2","0","0","1","0","0","0","0","1","1","","","","","",""
"北多摩北部","19","1","10","56","73","8","0","0","7","0","0","2","1","0","0","3","1","0","0","0","0","0","","","","","",""
"島しょ","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","","","","","",""
"合計","232","23","81","410","1084","90","31","12","102","0","6","29","13","0","0","15","2","0","0","0","5","3","","","","","",""


"定点報告疾患 週報告分 医療圏別"
"東京都"
"集計期間開始週","2017年19週"
"集計期間終了週","2017年19週"
"性別","女性"

"","インフルエンザ","RSウイルス感染症","咽頭結膜熱","Ａ群溶血性レンサ球菌咽頭炎","感染性胃腸炎","水痘","手足口病","伝染性紅斑","突発性発しん","百日咳","ヘルパンギーナ","流行性耳下腺炎","不明発しん症","川崎病","急性出血性結膜炎","流行性角結膜炎","細菌性髄膜炎","無菌性髄膜炎","マイコプラズマ肺炎","クラミジア肺炎(オウム病は除く)","感染性胃腸炎（ロタウイルス）","インフルエンザ入院","インフルエンザ定点","小児科定点","眼科定点","基幹定点","インフルエンザ入院定点","COVID-19入院定点"
"区中央部","19","1","6","17","65","2","2","1","12","0","0","3","1","0","0","1","0","0","0","0","0","1","","","","","",""
"区南部","12","3","6","34","116","3","11","0","5","0","0","2","1","0","0","0","0","0","0","0","0","0","","","","","",""
"区西南部","34","1","3","40","76","9","3","3","9","0","1","1","1","1","0","1","0","0","0","0","3","0","","","","","",""
"区西部","31","5","2","28","74","4","1","2","11","0","1","3","1","1","0","4","0","0","0","0","1","1","","","","","",""
"区西北部","15","2","7","41","86","23","4","2","16","0","0","1","0","0","0","2","0","0","1","0","1","0","","","","","",""
"区東北部","35","1","4","12","109","5","1","0","6","0","1","3","1","0","0","4","0","0","0","0","1","0","","","","","",""
"区東部","16","1","8","42","133","6","3","4","11","0","2","3","1","0","0","2","1","0","0","0","0","0","","","","","",""
"西多摩","3","0","2","3","16","1","1","0","2","0","1","2","0","0","0","0","0","0","0","0","0","0","","","","","",""
"南多摩","42","1","7","42","135","15","4","3","8","0","2","7","2","0","0","0","0","0","0","0","0","0","","","","","",""
"北多摩西部","8","1","3","26","44","2","0","1","3","0","0","2","0","0","0","0","0","0","0","0","2","1","","","","","",""
"北多摩南部","31","2","6","22","53","7","1","1","13","0","0","2","2","0","0","1","0","0","0","0","1","1","","","","","",""
"北多摩北部","18","1","10","29","60","9","1","0","7","0","0","2","1","0","0","6","1","0","1","0","0","1","","","","","",""
"島しょ","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","","","","","",""
"合計","264","19","64","336","967","86","32","17","103","0","8","31","11","2","0","21","2","0","2","0","9","5","","","","","",""


"定点報告疾患 週報告分 医療圏別"
"東京都"
"集計期間開始週","2017年19週"
"集計期間終了週","2017年19週"
"性別","男女合計"

"","インフルエンザ","RSウイルス感染症","咽頭結膜熱","Ａ群溶血性レンサ球菌咽頭炎","感染性胃腸炎","水痘","手足口病","伝染性紅斑","突発性発しん","百日咳","ヘルパンギーナ","流行性耳下腺炎","不明発しん症","川崎病","急性出血性結膜炎","流行性角結膜炎","細菌性髄膜炎","無菌性髄膜炎","マイコプラズマ肺炎","クラミジア肺炎(オウム病は除く)","感染性胃腸炎（ロタウイルス）","インフルエンザ入院","インフルエンザ定点","小児科定点","眼科定点","基幹定点","インフルエンザ入院定点","COVID-19入院定点"
"区中央部","30","1","18","35","122","5","7","2","16","0","0","4","6","0","0","5","0","0","0","0","0","1","32","20","2","4","4","0"
"区南部","22","5","15","63","236","6","18","0","13","0","0","2","1","0","0","0","0","0","0","0","0","0","32","21","3","1","1","0"
"区西南部","59","2","10","95","174","22","7","4","14","0","2","5","1","1","0","2","0","0","0","0","5","0","40","25","4","3","3","0"
"区西部","58","9","10","62","145","12","4","2","26","0","1","6","1","1","0","5","0","0","0","0","2","1","39","25","4","4","4","0"
