"定点報告疾患 月報告分 年齢別集計表"
"東京都"
"集計期間開始月","2002年8月"
"集計期間終了月","2002年8月"
"性別","男性"

"","性器クラミジア感染症","性器ヘルペスウイルス感染症","尖圭コンジローマ","淋菌感染症","膣トリコモナス症","梅毒様疾患","メチシリン耐性黄色ブドウ球菌感染症","ペニシリン耐性肺炎球菌感染症","薬剤耐性緑膿菌感染症"
"0歳","0","0","0","0","0","0","13","5","0"
"1～4歳","0","0","0","0","0","0","10","12","1"
"5～9歳","0","0","0","0","0","0","3","1","0"
"10～14歳","0","0","0","0","0","0","0","0","0"
"15～19歳","6","1","0","3","0","0","2","0","0"
"20～24歳","22","5","7","22","0","0","2","0","0"
"25～29歳","28","5","5","24","1","0","1","1","1"
"30～34歳","17","6","6","11","0","1","4","0","0"
"35～39歳","11","1","8","14","0","0","3","1","0"
"40～44歳","13","4","4","8","0","0","0","0","0"
"45～49歳","9","6","2","3","0","0","6","0","0"
"50～54歳","3","4","3","2","0","1","5","1","1"
"55～59歳","2","1","0","3","0","0","5","0","1"
"60～64歳","2","1","0","0","0","0","12","1","0"
"65～69歳","1","0","0","0","0","0","12","3","2"
"70歳以上","0","0","0","0","0","0","53","6","1"
"合計","114","34","35","90","1","2","131","31","7"


"定点報告疾患 月報告分 年齢別集計表"
"東京都"
"集計期間開始月","2002年8月"
"集計期間終了月","2002年8月"
"性別","女性"

"","性器クラミジア感染症","性器ヘルペスウイルス感染症","尖圭コンジローマ","淋菌感染症","膣トリコモナス症","梅毒様疾患","メチシリン耐性黄色ブドウ球菌感染症","ペニシリン耐性肺炎球菌感染症","薬剤耐性緑膿菌感染症"
"0歳","0","0","0","0","0","0","8","5","1"
"1～4歳","0","0","0","0","0","0","4","8","0"
"5～9歳","0","0","0","0","0","0","2","2","0"
"10～14歳","0","0","0","0","0","0","2","0","0"
"15～19歳","14","3","3","3","6","0","1","0","0"
"20～24歳","25","16","6","6","9","0","3","0","0"
"25～29歳","31","7","8","8","13","0","3","0","0"
"30～34歳","15","7","0","8","5","0","1","0","0"
"35～39歳","5","6","1","3","3","0","1","2","0"
"40～44歳","2","2","0","1","4","1","0","0","0"
"45～49歳","0","1","2","1","2","0","3","0","0"
"50～54歳","0","2","0","1","4","0","4","1","1"
"55～59歳","0","0","1","0","2","0","3","0","0"
"60～64歳","0","0","0","0","0","0","8","1","0"
"65～69歳","0","0","0","0","0","0","5","0","0"
"70歳以上","0","1","0","0","0","0","25","2","1"
"合計","92","45","21","31","48","1","73","21","3"


"定点報告疾患 月報告分 年齢別集計表"
"東京都"
"集計期間開始月","2002年8月"
"集計期間終了月","2002年8月"
"性別","男女合計"

"","性器クラミジア感染症","性器ヘルペスウイルス感染症","尖圭コンジローマ","淋菌感染症","膣トリコモナス症","梅毒様疾患","メチシリン耐性黄色ブドウ球菌感染症","ペニシリン耐性肺炎球菌感染症","薬剤耐性緑膿菌感染症"
"0歳","0","0","0","0","0","0","21","10","1"
"1～4歳","0","0","0","0","0","0","14","20","1"
"5～9歳","0","0","0","0","0","0","5","3","0"
"10～14歳","0","0","0","0","0","0","2","0","0"
"15～19歳","20","4","3","6","6","0","3","0","0"
"20～24歳","47","21","13","28","9","0","5","0","0"
"25～29歳","59","12","13","32","14","0","4","1","1"
"30～34歳","32","13","6","19","5","1","5","0","0"
"35～39歳","16","7","9","17","3","0","4","3","0"
"40～44歳","15","6","4","9","4","1","0","0","0"
"45～49歳","9","7","4","4","2","0","9","0","0"
"50～54歳","3","6","3","3","4","1","9","2","2"
"55～59歳","2","1","1","3","2","0","8","0","1"
"60～64歳","2","1","0","0","0","0","20","2","0"
"65～69歳","1","0","0","0","0","0","17","3","2"
"70歳以上","0","1","0","0","0","0","78","8","2"
"合計","206","79","56","121","49","3","204","52","10"
"定点数","41","41","41","41","41","41","25","25","25"


