"定点報告疾患 週報告分 年齢別集計表"
"東京都"
"集計期間開始週","2014年9週"
"集計期間終了週","2014年9週"
"性別","男性"

"*急性呼吸器感染症（ARI）の「～5ヶ月」は「0歳」、「1歳」は「1～4歳」、「5歳」は「5～9歳」と読み替えてください。"
"*小児科定点把握対象疾患のうち「20-29歳」は「20歳以上」と読み替えてください。"
"*眼科疾患のうち、「70-79歳」は「70歳以上」と読み替えてください。"

"","インフルエンザ","RSウイルス感染症","咽頭結膜熱","Ａ群溶血性レンサ球菌咽頭炎","感染性胃腸炎","水痘","手足口病","伝染性紅斑","突発性発しん","百日咳","ヘルパンギーナ","流行性耳下腺炎","不明発しん症","川崎病","急性出血性結膜炎","流行性角結膜炎","細菌性髄膜炎","無菌性髄膜炎","マイコプラズマ肺炎","クラミジア肺炎(オウム病は除く)","感染性胃腸炎（ロタウイルス）","インフルエンザ入院","ＩＣＵ入室（インフルエンザ入院）","人工呼吸器の利用（インフルエンザ入院）","頭部ＣＴ検査（インフルエンザ入院）","頭部ＭＲＩ検査（インフルエンザ入院）","脳波検査	（インフルエンザ入院）","いずれにも該当せず（インフルエンザ入院）","頭部検査	（インフルエンザ入院）"
"～5ヶ月","8","2","0","0","4","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","1","1","0","0","0","0","0","1","0"
"～1歳","50","3","2","1","32","3","0","0","19","0","0","0","1","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0"
"1歳","174","3","9","2","81","13","1","0","29","0","0","0","1","1","0","1","0","0","0","0","2","1","0","0","0","0","0","1","0"
"2歳","219","3","6","14","67","14","0","4","4","0","0","0","0","1","0","0","0","0","0","0","0","1","0","0","0","0","0","1","0"
"3歳","253","1","3","30","63","14","3","6","1","0","0","2","0","0","0","0","0","0","0","0","0","3","0","0","0","0","0","3","0"
"4歳","394","0","5","46","81","24","0","4","0","0","0","1","0","0","0","1","0","0","0","0","1","0","0","0","0","0","0","0","0"
"5歳","518","0","0","47","56","31","0","0","1","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"6歳","504","0","1","50","74","11","0","4","0","0","0","2","0","0","0","0","0","0","0","0","0","2","0","0","1","0","0","1","1"
"7歳","568","0","0","48","71","3","0","2","0","0","0","0","0","0","0","0","0","0","0","0","1","2","0","0","0","0","0","2","0"
"8歳","470","0","2","26","41","1","0","2","0","0","0","2","0","0","0","0","0","0","1","0","0","1","0","0","0","0","0","1","0"
"9歳","434","0","0","22","24","3","0","1","0","0","0","1","1","0","0","0","0","0","0","0","0","1","0","0","0","0","0","1","0"
"10～14歳","1349","0","0","42","112","3","0","2","0","0","0","0","1","0","0","0","0","0","0","0","0","4","1","0","1","0","0","3","1"
"15～19歳","221","0","0","4","26","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","1","0","1","1","1","0","1"
"20～29歳","169","0","0","8","80","0","0","0","0","0","0","0","0","0","0","2","0","0","0","0","0","0","0","0","0","0","0","0","0"
"30～39歳","267","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","1","0","0","0","0","0","0","0","0","0","0","0"
"40～49歳","285","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","1","0","0","0","0","0","1","0"
"50～59歳","143","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0"
"60～69歳","75","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","1","0","3","0","0","0","0","0","3","0"
"70～79歳","41","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","3","0","0","1","0","0","2","1"
"80歳以上","13","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","4","0","0","0","0","0","4","0"
"合計","6155","12","28","340","812","121","4","25","55","0","0","8","4","3","0","8","0","1","1","1","6","28","2","0","4","1","1","24","4"
"定点報告疾患 週報告分 年齢別集計表"
"東京都"
"集計期間開始週","2014年9週"
"集計期間終了週","2014年9週"
"性別","女性"

"*急性呼吸器感染症（ARI）の「～5ヶ月」は「0歳」、「1歳」は「1～4歳」、「5歳」は「5～9歳」と読み替えてください。"
"*小児科定点把握対象疾患のうち「20-29歳」は「20歳以上」と読み替えてください。"
"*眼科疾患のうち、「70-79歳」は「70歳以上」と読み替えてください。"

