"定点報告疾患 週報告分 男女別集計表"
"東京都"
"集計期間開始週",2020年18週
"集計期間終了週",2020年18週

"疾病名","男性","女性","男女合計","定点数"
"インフルエンザ","0","0","0","402"
"RSウイルス感染症","1","0","1","254"
"咽頭結膜熱","6","0","6","254"
"Ａ群溶血性レンサ球菌咽頭炎","51","43","94","254"
"感染性胃腸炎","128","99","227","254"
"水痘","7","5","12","254"
"手足口病","2","4","6","254"
"伝染性紅斑","2","3","5","254"
"突発性発しん","41","32","73","254"
"ヘルパンギーナ","3","2","5","254"
"流行性耳下腺炎","6","4","10","254"
"不明発しん症","4","4","8","254"
"川崎病","1","0","1","254"
"急性出血性結膜炎","0","0","0","35"
"流行性角結膜炎","1","0","1","35"
"細菌性髄膜炎","0","1","1","25"
"無菌性髄膜炎","0","1","1","25"
"マイコプラズマ肺炎","2","3","5","25"
"クラミジア肺炎(オウム病は除く)","0","1","1","25"
"感染性胃腸炎（ロタウイルス）","0","0","0","25"
"インフルエンザ入院","0","0","0","25"
