"定点報告疾患 週報告分 男女別集計表"
"東京都"
"集計期間開始週",2011年35週
"集計期間終了週",2011年35週

"疾病名","男性","女性","男女合計","定点数"
"インフルエンザ","1","0","1","414"
"RSウイルス感染症","51","42","93","261"
"咽頭結膜熱","36","27","63","261"
"Ａ群溶血性レンサ球菌咽頭炎","78","81","159","261"
"感染性胃腸炎","424","316","740","261"
"水痘","59","44","103","261"
"手足口病","649","522","1171","261"
"伝染性紅斑","49","46","95","261"
"突発性発しん","105","101","206","261"
"百日咳","4","8","12","261"
"ヘルパンギーナ","325","350","675","261"
"流行性耳下腺炎","36","22","58","261"
"不明発しん症","21","17","38","261"
"川崎病","3","2","5","261"
"急性出血性結膜炎","1","0","1","37"
"流行性角結膜炎","12","12","24","37"
"細菌性髄膜炎","1","2","3","25"
"無菌性髄膜炎","2","3","5","25"
"マイコプラズマ肺炎","13","11","24","25"
"クラミジア肺炎(オウム病は除く)","0","0","0","25"
"インフルエンザ入院","0","0","0","25"
