"定点報告疾患 週報告分 医療圏別"
"東京都"
"集計期間開始週","2010年1週"
"集計期間終了週","2010年1週"
"性別","男性"

"","インフルエンザ","RSウイルス感染症","咽頭結膜熱","Ａ群溶血性レンサ球菌咽頭炎","感染性胃腸炎","水痘","手足口病","伝染性紅斑","突発性発しん","百日咳","ヘルパンギーナ","流行性耳下腺炎","不明発しん症","川崎病","急性出血性結膜炎","流行性角結膜炎","細菌性髄膜炎","無菌性髄膜炎","マイコプラズマ肺炎","クラミジア肺炎(オウム病は除く)","インフルエンザ定点","小児科定点","眼科定点","基幹定点","インフルエンザ入院定点","COVID-19入院定点"
"区中央部","48","4","1","5","92","14","0","0","7","0","0","11","0","0","0","0","0","0","0","0","","","","","",""
"区南部","69","8","1","2","97","5","2","1","3","1","0","2","0","0","0","0","0","0","0","0","","","","","",""
"区西南部","54","2","0","2","59","9","2","1","0","0","0","4","0","0","1","2","0","0","0","0","","","","","",""
"区西部","56","3","2","5","84","3","0","0","3","0","0","0","2","0","0","0","0","0","0","0","","","","","",""
"区西北部","77","1","0","3","46","9","0","1","2","0","0","5","0","0","0","0","0","0","0","0","","","","","",""
"区東北部","53","0","0","6","75","10","1","4","2","0","0","6","0","0","0","1","0","0","0","2","","","","","",""
"区東部","84","2","0","13","74","6","1","1","2","0","0","7","0","0","0","1","0","0","0","0","","","","","",""
"西多摩","24","2","0","0","16","2","0","0","0","0","0","6","0","0","0","0","0","0","0","0","","","","","",""
"南多摩","109","3","1","24","133","32","0","3","7","0","0","18","0","0","0","2","0","0","0","0","","","","","",""
"北多摩西部","38","0","0","0","31","3","0","0","1","0","0","5","0","0","0","0","0","0","0","0","","","","","",""
"北多摩南部","65","0","0","1","19","1","0","1","2","0","0","5","0","0","0","0","0","0","1","0","","","","","",""
"北多摩北部","63","11","1","2","42","4","0","0","3","0","0","14","0","0","0","1","0","0","0","0","","","","","",""
"島しょ","21","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","","","","","",""
"合計","761","36","6","63","768","98","6","12","32","1","0","83","2","0","1","7","0","0","1","2","","","","","",""


"定点報告疾患 週報告分 医療圏別"
"東京都"
"集計期間開始週","2010年1週"
"集計期間終了週","2010年1週"
"性別","女性"

"","インフルエンザ","RSウイルス感染症","咽頭結膜熱","Ａ群溶血性レンサ球菌咽頭炎","感染性胃腸炎","水痘","手足口病","伝染性紅斑","突発性発しん","百日咳","ヘルパンギーナ","流行性耳下腺炎","不明発しん症","川崎病","急性出血性結膜炎","流行性角結膜炎","細菌性髄膜炎","無菌性髄膜炎","マイコプラズマ肺炎","クラミジア肺炎(オウム病は除く)","インフルエンザ定点","小児科定点","眼科定点","基幹定点","インフルエンザ入院定点","COVID-19入院定点"
"区中央部","44","1","1","4","73","6","2","1","2","0","0","7","1","0","0","0","0","0","0","0","","","","","",""
"区南部","62","2","1","2","74","11","2","1","5","1","1","2","0","0","0","0","0","0","0","0","","","","","",""
"区西南部","62","2","0","1","59","9","2","1","2","0","0","4","0","0","1","1","0","0","0","0","","","","","",""
"区西部","84","2","2","5","85","3","0","0","2","0","0","2","2","0","0","2","0","0","0","0","","","","","",""
"区西北部","104","1","0","4","51","7","1","1","2","0","0","6","0","0","0","1","0","0","0","0","","","","","",""
"区東北部","61","0","0","6","69","4","1","3","4","0","0","5","0","0","1","2","0","0","1","2","","","","","",""
"区東部","96","1","0","4","82","8","1","1","3","0","0","7","0","0","0","1","0","0","0","0","","","","","",""
"西多摩","31","1","0","1","14","2","0","0","0","0","0","1","0","0","0","0","0","0","0","0","","","","","",""
"南多摩","103","7","3","22","131","35","1","3","8","0","1","18","1","0","0","2","0","0","0","0","","","","","",""
"北多摩西部","33","0","0","0","28","7","0","0","1","0","0","3","0","0","0","0","0","0","0","0","","","","","",""
"北多摩南部","73","1","0","2","19","1","0","1","3","0","1","6","0","0","0","1","0","0","1","0","","","","","",""
"北多摩北部","70","7","1","2","45","14","0","0","3","0","0","7","0","0","0","1","0","0","0","0","","","","","",""
"島しょ","14","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","","","","","",""
"合計","837","25","8","53","730","107","10","12","35","1","3","68","4","0","2","11","0","0","2","2","","","","","",""


"定点報告疾患 週報告分 医療圏別"
"東京都"
"集計期間開始週","2010年1週"
"集計期間終了週","2010年1週"
"性別","男女合計"

"","インフルエンザ","RSウイルス感染症","咽頭結膜熱","Ａ群溶血性レンサ球菌咽頭炎","感染性胃腸炎","水痘","手足口病","伝染性紅斑","突発性発しん","百日咳","ヘルパンギーナ","流行性耳下腺炎","不明発しん症","川崎病","急性出血性結膜炎","流行性角結膜炎","細菌性髄膜炎","無菌性髄膜炎","マイコプラズマ肺炎","クラミジア肺炎(オウム病は除く)","インフルエンザ定点","小児科定点","眼科定点","基幹定点","インフルエンザ入院定点","COVID-19入院定点"
"区中央部","92","5","1","9","165","20","2","1","9","0","0","18","1","0","0","0","0","0","0","0","26","18","2","4","4","0"
"区南部","131","10","1","4","171","16","2","2","8","1","1","4","0","0","0","0","0","0","0","0","26","15","3","1","1","0"
"区西南部","116","2","0","3","118","18","2","1","2","0","0","8","0","0","1","3","0","0","0","0","28","15","4","2","3","0"
"区西部","140","5","2","10","169","6","0","0","5","0","0","2","2","0","0","2","0","0","0","0","30","18","4","4","4","0"
"区西北部","181","1","0","7","97","16","1","2","4","0","0","11","0","0","0","1","0","0","0","0","40","20","6","2","2","0"
"区東北部","114","0","0","12","144","14","1","7","6","0","0","11","0","0","1","3","0","0","1","2","25","11","4","1","1","0"
"区東部","180","3","0","17","156","14","2","1","5","0","0","14","0","0","0","2","0","0","0","0","27","12","4","1","1","0"
"西多摩","55","3","0","1","30","2","0","0","0","0","0","7","0","0","0","0","0","0","0","0","9","5","1","1","1","0"
"南多摩","212","10","4","46","264","67","1","3","15","0","1","36","1","0","0","4","0","0","0","0","28","12","4","1","1","0"
"北多摩西部","71","0","0","0","59","10","0","0","2","0","0","8","0","0","0","0","0","0","0","0","13","6","2","1","1","0"
"北多摩南部","138","1","0","3","38","2","0","1","5","0","1","11","0","0","0","1","0","0","1","0","20","9","3","2","3","0"
"北多摩北部","133","18","1","4","87","18","0","0","6","0","0","21","0","0","0","1","0","0","0","0","14","6","2","2","2","0"
"島しょ","35","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2","1","0","1","1","0"
"合計","1598","58","9","116","1498","203","11","18","67","1","3","151","4","0","2","17","0","0","2","2","288","148","39","23","25","0"


