"定点報告疾患 週報告分 男女別集計表"
"東京都"
"集計期間開始週",2021年26週
"集計期間終了週",2021年26週

"疾病名","男性","女性","男女合計","定点数"
"インフルエンザ","0","0","0","412"
"RSウイルス感染症","818","763","1581","259"
"咽頭結膜熱","27","39","66","259"
"Ａ群溶血性レンサ球菌咽頭炎","34","33","67","259"
"感染性胃腸炎","517","432","949","259"
"水痘","19","4","23","259"
"手足口病","12","10","22","259"
"伝染性紅斑","1","3","4","259"
"突発性発しん","46","50","96","259"
"ヘルパンギーナ","12","18","30","259"
"流行性耳下腺炎","11","4","15","259"
"不明発しん症","0","3","3","259"
"川崎病","3","1","4","259"
"急性出血性結膜炎","0","0","0","38"
"流行性角結膜炎","3","6","9","38"
"細菌性髄膜炎","0","0","0","25"
"無菌性髄膜炎","0","1","1","25"
"マイコプラズマ肺炎","0","0","0","25"
"クラミジア肺炎(オウム病は除く)","0","0","0","25"
"感染性胃腸炎（ロタウイルス）","0","0","0","25"
"インフルエンザ入院","0","0","0","25"
