"定点報告疾患 週報告分 男女別集計表"
"東京都"
"集計期間開始週",2002年35週
"集計期間終了週",2002年35週

"疾病名","男性","女性","男女合計","定点数"
"インフルエンザ","0","0","0","178"
"RSウイルス感染症","0","0","0","142"
"咽頭結膜熱","13","13","26","142"
"Ａ群溶血性レンサ球菌咽頭炎","16","12","28","142"
"感染性胃腸炎","150","121","271","142"
"水痘","21","23","44","142"
"手足口病","36","25","61","142"
"伝染性紅斑","7","11","18","142"
"突発性発しん","52","40","92","142"
"百日咳","3","0","3","142"
"風しん","0","0","0","142"
"ヘルパンギーナ","40","20","60","142"
"麻しん（成人麻しん以外）","3","1","4","142"
"流行性耳下腺炎","25","27","52","142"
"不明発しん症","8","7","15","142"
"川崎病","0","0","0","142"
"急性出血性結膜炎","0","0","0","14"
"流行性角結膜炎","11","11","22","14"
"急性脳炎(日本脳炎を除く)","0","0","0","25"
"細菌性髄膜炎","1","1","2","25"
"無菌性髄膜炎","2","0","2","25"
"マイコプラズマ肺炎","2","2","4","25"
"クラミジア肺炎(オウム病は除く)","0","0","0","25"
"成人麻しん","2","5","7","25"
