"定点報告疾患 週報告分 保健所別"
"東京都"
"集計期間開始週","2004年10週"
"集計期間終了週","2004年10週"
"性別","男性"

"","インフルエンザ","RSウイルス感染症","咽頭結膜熱","Ａ群溶血性レンサ球菌咽頭炎","感染性胃腸炎","水痘","手足口病","伝染性紅斑","突発性発しん","百日咳","風しん","ヘルパンギーナ","麻しん（成人麻しん以外）","流行性耳下腺炎","不明発しん症","川崎病","急性出血性結膜炎","流行性角結膜炎","細菌性髄膜炎","無菌性髄膜炎","マイコプラズマ肺炎","クラミジア肺炎(オウム病は除く)","成人麻しん","インフルエンザ定点","小児科定点","眼科定点","基幹定点","インフルエンザ入院定点","COVID-19入院定点"
"千代田","0","0","0","1","5","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","","","","","",""
"中央区","0","0","0","3","10","4","0","0","2","0","0","0","0","0","1","0","0","0","0","0","0","0","0","","","","","",""
"みなと","5","1","2","3","19","2","0","0","1","0","0","0","0","0","0","0","0","2","0","0","0","0","0","","","","","",""
"新宿区","11","0","0","0","28","0","0","0","0","0","0","0","0","0","0","0","0","2","0","0","0","0","0","","","","","",""
"文京","2","0","0","0","11","1","0","0","0","0","0","0","0","1","0","0","0","1","0","0","0","0","0","","","","","",""
"台東","1","0","0","4","17","6","0","4","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","","","","","",""
"墨田区","1","1","0","7","13","4","0","3","2","0","1","0","0","0","0","0","0","0","0","0","0","0","0","","","","","",""
"江東区","0","0","0","8","30","0","0","0","1","0","0","0","0","1","0","0","0","0","0","0","0","0","0","","","","","",""
"品川区","5","0","1","6","20","6","0","1","2","0","0","0","0","2","0","0","0","0","0","0","0","0","0","","","","","",""
"目黒区","1","0","0","2","3","1","0","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","","","","","",""
"大田区","9","0","6","9","61","6","0","1","3","0","1","0","0","0","0","0","0","0","0","0","0","0","0","","","","","",""
"世田谷","9","0","0","1","42","8","0","3","0","0","0","0","0","3","0","0","0","0","0","0","0","0","0","","","","","",""
"渋谷区","1","0","0","2","17","3","0","1","2","0","0","0","0","0","0","0","0","1","0","0","0","0","0","","","","","",""
"中野区","6","0","0","4","20","3","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","","","","","",""
"杉並","0","0","0","2","22","0","0","0","3","0","0","0","0","2","0","0","0","0","0","0","0","0","0","","","","","",""
"池袋","0","0","0","0","6","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","","","","","",""
"北区","1","0","0","3","31","1","0","1","3","0","0","0","0","1","0","0","0","0","0","0","0","0","0","","","","","",""
"荒川区","2","0","0","6","19","7","0","0","2","0","0","0","0","2","0","0","0","0","0","0","0","0","0","","","","","",""
"板橋区","2","0","0","0","18","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","","","","","",""
"練馬区","7","0","0","4","7","3","0","1","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","","","","","",""
"足立","1","0","0","1","6","13","0","0","1","0","0","0","0","1","0","0","0","0","0","0","0","0","0","","","","","",""
"葛飾区","6","0","0","4","21","9","0","1","1","0","1","0","0","0","0","0","0","0","0","0","0","0","0","","","","","",""
"江戸川","13","0","0","7","53","5","0","2","1","0","0","0","0","2","0","0","0","0","0","0","0","0","0","","","","","",""
"八王子","1","0","0","0","7","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","","","","","",""
"秋川","4","0","0","6","12","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","","","","","",""
"町田市","2","0","0","0","19","1","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","","","","","",""
"多摩川","1","0","0","4","10","2","0","1","1","0","3","0","0","0","0","0","0","0","0","0","0","0","0","","","","","",""
"南多摩","3","0","0","0","18","3","0","0","0","0","0","2","0","0","0","0","0","0","0","0","0","0","0","","","","","",""
"多摩立川","4","0","0","0","8","1","0","0","0","0","0","0","0","2","0","0","0","0","0","0","0","0","0","","","","","",""
"村山大和","7","0","0","0","7","1","0","1","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","","","","","",""
"府中小金井","4","0","0","2","7","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","","","","","",""
"狛江調布","3","0","0","1","7","3","0","0","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","","","","","",""
"三鷹武蔵野","2","0","0","0","11","6","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","","","","","",""
"多摩小平","10","1","0","11","14","2","0","1","1","0","0","0","1","0","0","0","0","0","0","0","0","0","0","","","","","",""
"多摩東村山","1","0","0","0","24","5","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","","","","","",""
"島しょ","5","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","","","","","",""
"合計","130","3","9","101","623","107","0","23","30","0","8","2","1","20","2","0","0","8","1","0","0","0","0","","","","","",""


"定点報告疾患 週報告分 保健所別"
"東京都"
"集計期間開始週","2004年10週"
"集計期間終了週","2004年10週"
"性別","女性"

"","インフルエンザ","RSウイルス感染症","咽頭結膜熱","Ａ群溶血性レンサ球菌咽頭炎","感染性胃腸炎","水痘","手足口病","伝染性紅斑","突発性発しん","百日咳","風しん","ヘルパンギーナ","麻しん（成人麻しん以外）","流行性耳下腺炎","不明発しん症","川崎病","急性出血性結膜炎","流行性角結膜炎","細菌性髄膜炎","無菌性髄膜炎","マイコプラズマ肺炎","クラミジア肺炎(オウム病は除く)","成人麻しん","インフルエンザ定点","小児科定点","眼科定点","基幹定点","インフルエンザ入院定点","COVID-19入院定点"
"千代田","0","0","0","0","6","1","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","","","","","",""
"中央区","0","0","0","0","13","1","0","0","1","0","0","0","0","0","0","1","0","0","0","0","0","0","0","","","","","",""
"みなと","2","3","1","2","11","2","0","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","","","","","",""
"新宿区","7","0","0","1","30","4","0","0","0","0","0","0","0","0","0","0","0","3","0","0","0","0","0","","","","","",""
"文京","1","0","0","0","10","0","0","0","0","0","0","0","0","1","0","0","0","2","0","0","0","0","0","","","","","",""
"台東","3","0","1","6","24","2","0","2","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","","","","","",""
"墨田区","3","2","0","5","20","7","0","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","","","","","",""
"江東区","1","0","0","3","35","2","0","0","2","0","0","0","0","0","0","0","0","3","0","0","0","0","0","","","","","",""
"品川区","5","0","0","3","21","4","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","","","","","",""
"目黒区","2","0","0","3","9","3","0","2","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","","","","","",""
"大田区","8","0","1","7","46","7","0","2","3","0","2","0","0","1","0","0","0","0","0","0","0","0","0","","","","","",""
"世田谷","7","0","0","2","41","6","1","1","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","","","","","",""
"渋谷区","5","0","0","2","18","4","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","","","","","",""
"中野区","8","0","0","5","22","1","0","0","1","0","0","0","0","3","1","0","0","0","0","0","0","0","0","","","","","",""
"杉並","5","0","0","1","20","3","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","","","","","",""
"池袋","0","0","0","0","9","2","0","0","1","0","0","0","0","0","0","0","0","3","0","0","0","0","0","","","","","",""
"北区","2","0","0","7","19","3","0","3","2","0","0","1","0","0","0","0","0","0","0","0","0","0","0","","","","","",""
"荒川区","5","0","0","2","21","2","0","0","2","0","0","0","0","1","0","0","0","1","0","0","0","0","0","","","","","",""
"板橋区","9","0","0","2","12","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","","","","","",""
"練馬区","7","0","0","1","9","3","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","","","","","",""
"足立","0","0","0","1","14","0","0","2","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","","","","","",""
"葛飾区","4","0","0","7","16","3","0","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","","","","","",""
"江戸川","10","0","1","9","64","1","0","5","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","","","","","",""
"八王子","1","0","0","0","8","1","0","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","","","","","",""
"秋川","3","0","0","3","15","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","","","","","",""
"町田市","2","0","0","0","15","2","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","","","","","",""
"多摩川","5","0","0","6","12","1","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","","","","","",""
"南多摩","6","0","0","0","9","6","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","","","","","",""
"多摩立川","4","0","0","0","13","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","","","","","",""
"村山大和","2","0","0","2","2","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","","","","","",""
"府中小金井","8","0","0","0","7","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","","","","","",""
"狛江調布","3","0","0","0","9","3","0","2","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","","","","","",""
"三鷹武蔵野","1","0","0","0","10","3","0","1","2","0","0","0","0","0","0","0","0","1","0","0","0","0","0","","","","","",""
"多摩小平","17","0","1","6","19","3","0","1","0","0","0","0","1","0","0","0","0","0","0","1","0","0","0","","","","","",""
"多摩東村山","2","0","0","2","22","4","0","0","0","0","1","0","0","1","0","0","0","0","0","0","0","0","0","","","","","",""
"島しょ","4","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","","","","","",""
"合計","152","5","5","89","631","85","1","33","22","1","4","1","1","10","1","1","0","14","0","1","0","0","0","","","","","",""


"定点報告疾患 週報告分 保健所別"
"東京都"
"集計期間開始週","2004年10週"
"集計期間終了週","2004年10週"
"性別","男女合計"

