"定点報告疾患 週報告分 年齢別集計表"
"東京都"
"集計期間開始週","2024年52週"
"集計期間終了週","2024年52週"
"性別","男性"

"*急性呼吸器感染症（ARI）の「～5ヶ月」は「0歳」、「1歳」は「1～4歳」、「5歳」は「5～9歳」と読み替えてください。"
"*小児科定点把握対象疾患のうち「20-29歳」は「20歳以上」と読み替えてください。"
"*眼科疾患のうち、「70-79歳」は「70歳以上」と読み替えてください。"

"","インフルエンザ","新型コロナウイルス感染症（COVID-19）","RSウイルス感染症","咽頭結膜熱","Ａ群溶血性レンサ球菌咽頭炎","感染性胃腸炎","水痘","手足口病","伝染性紅斑","突発性発しん","ヘルパンギーナ","流行性耳下腺炎","不明発しん症","川崎病","急性出血性結膜炎","流行性角結膜炎","細菌性髄膜炎","無菌性髄膜炎","マイコプラズマ肺炎","クラミジア肺炎(オウム病は除く)","感染性胃腸炎（ロタウイルス）","インフルエンザ入院","COVID-19入院","ＩＣＵ入室（インフルエンザ入院）","人工呼吸器の利用（インフルエンザ入院）","頭部ＣＴ検査（インフルエンザ入院）","頭部ＭＲＩ検査（インフルエンザ入院）","脳波検査	（インフルエンザ入院）","いずれにも該当せず（インフルエンザ入院）","頭部検査	（インフルエンザ入院）","ＩＣＵ入室（COVID-19入院）","人工呼吸器の利用（COVID-19入院）","いずれにも該当せず（COVID-19入院）"
"～5ヶ月","29","1","7","0","0","12","0","1","0","1","0","0","1","0","0","0","0","0","1","0","0","3","2","0","0","0","0","0","3","0","0","0","2"
"～1歳","98","12","10","1","1","34","0","1","1","5","0","0","0","0","0","0","0","0","1","0","0","3","1","0","0","1","0","0","2","1","0","0","1"
"1歳","305","20","19","7","7","119","3","5","16","10","0","0","1","1","0","0","0","0","1","0","0","7","0","0","0","3","0","0","4","3","0","0","0"
"2歳","293","9","10","4","22","105","2","4","29","4","0","0","0","0","0","1","0","0","1","0","0","5","0","0","0","1","0","0","4","1","0","0","0"
"3歳","353","8","2","3","28","64","1","13","45","0","0","1","1","0","0","0","0","0","2","0","0","3","0","1","1","1","0","1","2","1","0","0","0"
"4歳","417","10","2","3","39","75","1","11","45","0","0","0","0","0","0","0","0","0","2","0","0","3","0","0","0","0","0","0","3","0","0","0","0"
"5歳","406","5","0","4","34","72","5","4","67","0","1","0","0","1","0","0","0","0","2","0","0","4","0","1","1","1","0","2","1","3","0","0","0"
"6歳","483","6","3","4","47","63","4","12","61","0","0","0","0","0","0","0","0","0","1","0","0","5","0","0","0","1","0","0","4","1","0","0","0"
"7歳","566","13","0","2","44","54","4","3","32","0","0","1","1","0","0","0","0","0","0","0","0","3","1","0","0","0","0","0","3","0","0","0","1"
"8歳","557","5","0","1","26","56","9","3","25","0","0","1","0","0","0","1","0","0","0","0","1","1","0","0","0","0","0","0","1","0","0","0","0"
"9歳","544","5","0","0","32","54","10","4","14","0","0","0","1","0","0","0","0","0","0","0","1","3","2","0","0","0","0","0","3","0","0","0","2"
"10～14歳","2231","50","2","1","61","108","15","4","14","0","0","0","1","0","0","1","0","0","4","0","0","6","0","0","1","0","0","1","4","1","0","0","0"
