"定点報告疾患 週報告分 医療圏別"
"東京都"
"集計期間開始週","2023年37週"
"集計期間終了週","2023年37週"
"性別","男性"

"","インフルエンザ","新型コロナウイルス感染症（COVID-19）","RSウイルス感染症","咽頭結膜熱","Ａ群溶血性レンサ球菌咽頭炎","感染性胃腸炎","水痘","手足口病","伝染性紅斑","突発性発しん","ヘルパンギーナ","流行性耳下腺炎","不明発しん症","川崎病","急性出血性結膜炎","流行性角結膜炎","細菌性髄膜炎","無菌性髄膜炎","マイコプラズマ肺炎","クラミジア肺炎(オウム病は除く)","感染性胃腸炎（ロタウイルス）","インフルエンザ入院","インフルエンザ定点","小児科定点","眼科定点","基幹定点","インフルエンザ入院定点","COVID-19入院定点"
"区中央部","191","174","2","29","17","25","2","18","0","6","5","0","0","0","0","1","0","0","0","0","0","0","","","","","",""
"区南部","148","162","1","22","21","62","0","18","1","1","2","0","0","0","0","0","0","0","0","0","0","0","","","","","",""
"区西南部","281","324","5","45","23","41","2","26","0","1","11","2","1","0","0","5","0","0","0","0","0","1","","","","","",""
"区西部","270","293","5","19","21","47","2","7","1","5","1","0","0","0","0","1","0","0","0","0","0","2","","","","","",""
"区西北部","314","482","0","14","24","53","1","27","2","5","12","0","1","0","0","1","0","0","0","0","0","0","","","","","",""
"区東北部","207","322","1","12","3","49","0","28","0","3","7","1","1","0","0","1","0","0","0","0","0","1","","","","","",""
"区東部","312","332","0","37","27","52","2","24","0","4","4","1","0","0","0","0","0","0","0","0","0","0","","","","","",""
"西多摩","35","77","0","5","1","6","0","13","0","1","2","0","0","0","0","0","0","0","0","0","0","0","","","","","",""
"南多摩","313","368","1","22","18","94","0","36","0","5","14","2","2","0","0","5","0","0","0","0","0","1","","","","","",""
"北多摩西部","107","147","0","1","19","20","0","15","0","0","5","0","1","0","0","2","0","0","0","0","0","0","","","","","",""
"北多摩南部","302","341","1","15","45","40","0","21","4","5","9","2","3","0","0","2","0","0","0","0","0","2","","","","","",""
"北多摩北部","180","227","1","9","25","52","0","10","0","6","8","0","0","0","0","0","0","0","0","0","0","1","","","","","",""
"島しょ","2","16","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","","","","","",""
"合計","2662","3265","17","230","244","541","9","243","8","42","80","8","9","0","0","18","0","0","0","0","0","8","","","","","",""


"定点報告疾患 週報告分 医療圏別"
"東京都"
"集計期間開始週","2023年37週"
"集計期間終了週","2023年37週"
"性別","女性"

