"定点報告疾患 月報告分 医療圏別"
"東京都"
"集計期間開始月","2004年6月"
"集計期間終了月","2004年6月"
"性別","男性"

"","性器クラミジア感染症","性器ヘルペスウイルス感染症","尖圭コンジローマ","淋菌感染症","膣トリコモナス症","梅毒様疾患","メチシリン耐性黄色ブドウ球菌感染症","ペニシリン耐性肺炎球菌感染症","薬剤耐性緑膿菌感染症","STD定点","基幹定点"
"区中央部","13","5","4","5","0","0","11","7","1","",""
"区南部","8","2","2","1","0","0","2","0","0","",""
"区西南部","9","1","0","2","0","0","8","0","0","",""
"区西部","38","5","7","18","1","1","30","0","0","",""
"区西北部","23","6","15","22","0","3","11","4","0","",""
"区東北部","4","1","2","0","0","0","9","0","0","",""
"区東部","28","16","5","20","0","0","0","0","0","",""
"西多摩","0","0","0","0","0","0","0","0","4","",""
"南多摩","1","0","0","0","0","0","8","0","0","",""
"北多摩西部","5","2","1","11","0","0","0","0","0","",""
"北多摩南部","1","1","1","0","0","0","0","0","0","",""
"北多摩北部","0","0","0","0","0","0","9","0","0","",""
"島しょ","0","0","0","0","0","0","0","0","0","",""
"合計","130","39","37","79","1","4","88","11","5","",""


"定点報告疾患 月報告分 医療圏別"
"東京都"
"集計期間開始月","2004年6月"
"集計期間終了月","2004年6月"
"性別","女性"

"","性器クラミジア感染症","性器ヘルペスウイルス感染症","尖圭コンジローマ","淋菌感染症","膣トリコモナス症","梅毒様疾患","メチシリン耐性黄色ブドウ球菌感染症","ペニシリン耐性肺炎球菌感染症","薬剤耐性緑膿菌感染症","STD定点","基幹定点"
"区中央部","38","36","7","6","14","0","4","2","0","",""
"区南部","3","0","0","0","0","0","2","0","0","",""
"区西南部","0","0","0","0","0","0","6","0","0","",""
"区西部","25","11","6","3","1","0","8","5","1","",""
"区西北部","14","3","3","1","2","0","4","3","0","",""
"区東北部","4","3","3","0","2","0","5","0","0","",""
"区東部","8","2","0","0","0","0","0","3","0","",""
"西多摩","0","0","0","0","0","0","0","0","0","",""
"南多摩","10","1","0","0","4","0","7","0","0","",""
"北多摩西部","11","3","1","6","0","0","0","0","0","",""
"北多摩南部","0","0","0","0","0","0","0","0","0","",""
"北多摩北部","0","0","0","0","0","0","8","0","0","",""
"島しょ","0","0","0","0","0","0","0","0","0","",""
"合計","113","59","20","16","23","0","44","13","1","",""


"定点報告疾患 月報告分 医療圏別"
"東京都"
"集計期間開始月","2004年6月"
"集計期間終了月","2004年6月"
"性別","男女合計"

"","性器クラミジア感染症","性器ヘルペスウイルス感染症","尖圭コンジローマ","淋菌感染症","膣トリコモナス症","梅毒様疾患","メチシリン耐性黄色ブドウ球菌感染症","ペニシリン耐性肺炎球菌感染症","薬剤耐性緑膿菌感染症","STD定点","基幹定点"
"区中央部","51","41","11","11","14","0","15","9","1","10","6"
"区南部","11","2","2","1","0","0","4","0","0","5","1"
"区西南部","9","1","0","2","0","0","14","0","0","3","4"
"区西部","63","16","13","21","2","1","38","5","1","6","4"
"区西北部","37","9","18","23","2","3","15","7","0","6","2"
"区東北部","8","4","5","0","2","0","14","0","0","2","1"
"区東部","36","18","5","20","0","0","0","3","0","7","2"
"西多摩","0","0","0","0","0","0","0","0","4","0","1"
"南多摩","11","1","0","0","4","0","15","0","0","4","1"
"北多摩西部","16","5","2","17","0","0","0","0","0","2","1"
"北多摩南部","1","1","1","0","0","0","0","0","0","2","3"
"北多摩北部","0","0","0","0","0","0","17","0","0","0","3"
"島しょ","0","0","0","0","0","0","0","0","0","0","1"
"合計","243","98","57","95","24","4","132","24","6","41","25"


