"定点報告疾患 週報告分 保健所別"
"東京都"
"集計期間開始週","2013年31週"
"集計期間終了週","2013年31週"
"性別","男性"

"","インフルエンザ","RSウイルス感染症","咽頭結膜熱","Ａ群溶血性レンサ球菌咽頭炎","感染性胃腸炎","水痘","手足口病","伝染性紅斑","突発性発しん","百日咳","ヘルパンギーナ","流行性耳下腺炎","不明発しん症","川崎病","急性出血性結膜炎","流行性角結膜炎","細菌性髄膜炎","無菌性髄膜炎","マイコプラズマ肺炎","クラミジア肺炎(オウム病は除く)","インフルエンザ入院","インフルエンザ定点","小児科定点","眼科定点","基幹定点","インフルエンザ入院定点","COVID-19入院定点"
"千代田","0","0","0","0","0","0","13","0","0","0","5","0","0","0","0","0","0","0","0","0","0","","","","","",""
"中央区","0","0","1","0","3","0","10","1","1","0","3","0","0","0","0","2","0","0","0","0","0","","","","","",""
"みなと","0","1","3","4","8","1","38","0","4","0","0","0","0","0","0","0","0","0","0","0","0","","","","","",""
"新宿区","0","2","3","7","16","4","40","0","1","0","17","1","0","0","0","0","0","0","0","0","0","","","","","",""
"文京","0","0","0","1","3","0","10","0","0","0","1","0","0","0","0","1","0","1","0","0","0","","","","","",""
"台東","0","2","0","2","12","3","29","2","0","0","7","1","0","0","0","0","0","0","0","0","0","","","","","",""
"墨田区","0","3","1","3","3","1","42","0","1","0","8","1","0","0","0","0","0","0","0","0","0","","","","","",""
"江東区","0","1","3","0","30","3","87","0","8","0","15","0","1","0","0","0","0","0","0","0","0","","","","","",""
"品川区","0","0","1","5","20","0","52","0","2","0","15","1","0","0","0","0","0","0","0","0","0","","","","","",""
"目黒区","0","0","0","0","4","0","33","0","1","0","3","0","0","0","0","0","0","0","0","0","0","","","","","",""
"大田区","0","8","17","8","46","3","113","1","10","0","41","1","1","1","0","2","0","0","0","0","0","","","","","",""
"世田谷","0","1","4","6","20","3","121","0","4","0","42","3","3","0","0","1","0","0","1","0","0","","","","","",""
"渋谷区","0","0","0","2","2","0","34","0","1","0","1","0","0","0","0","0","0","0","0","0","0","","","","","",""
"中野区","0","0","1","1","4","4","43","0","2","0","8","0","0","0","0","0","0","0","0","0","0","","","","","",""
"杉並","0","0","0","1","15","3","70","0","2","0","1","0","0","0","0","0","0","0","0","0","0","","","","","",""
"池袋","0","0","1","2","8","2","27","0","0","0","9","0","0","0","0","0","0","0","0","0","0","","","","","",""
"北区","0","0","2","1","6","7","62","0","4","0","6","0","0","0","0","0","0","0","0","0","0","","","","","",""
"荒川区","0","1","0","1","5","1","46","0","2","0","11","0","0","0","0","0","0","0","0","0","0","","","","","",""
"板橋区","0","0","0","2","11","3","69","0","2","0","5","2","1","0","0","0","0","0","0","0","0","","","","","",""
"練馬区","0","3","5","5","11","3","115","1","8","0","31","0","2","0","0","0","0","0","0","0","0","","","","","",""
"足立","1","6","2","4","31","0","106","0","3","0","33","1","1","0","0","1","0","0","0","0","0","","","","","",""
"葛飾区","0","6","4","4","13","2","37","0","2","0","18","1","2","0","0","0","0","0","5","0","0","","","","","",""
"江戸川","0","1","5","13","25","1","67","3","4","0","36","5","1","0","0","0","0","0","0","0","0","","","","","",""
"八王子市","0","2","9","14","51","0","118","0","5","1","22","1","0","0","0","3","0","0","0","0","0","","","","","",""
"町田市","0","2","3","5","31","2","73","1","1","0","37","0","1","0","0","0","0","0","0","0","0","","","","","",""
"西多摩","0","0","0","5","10","7","46","2","1","0","14","1","0","0","0","1","0","1","0","0","0","","","","","",""
"南多摩","0","2","7","3","15","3","104","1","5","0","21","1","1","0","0","0","0","0","0","0","0","","","","","",""
"多摩立川","0","5","1","23","28","7","112","0","2","0","34","0","0","0","0","0","0","0","0","0","0","","","","","",""
"多摩府中","0","5","4","5","25","5","130","0","9","0","47","4","1","0","0","0","0","2","0","0","0","","","","","",""
"多摩小平","0","0","5","20","19","8","165","2","4","0","23","7","2","0","0","0","0","0","3","0","0","","","","","",""
"島しょ","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","","","","","",""
"合計","1","51","82","147","475","76","2012","14","89","1","514","31","17","1","0","11","0","4","9","0","0","","","","","",""


"定点報告疾患 週報告分 保健所別"
"東京都"
"集計期間開始週","2013年31週"
"集計期間終了週","2013年31週"
"性別","女性"

"","インフルエンザ","RSウイルス感染症","咽頭結膜熱","Ａ群溶血性レンサ球菌咽頭炎","感染性胃腸炎","水痘","手足口病","伝染性紅斑","突発性発しん","百日咳","ヘルパンギーナ","流行性耳下腺炎","不明発しん症","川崎病","急性出血性結膜炎","流行性角結膜炎","細菌性髄膜炎","無菌性髄膜炎","マイコプラズマ肺炎","クラミジア肺炎(オウム病は除く)","インフルエンザ入院","インフルエンザ定点","小児科定点","眼科定点","基幹定点","インフルエンザ入院定点","COVID-19入院定点"
"千代田","0","0","0","0","1","0","7","0","0","0","10","0","0","0","0","0","0","0","0","0","0","","","","","",""
"中央区","0","0","0","0","3","1","9","3","4","0","5","0","0","0","0","0","0","0","0","0","0","","","","","",""
"みなと","0","4","2","1","4","1","39","0","2","0","0","0","0","0","0","0","0","0","0","0","0","","","","","",""
"新宿区","0","2","0","4","10","0","25","0","0","0","7","0","0","0","0","0","0","0","2","0","0","","","","","",""
"文京","0","0","1","0","0","0","9","0","0","0","2","0","0","0","0","0","0","0","0","0","0","","","","","",""
"台東","0","0","0","1","16","3","34","3","1","0","3","1","0","0","0","0","0","0","0","0","0","","","","","",""
"墨田区","0","1","1","4","1","1","21","0","2","0","11","1","2","0","0","0","0","1","0","0","0","","","","","",""
"江東区","0","4","2","0","27","3","84","0","2","0","15","0","1","0","0","4","0","0","0","0","0","","","","","",""
