"定点報告疾患 週報告分 男女別集計表"
"東京都"
"集計期間開始週",2013年21週
"集計期間終了週",2013年21週

"疾病名","男性","女性","男女合計","定点数"
"インフルエンザ","103","98","201","414"
"RSウイルス感染症","21","16","37","261"
"咽頭結膜熱","107","96","203","261"
"Ａ群溶血性レンサ球菌咽頭炎","411","356","767","261"
"感染性胃腸炎","1000","906","1906","261"
"水痘","175","167","342","261"
"手足口病","66","52","118","261"
"伝染性紅斑","29","26","55","261"
"突発性発しん","110","104","214","261"
"百日咳","0","0","0","261"
"ヘルパンギーナ","19","16","35","261"
"流行性耳下腺炎","34","27","61","261"
"不明発しん症","14","12","26","261"
"川崎病","4","3","7","261"
"急性出血性結膜炎","0","0","0","38"
"流行性角結膜炎","16","15","31","38"
"細菌性髄膜炎","2","0","2","25"
"無菌性髄膜炎","3","1","4","25"
"マイコプラズマ肺炎","7","3","10","25"
"クラミジア肺炎(オウム病は除く)","2","0","2","25"
"インフルエンザ入院","0","1","1","25"
