"定点報告疾患 週報告分 男女別集計表"
"東京都"
"集計期間開始週",2010年31週
"集計期間終了週",2010年31週

"疾病名","男性","女性","男女合計","定点数"
"インフルエンザ","7","7","14","282"
"RSウイルス感染症","12","6","18","146"
"咽頭結膜熱","14","16","30","146"
"Ａ群溶血性レンサ球菌咽頭炎","59","47","106","146"
"感染性胃腸炎","217","198","415","146"
"水痘","34","34","68","146"
"手足口病","196","186","382","146"
"伝染性紅斑","33","27","60","146"
"突発性発しん","43","50","93","146"
"百日咳","7","10","17","146"
"ヘルパンギーナ","230","240","470","146"
"流行性耳下腺炎","69","58","127","146"
"不明発しん症","13","6","19","146"
"川崎病","2","1","3","146"
"急性出血性結膜炎","1","0","1","39"
"流行性角結膜炎","3","7","10","39"
"細菌性髄膜炎","0","0","0","24"
"無菌性髄膜炎","2","1","3","24"
"マイコプラズマ肺炎","3","8","11","24"
"クラミジア肺炎(オウム病は除く)","0","0","0","24"
